# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__SN minuslogprior minuslogprior__0 chi2 chi2__bao.desi_dr2 chi2__sn.desdovekie
12 8.21985320e+02 3.62934310e+00 8.22057480e-01 -3.17850320e-02 9.63305160e+01 9.58722670e-02 2.09066520e-01 3.02401070e-01 3.76880510e-09 3.29308050e-01 3.05583650e-01 6.70653020e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.78582550e-01 3.85725770e-01 2.17250990e-01 2.86788140e-01 3.76880510e+00 2.05845540e+00 9.73683100e+00 1.03947970e+02 1.00133616e+02 3.96644230e-01 1.06870650e+01 1.63198730e+03 6.48161230e-01 6.48161230e-01 1.64267430e+03 1.06870650e+01 1.63198730e+03
32 8.21719070e+02 3.62890610e+00 8.22124410e-01 -3.25568990e-02 9.59915580e+01 9.55356680e-02 2.07938690e-01 3.02579870e-01 3.76715860e-09 3.30048520e-01 3.04119220e-01 6.69912280e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.68811050e-01 3.76432750e-01 2.11881390e-01 2.79542840e-01 3.76715860e+00 2.05682040e+00 9.76984220e+00 1.04403450e+02 1.00218498e+02 3.86840730e-01 1.02084600e+01 1.63193340e+03 6.48161230e-01 6.48161230e-01 1.64214180e+03 1.02084600e+01 1.63193340e+03
4 8.22220850e+02 3.62913620e+00 8.22207950e-01 -3.96548410e-02 9.43576770e+01 9.65141940e-02 2.02410910e-01 2.95432550e-01 3.76802550e-09 3.36468020e-01 2.99569970e-01 6.63491400e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.93200340e-01 3.01839340e-01 1.70073390e-01 2.23306010e-01 3.76802550e+00 2.08691320e+00 9.92779600e+00 1.06476710e+02 1.00468950e+02 3.10510100e-01 1.16034320e+01 1.63154190e+03 6.48161230e-01 6.48161230e-01 1.64314540e+03 1.16034320e+01 1.63154190e+03
4 8.23655970e+02 3.61466020e+00 8.22362570e-01 -7.03840040e-02 8.87207720e+01 9.74051460e-02 1.68479690e-01 1.62057580e-01 3.71387240e-09 3.38606260e-01 2.66529700e-01 6.61347840e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.32703590e-01 1.40886700e-01 7.72200630e-02 1.01229340e-01 3.71387240e+00 2.68574980e+00 1.07117090e+01 1.14182190e+02 1.01303320e+02 1.40983900e-01 1.37044600e+01 1.63231120e+03 6.48161230e-01 6.48161230e-01 1.64601560e+03 1.37044600e+01 1.63231120e+03
3 8.24073120e+02 2.60984320e+00 8.49830800e-01 -6.97277120e-02 8.76313730e+01 9.45181090e-02 1.61659150e-01 9.36383360e-02 1.35969190e-09 3.34436140e-01 2.56822130e-01 6.65516810e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.02956170e-02 8.57752580e-02 4.64353200e-02 6.10618760e-02 1.35969190e+00 1.12747600e+00 1.08767830e+01 1.15777570e+02 1.01457474e+02 8.47789080e-02 1.39388370e+01 1.63291110e+03 6.48161230e-01 6.48161230e-01 1.64684990e+03 1.39388370e+01 1.63291110e+03
3 8.23714190e+02 2.23242460e+00 1.09679290e+00 -8.39865560e-02 8.55829280e+01 9.41891680e-02 1.56907000e-01 8.80227590e-02 9.32244230e-10 3.43700160e-01 2.51741040e-01 6.56250520e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.35799120e-02 5.79173160e-02 3.14117300e-02 4.10248430e-02 9.32244230e-01 7.81761190e-01 1.11337180e+01 1.17947610e+02 1.00943018e+02 5.73497110e-02 1.39372090e+01 1.63219490e+03 6.48161230e-01 6.48161230e-01 1.64613210e+03 1.39372090e+01 1.63219490e+03
12 8.23665200e+02 3.50831480e+00 1.10078250e+00 -8.34624160e-02 8.56956600e+01 9.41629630e-02 1.57446500e-01 8.17596040e-02 3.33919490e-09 3.43495440e-01 2.52254330e-01 6.56455360e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.02049250e-01 1.10237760e-01 5.98095160e-02 7.81250030e-02 3.33919490e+00 2.83547800e+00 1.11186320e+01 1.17886690e+02 1.01023777e+02 1.09196740e-01 1.38300450e+01 1.63220400e+03 6.48161230e-01 6.48161230e-01 1.64603410e+03 1.38300450e+01 1.63220400e+03
13 8.24868990e+02 3.69412530e+00 9.22801000e-01 -8.71103200e-02 8.38163120e+01 9.17059510e-02 1.51458910e-01 3.75770910e-02 4.02103850e-09 3.47051510e-01 2.43809730e-01 6.52897060e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.08153890e-01 1.18134800e-01 6.37146210e-02 8.30119510e-02 4.02103850e+00 3.72991710e+00 1.13540730e+01 1.19776460e+02 1.00392211e+02 1.16326450e-01 1.65489560e+01 1.63189270e+03 6.48161230e-01 6.48161230e-01 1.64844170e+03 1.65489560e+01 1.63189270e+03
4 8.24933620e+02 3.69229730e+00 9.22953410e-01 -8.78727090e-02 8.32699050e+01 9.05837170e-02 1.49919160e-01 4.08988500e-02 4.01369480e-09 3.47781970e-01 2.41147740e-01 6.52165930e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.06912470e-01 1.17161340e-01 6.30495350e-02 8.21022620e-02 4.01369480e+00 3.69845260e+00 1.14269280e+01 1.20518450e+02 1.00355599e+02 1.15112180e-01 1.67300860e+01 1.63184080e+03 6.48161230e-01 6.48161230e-01 1.64857090e+03 1.67300860e+01 1.63184080e+03
2 8.26407020e+02 2.12561170e+00 9.63668970e-01 -8.82982810e-02 8.31484060e+01 9.09092990e-02 1.49373880e-01 4.21009710e-02 8.37802110e-10 3.48481320e-01 2.40928050e-01 6.51466420e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.85083020e-02 5.31972410e-02 2.86355700e-02 3.72701340e-02 8.37802110e-01 7.70145900e-01 1.14378600e+01 1.20396980e+02 1.00108170e+02 5.22811580e-02 1.97484340e+01 1.63176930e+03 6.48161230e-01 6.48161230e-01 1.65151770e+03 1.97484340e+01 1.63176930e+03
6 8.23728330e+02 2.13038540e+00 9.64458740e-01 -8.21153840e-02 8.38364890e+01 9.03049420e-02 1.51212000e-01 1.99617540e-02 8.41811040e-10 3.44539880e-01 2.42161810e-01 6.55408720e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.18889410e-02 5.66706600e-02 3.04575210e-02 3.97543530e-02 8.41811040e-01 8.08865030e-01 1.13470650e+01 1.20005630e+02 1.00608507e+02 5.56075720e-02 1.41507920e+01 1.63200950e+03 6.48161230e-01 6.48161230e-01 1.64616030e+03 1.41507920e+01 1.63200950e+03
8 8.23396600e+02 3.04522510e+00 1.18233830e+00 -7.78821140e-02 8.33134970e+01 8.85848190e-02 1.50228040e-01 4.69686250e-02 2.10147610e-09 3.44983340e-01 2.39457730e-01 6.54964610e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.64617100e-02 9.47253320e-02 5.07835300e-02 6.62633440e-02 2.10147610e+00 1.91305750e+00 1.13900960e+01 1.20476560e+02 1.00373235e+02 9.27176160e-02 1.36920410e+01 1.63180480e+03 6.48161230e-01 6.48161230e-01 1.64549690e+03 1.36920410e+01 1.63180480e+03
20 8.23730380e+02 3.56321180e+00 1.08251410e+00 -7.54154980e-02 8.43470870e+01 9.06314010e-02 1.53074680e-01 4.71557720e-02 3.52763150e-09 3.43458170e-01 2.44350950e-01 6.56491050e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.16596870e-01 1.26955600e-01 6.83319500e-02 8.92596860e-02 3.52763150e+00 3.21014190e+00 1.12483970e+01 1.18931290e+02 1.00315079e+02 1.24756500e-01 1.42858760e+01 1.63187860e+03 6.48161230e-01 6.48161230e-01 1.64616440e+03 1.42858760e+01 1.63187860e+03
1 8.22252690e+02 2.20666370e+00 1.18095270e+00 -6.05119470e-02 8.52377170e+01 8.72744350e-02 1.55897560e-01 2.45611760e-01 9.08535440e-10 3.35583120e-01 2.43816860e-01 6.64367160e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.02587160e-02 8.69313260e-02 4.64935020e-02 6.10860770e-02 9.08535440e-01 5.55912200e-01 1.11193090e+01 1.18267920e+02 1.00808875e+02 8.48851330e-02 1.09096220e+01 1.63229940e+03 6.48161230e-01 6.48161230e-01 1.64320910e+03 1.09096220e+01 1.63229940e+03
2 8.23012150e+02 2.21935730e+00 1.18072550e+00 -5.29419270e-02 8.82677420e+01 9.22404960e-02 1.66576230e-01 2.07328130e-01 9.20141550e-10 3.33019020e-01 2.59461590e-01 6.66934610e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.98375230e-02 1.06265620e-01 5.76140380e-02 7.58422230e-02 9.20141550e-01 6.07815420e-01 1.07145310e+01 1.13695750e+02 1.00356671e+02 1.05188360e-01 1.24169570e+01 1.63231100e+03 6.48161230e-01 6.48161230e-01 1.64472800e+03 1.24169570e+01 1.63231100e+03
4 8.22178180e+02 1.81985310e+00 1.04625060e+00 -5.55109380e-02 8.95782280e+01 9.51682930e-02 1.71302910e-01 2.18688990e-01 6.17095160e-10 3.32885660e-01 2.67116070e-01 6.67069320e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.50177860e-02 7.92616320e-02 4.32824450e-02 5.69820430e-02 6.17095160e-01 3.98475200e-01 1.05748760e+01 1.12573230e+02 1.00841105e+02 7.90225720e-02 1.06079440e+01 1.63245210e+03 6.48161230e-01 6.48161230e-01 1.64306000e+03 1.06079440e+01 1.63245210e+03
34 8.22450230e+02 2.67484660e+00 8.12597590e-01 -6.66426040e-02 7.30344300e+01 6.38533560e-02 1.31816280e-01 6.75564030e-01 1.45101250e-09 3.68041770e-01 1.96314510e-01 6.31890500e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.34709580e-02 9.76723370e-02 5.06388640e-02 6.50144180e-02 1.45101250e+00 3.75736750e-01 1.27126970e+01 1.35589080e+02 9.90267117e+01 9.24534930e-02 1.21421740e+01 1.63146200e+03 6.48161230e-01 6.48161230e-01 1.64360410e+03 1.21421740e+01 1.63146200e+03
1 8.22184560e+02 1.82328330e+00 8.36244770e-01 -5.81328370e-02 7.14915170e+01 5.83128130e-02 1.24861190e-01 6.65020820e-01 6.19215570e-10 3.59650830e-01 1.83818870e-01 6.40278490e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.41787710e-02 7.59039090e-02 3.84885840e-02 4.97006040e-02 6.19215570e-01 1.63761620e-01 1.30102230e+01 1.38622350e+02 9.91032209e+01 7.02702180e-02 1.18802740e+01 1.63119250e+03 6.48161230e-01 6.48161230e-01 1.64307280e+03 1.18802740e+01 1.63119250e+03
2 8.22715260e+02 3.78278580e+00 8.32123320e-01 -5.13937900e-02 7.32607700e+01 6.01073900e-02 1.30986010e-01 6.66780920e-01 4.39382730e-09 3.57244730e-01 1.91738260e-01 6.42687960e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.03815460e-01 2.38123030e-01 1.21820410e-01 1.57571830e-01 4.39382730e+00 1.15793570e+00 1.26686440e+01 1.35108150e+02 9.89812710e+01 2.22412620e-01 1.28943000e+01 1.63123990e+03 6.48161230e-01 6.48161230e-01 1.64413420e+03 1.28943000e+01 1.63123990e+03
5 8.21940980e+02 3.82499130e+00 8.21073800e-01 -5.73167110e-02 8.09500850e+01 7.82565250e-02 1.55078490e-01 6.97523060e-01 4.58324010e-09 3.57062210e-01 2.33979880e-01 6.42882660e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.87711760e-01 2.08632910e-01 1.12166570e-01 1.45103350e-01 4.58324010e+00 1.13582590e+00 1.14971590e+01 1.22730620e+02 9.93505412e+01 2.04787190e-01 1.14423800e+01 1.63114330e+03 6.48161230e-01 6.48161230e-01 1.64258560e+03 1.14423800e+01 1.63114330e+03
8 8.23963800e+02 3.82878200e+00 8.27436370e-01 -4.02829030e-02 7.60771770e+01 6.18119290e-02 1.39232820e-01 5.97642800e-01 4.60064680e-09 3.48477510e-01 2.01689610e-01 6.51460070e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.86653580e-01 3.28647370e-01 1.69217290e-01 2.20242460e-01 4.60064680e+00 1.39223630e+00 1.22020960e+01 1.29992630e+02 9.88947232e+01 3.08947090e-01 1.54595960e+01 1.63117170e+03 6.48161230e-01 6.48161230e-01 1.64663130e+03 1.54595960e+01 1.63117170e+03
3 8.21889950e+02 3.72719540e+00 8.64005690e-01 -4.25801590e-02 6.33666840e+01 3.69700880e-02 1.01978860e-01 6.66639680e-01 4.15623790e-09 3.47651580e-01 1.39593810e-01 6.52258450e-01 2.50033350e-01 2.51380090e-01 1.08879100e+00 10 2.38457000e-01 2.99557070e-01 1.40598980e-01 1.83103280e-01 4.15623790e+00 1.09563150e+00 1.47067200e+01 1.56995610e+02 9.94829121e+01 2.56697440e-01 1.13462730e+01 1.63113730e+03 6.48161230e-01 6.48161230e-01 1.64248360e+03 1.13462730e+01 1.63113730e+03
33 8.21787420e+02 3.60093400e+00 8.59441840e-01 -4.37377380e-02 5.94857420e+01 2.91043790e-02 8.87636540e-02 7.34173070e-01 3.66324340e-09 3.34919060e-01 1.18512900e-01 6.64978850e-01 2.47858460e-01 2.49197380e-01 1.67084890e+00 10 2.08121530e-01 2.69842640e-01 1.20444490e-01 1.58325900e-01 3.66324340e+00 8.43667170e-01 1.58591560e+01 1.69354740e+02 1.00741924e+02 2.19900550e-01 1.02968360e+01 1.63198170e+03 6.48161230e-01 6.48161230e-01 1.64227850e+03 1.02968360e+01 1.63198170e+03
9 8.21641070e+02 1.72896040e+00 1.04023070e+00 -4.08195320e-02 5.95435890e+01 2.85319930e-02 8.89925570e-02 7.36911840e-01 5.63479320e-10 3.33299810e-01 1.18169420e-01 6.66598290e-01 2.47682170e-01 2.49020450e-01 1.72813890e+00 10 9.05522870e-02 1.17349680e-01 5.22777580e-02 6.88031290e-02 5.63479320e-01 1.29063810e-01 1.58347660e+01 1.69061070e+02 1.00665029e+02 9.54456910e-02 9.93625950e+00 1.63204960e+03 6.48161230e-01 6.48161230e-01 1.64198580e+03 9.93625950e+00 1.63204960e+03
5 8.22356760e+02 3.73977340e+00 1.12795330e+00 -3.78650850e-02 5.98099330e+01 2.83301880e-02 8.78426100e-02 7.61791930e-01 4.20884510e-09 3.26559180e-01 1.16817660e-01 6.73339830e-01 2.47618190e-01 2.48956250e-01 1.74913450e+00 10 2.71777180e-01 3.51419890e-01 1.55308040e-01 2.05448730e-01 4.20884510e+00 9.17231330e-01 1.58207260e+01 1.68440950e+02 1.00744419e+02 2.83552390e-01 1.05661800e+01 1.63285100e+03 6.48161230e-01 6.48161230e-01 1.64341720e+03 1.05661800e+01 1.63285100e+03
44 8.23174700e+02 3.70025270e+00 1.10976570e+00 -1.16643340e-01 7.96365380e+01 8.81848150e-02 1.65347840e-01 5.43950780e-01 4.04575260e-09 4.00785860e-01 2.54177520e-01 5.99157170e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.34747230e-02 9.35403090e-02 5.28458860e-02 6.64175860e-02 4.04575260e+00 1.36310620e+00 1.16891280e+01 1.23892540e+02 9.86637297e+01 9.64829460e-02 1.23784020e+01 1.63267470e+03 6.48161230e-01 6.48161230e-01 1.64505310e+03 1.23784020e+01 1.63267470e+03
2 8.22863490e+02 3.84681650e+00 9.02571820e-01 -1.16031150e-01 8.08114370e+01 9.09499230e-02 1.68092640e-01 4.42893150e-01 4.68436980e-09 3.97653910e-01 2.59687430e-01 6.02290770e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.39487990e-02 1.04509270e-01 5.92439300e-02 7.46049330e-02 4.68436980e+00 1.93178630e+00 1.15368970e+01 1.22195240e+02 9.87477294e+01 1.08164120e-01 1.21218580e+01 1.63230880e+03 6.48161230e-01 6.48161230e-01 1.64443070e+03 1.21218580e+01 1.63230880e+03
20 8.23210610e+02 2.73849520e+00 9.67017580e-01 -1.12123040e-01 7.67563890e+01 8.09202070e-02 1.51203130e-01 5.02735070e-01 1.54636990e-09 3.95088680e-01 2.32768210e-01 6.04850000e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.29483830e-02 6.04359620e-02 3.32812780e-02 4.19784450e-02 1.54636990e+00 5.65774330e-01 1.21462270e+01 1.28360910e+02 9.85251994e+01 6.07630230e-02 1.29389670e+01 1.63218590e+03 6.48161230e-01 6.48161230e-01 1.64512490e+03 1.29389670e+01 1.63218590e+03
8 8.22621210e+02 3.25685530e+00 8.42467630e-01 -1.12823390e-01 7.58186980e+01 7.80517000e-02 1.46433410e-01 4.40545520e-01 2.59677490e-09 3.91634280e-01 2.25129980e-01 6.08302880e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.95947710e-02 7.99260690e-02 4.35528880e-02 5.50550020e-02 2.59677490e+00 1.07592330e+00 1.23338100e+01 1.30407230e+02 9.88730639e+01 7.95163310e-02 1.22141510e+01 1.63173200e+03 6.48161230e-01 6.48161230e-01 1.64394610e+03 1.22141510e+01 1.63173200e+03
6 8.23092660e+02 1.95261900e+00 1.07011440e+00 -1.12378550e-01 7.60641640e+01 7.74637950e-02 1.47657250e-01 5.11512800e-01 7.04711950e-10 3.90209790e-01 2.25765910e-01 6.09727760e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.45056550e-02 3.95640030e-02 2.15545700e-02 2.72718630e-02 7.04711950e-01 2.53347870e-01 1.23095230e+01 1.30749380e+02 9.94534228e+01 3.93530800e-02 1.33115560e+01 1.63157740e+03 6.48161230e-01 6.48161230e-01 1.64488900e+03 1.33115560e+01 1.63157740e+03
3 8.23255680e+02 1.95997650e+00 1.06837230e+00 -1.07432940e-01 7.76335070e+01 8.05026910e-02 1.51652770e-01 6.17603080e-01 7.09915990e-10 3.86264840e-01 2.32800330e-01 6.13675210e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.60486040e-02 4.09132380e-02 2.24042830e-02 2.84190630e-02 7.09915990e-01 2.06425690e-01 1.20591850e+01 1.28276670e+02 9.95856776e+01 4.09044370e-02 1.37632290e+01 1.63145180e+03 6.48161230e-01 6.48161230e-01 1.64521500e+03 1.37632290e+01 1.63145180e+03
18 8.23377260e+02 2.03271170e+00 1.04249010e+00 -5.38635220e-03 7.60626360e+01 3.62585110e-02 1.47226020e-01 3.86605570e-01 7.63476120e-10 3.18258770e-01 1.84129390e-01 6.81678780e-01 2.49847710e-01 2.51193790e-01 1.12925130e+00 10 4.48138630e-01 5.13838570e-01 2.52814850e-01 3.36594860e-01 7.63476120e-01 3.52366110e-01 1.22383650e+01 1.31764660e+02 1.00223674e+02 4.61574650e-01 1.31768480e+01 1.63228130e+03 6.48161230e-01 6.48161230e-01 1.64545820e+03 1.31768480e+01 1.63228130e+03
23 8.23773460e+02 2.63848180e+00 9.77118310e-01 -1.39562900e-02 6.81729460e+01 3.05828350e-02 1.15599260e-01 3.54953050e-01 1.39919450e-09 3.15923330e-01 1.46826970e-01 6.83998940e-01 2.48321210e-01 2.49661800e-01 1.53400840e+00 10 3.84687030e-01 4.65909440e-01 2.16221260e-01 2.88405120e-01 1.39919450e+00 6.87970470e-01 1.37733310e+01 1.48460680e+02 1.01210019e+02 3.94764200e-01 1.31101550e+01 1.63314050e+03 6.48161230e-01 6.48161230e-01 1.64625060e+03 1.31101550e+01 1.63314050e+03
12 8.22612700e+02 2.51208410e+00 1.13441460e+00 -1.69827010e-02 7.24574150e+01 3.96752250e-02 1.28021700e-01 2.82840850e-01 1.23306020e-09 3.20646320e-01 1.68341790e-01 6.79284870e-01 2.50663080e-01 2.52012080e-01 9.51898860e-01 10 3.51480920e-01 4.12914690e-01 1.99028330e-01 2.64489430e-01 1.23306020e+00 7.00344680e-01 1.29298500e+01 1.39054650e+02 1.00755405e+02 3.63374350e-01 1.13979030e+01 1.63253120e+03 6.48161230e-01 6.48161230e-01 1.64392910e+03 1.13979030e+01 1.63253120e+03
2 8.22700290e+02 2.28878620e+00 1.18165940e+00 -1.50692570e-02 7.34048240e+01 4.08070590e-02 1.32724490e-01 2.34571040e-01 9.86295850e-10 3.23251190e-01 1.74176410e-01 6.76681760e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.48582870e-01 4.06858830e-01 1.98187430e-01 2.62839770e-01 9.86295850e-01 6.16966230e-01 1.27159100e+01 1.36278130e+02 1.00034721e+02 3.61839090e-01 1.20084210e+01 1.63209580e+03 6.48161230e-01 6.48161230e-01 1.64410430e+03 1.20084210e+01 1.63209580e+03
7 8.22579200e+02 2.28820930e+00 1.18239610e+00 -1.39912860e-02 7.25764020e+01 3.85922330e-02 1.30150270e-01 2.24480840e-01 9.85727010e-10 3.21580830e-01 1.69387370e-01 6.78350580e-01 2.50421690e-01 2.51769830e-01 1.00420920e+00 10 3.60761470e-01 4.23469790e-01 2.04580970e-01 2.71670630e-01 9.85727010e-01 6.29180240e-01 1.28704840e+01 1.38018600e+02 1.00168934e+02 3.73512030e-01 1.16062620e+01 1.63225580e+03 6.48161230e-01 6.48161230e-01 1.64386210e+03 1.16062620e+01 1.63225580e+03
6 8.23466470e+02 3.68863570e+00 1.00495440e+00 -9.40805430e-03 6.74650300e+01 2.75821110e-02 1.10065210e-01 2.71490440e-01 3.99902500e-09 3.03836700e-01 1.38292190e-01 6.96083930e-01 2.47362730e-01 2.48699870e-01 1.83125050e+00 10 7.52772450e-01 9.16482880e-01 4.14938590e-01 5.58886690e-01 3.99902500e+00 2.32348850e+00 1.40221200e+01 1.50227940e+02 1.01351325e+02 7.57570750e-01 1.01517310e+01 1.63548490e+03 6.48161230e-01 6.48161230e-01 1.64563660e+03 1.01517310e+01 1.63548490e+03
6 8.22555940e+02 2.81258800e+00 1.15983910e+00 -3.24950370e-02 7.45929830e+01 5.32732100e-02 1.35513520e-01 3.29698690e-01 1.66529600e-09 3.40452450e-01 1.89431590e-01 6.59482620e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.40638890e-01 2.78622910e-01 1.40408710e-01 1.83814570e-01 1.66529600e+00 8.61229280e-01 1.24734870e+01 1.33883720e+02 9.98678605e+01 2.56350050e-01 1.25673640e+01 1.63124820e+03 6.48161230e-01 6.48161230e-01 1.64381560e+03 1.25673640e+01 1.63124820e+03
8 8.23334670e+02 2.54924830e+00 1.05569070e+00 -3.67510450e-02 7.31911440e+01 5.30020050e-02 1.33172140e-01 3.24204470e-01 1.27974810e-09 3.48741790e-01 1.86819010e-01 6.51190770e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.77372160e-01 2.07327150e-01 1.04746000e-01 1.36304890e-01 1.27974810e+00 6.69150880e-01 1.26614710e+01 1.35916640e+02 9.94789437e+01 1.91239160e-01 1.41653630e+01 1.63120760e+03 6.48161230e-01 6.48161230e-01 1.64537300e+03 1.41653630e+01 1.63120760e+03
4 8.23624440e+02 3.18403890e+00 1.13369890e+00 -4.60090840e-02 8.04989990e+01 7.36405510e-02 1.51435550e-01 3.03693360e-01 2.41440720e-09 3.48330060e-01 2.25720970e-01 6.51614190e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.90907040e-01 2.12777990e-01 1.12672360e-01 1.46662700e-01 2.41440720e+00 1.31530300e+00 1.15664170e+01 1.23019340e+02 9.90293373e+01 2.05710650e-01 1.48168350e+01 1.63113570e+03 6.48161230e-01 6.48161230e-01 1.64595260e+03 1.48168350e+01 1.63113570e+03
1 8.23497780e+02 3.62533070e+00 9.11940470e-01 -4.63376440e-02 8.16272000e+01 7.61462480e-02 1.54852380e-01 3.22516790e-01 3.75371360e-09 3.47656460e-01 2.31643490e-01 6.52289320e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.25867170e-01 2.49997490e-01 1.33176700e-01 1.73436570e-01 3.75371360e+00 1.96936680e+00 1.14139960e+01 1.21387460e+02 9.90851847e+01 2.43146280e-01 1.45606080e+01 1.63113860e+03 6.48161230e-01 6.48161230e-01 1.64569920e+03 1.45606080e+01 1.63113860e+03
4 8.21798610e+02 3.07071510e+00 8.49803140e-01 -4.50693800e-02 8.61620350e+01 8.37972470e-02 1.64370500e-01 2.21079930e-01 2.15573120e-09 3.35150990e-01 2.48812620e-01 6.64800340e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.76887000e-01 1.90562720e-01 1.02403820e-01 1.34587910e-01 2.15573120e+00 1.38537400e+00 1.09141060e+01 1.16231300e+02 1.00147253e+02 1.86962950e-01 1.05093170e+01 1.63179160e+03 6.48161230e-01 6.48161230e-01 1.64230090e+03 1.05093170e+01 1.63179160e+03
2 8.22313040e+02 3.82715810e+00 9.14564890e-01 -4.47775510e-02 9.09032560e+01 9.20817610e-02 1.79540130e-01 1.61253500e-01 4.59318180e-09 3.29485060e-01 2.72266750e-01 6.70471220e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.70760360e-01 2.83984970e-01 1.55418580e-01 2.05137010e-01 4.59318180e+00 3.32698330e+00 1.03928030e+01 1.11154810e+02 1.01043341e+02 2.83754210e-01 1.08449670e+01 1.63248480e+03 6.48161230e-01 6.48161230e-01 1.64332980e+03 1.08449670e+01 1.63248480e+03
2 8.22418170e+02 3.00938460e+00 8.97847580e-01 -5.80711190e-02 8.50405330e+01 8.54461520e-02 1.60206070e-01 3.99641960e-01 2.02749190e-09 3.40570730e-01 2.46297080e-01 6.59379310e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.23478400e-01 1.33899210e-01 7.20600670e-02 9.43284790e-02 2.02749190e+00 9.11663440e-01 1.10899990e+01 1.18557300e+02 1.00821760e+02 1.31563080e-01 1.18798050e+01 1.63166020e+03 6.48161230e-01 6.48161230e-01 1.64354000e+03 1.18798050e+01 1.63166020e+03
5 8.21666530e+02 2.06795530e+00 1.07634580e+00 -7.27198620e-02 8.10947360e+01 8.17866000e-02 1.49532420e-01 3.41591910e-01 7.90863580e-10 3.52724030e-01 2.31963890e-01 6.47221040e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.69059050e-02 6.31918400e-02 3.37967440e-02 4.38546950e-02 7.90863580e-01 3.99391310e-01 1.16095600e+01 1.23697830e+02 1.00312429e+02 6.17041300e-02 1.08976580e+01 1.63113910e+03 6.48161230e-01 6.48161230e-01 1.64203670e+03 1.08976580e+01 1.63113910e+03
2 8.24463810e+02 3.05062990e+00 1.18376480e+00 -6.83099220e-02 7.90371100e+01 7.53787690e-02 1.47031480e-01 4.17755560e-01 2.11286490e-09 3.57067310e-01 2.23055120e-01 6.42874860e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.01507750e-01 1.14178330e-01 6.06560660e-02 7.84669400e-02 2.11286490e+00 9.16249720e-01 1.18519210e+01 1.27049620e+02 1.00416348e+02 1.10742320e-01 1.66010740e+01 1.63103020e+03 6.48161230e-01 6.48161230e-01 1.64763130e+03 1.66010740e+01 1.63103020e+03
23 8.21798630e+02 1.74367700e+00 8.82383530e-01 -7.13897420e-02 8.52449880e+01 9.23817210e-02 1.62872300e-01 6.41377090e-01 5.71833100e-10 3.52152430e-01 2.55898890e-01 6.47797850e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.08031920e-02 5.50245590e-02 3.01478500e-02 3.91357510e-02 5.71833100e-01 1.58553650e-01 1.10342560e+01 1.17068610e+02 9.97951225e+01 5.50421920e-02 1.11648750e+01 1.63113610e+03 6.48161230e-01 6.48161230e-01 1.64230090e+03 1.11648750e+01 1.63113610e+03
