# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__SN minuslogprior minuslogprior__0 chi2 chi2__bao.desi_dr2 chi2__sn.desdovekie
3 8.22740010e+02 1.72029900e+00 9.75084570e-01 -1.12836950e-01 8.38561920e+01 9.57736430e-02 1.68926460e-01 4.92634030e-01 5.58619860e-10 3.77346720e-01 2.65344970e-01 6.22601900e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.31733290e-02 3.62260930e-02 2.03778970e-02 2.60000510e-02 5.58619860e-01 2.08554660e-01 1.12535630e+01 1.19293950e+02 1.00035364e+02 3.72047790e-02 1.32824480e+01 1.63090130e+03 6.48161230e-01 6.48161230e-01 1.64418370e+03 1.32824480e+01 1.63090130e+03
33 8.22493360e+02 3.11527460e+00 9.10375980e-01 -1.13850150e-01 8.38662780e+01 9.62996340e-02 1.69020860e-01 5.00151050e-01 2.25396180e-09 3.78138020e-01 2.65965360e-01 6.21810620e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.72773930e-02 7.34641520e-02 4.13708390e-02 5.27572000e-02 2.25396180e+00 8.28935760e-01 1.12499310e+01 1.19073090e+02 9.98621687e+01 7.55324720e-02 1.27815340e+01 1.63090890e+03 6.48161230e-01 6.48161230e-01 1.64369040e+03 1.27815340e+01 1.63090890e+03
26 8.22767710e+02 3.55438200e+00 1.12571600e+00 -1.13615870e-01 8.24936490e+01 9.25029370e-02 1.64548970e-01 4.82820680e-01 3.49662060e-09 3.78676150e-01 2.57696770e-01 6.21270760e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.04355460e-02 8.85600310e-02 4.94973550e-02 6.30979140e-02 3.49662060e+00 1.33129960e+00 1.14352300e+01 1.21218760e+02 9.99977784e+01 9.03693930e-02 1.33215590e+01 1.63091750e+03 6.48161230e-01 6.48161230e-01 1.64423910e+03 1.33215590e+01 1.63091750e+03
5 8.22754800e+02 3.67499440e+00 1.10622110e+00 -1.13640800e-01 8.24930900e+01 9.25150170e-02 1.64535270e-01 4.82460370e-01 3.94484360e-09 3.78678900e-01 2.57695150e-01 6.21268010e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.55786930e-02 9.42229870e-02 5.26624680e-02 6.71325940e-02 3.94484360e+00 1.50303830e+00 1.14353660e+01 1.21213800e+02 9.99930091e+01 9.61480720e-02 1.32958890e+01 1.63091740e+03 6.48161230e-01 6.48161230e-01 1.64421330e+03 1.32958890e+01 1.63091740e+03
16 8.23153580e+02 3.27369750e+00 1.14408390e+00 -9.60229420e-02 7.49221040e+01 7.21295980e-02 1.38482480e-01 5.50024230e-01 2.64088070e-09 3.76349250e-01 2.11256940e-01 6.23586390e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.33502430e-02 8.47415830e-02 4.49984010e-02 5.74512290e-02 2.64088070e+00 8.79030200e-01 1.25139900e+01 1.33322400e+02 9.98879472e+01 8.21554650e-02 1.38889480e+01 1.63112190e+03 6.48161230e-01 6.48161230e-01 1.64501080e+03 1.38889480e+01 1.63112190e+03
10 8.22370260e+02 1.86717100e+00 1.15815700e+00 -9.75402500e-02 7.48911250e+01 7.25883980e-02 1.38247390e-01 5.55880110e-01 6.46996680e-10 3.77059540e-01 2.11480650e-01 6.22876050e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.58629480e-02 4.14410550e-02 2.20217060e-02 2.81027270e-02 6.46996680e-01 2.12848570e-01 1.25208410e+01 1.33151130e+02 9.97183792e+01 4.02059500e-02 1.23171080e+01 1.63112710e+03 6.48161230e-01 6.48161230e-01 1.64344420e+03 1.23171080e+01 1.63112710e+03
8 8.23231480e+02 3.85906980e+00 1.06198850e+00 -9.73946200e-02 7.32091020e+01 6.86622740e-02 1.34872500e-01 5.32648000e-01 4.74212180e-09 3.80962540e-01 2.04179640e-01 6.18970050e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.63569250e-02 1.12616080e-01 5.94735780e-02 7.57013280e-02 4.74212180e+00 1.63425770e+00 1.27786080e+01 1.36125110e+02 9.96559706e+01 1.08583400e-01 1.38133490e+01 1.63135330e+03 6.48161230e-01 6.48161230e-01 1.64516660e+03 1.38133490e+01 1.63135330e+03
4 8.23582410e+02 2.40070790e+00 9.51735750e-01 -1.11469010e-01 7.35905140e+01 7.33023470e-02 1.40141760e-01 5.62644960e-01 1.10309820e-09 3.95321670e-01 2.14088970e-01 6.04611620e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.38455810e-02 5.11110620e-02 2.75677380e-02 3.47667010e-02 1.10309820e+00 3.58019750e-01 1.26694730e+01 1.33762770e+02 9.84367100e+01 5.03315740e-02 1.36674070e+01 1.63220110e+03 6.48161230e-01 6.48161230e-01 1.64586850e+03 1.36674070e+01 1.63220110e+03
7 8.23534630e+02 2.02515230e+00 8.27139490e-01 -1.09685700e-01 7.31844160e+01 7.22129540e-02 1.39169960e-01 5.69023280e-01 7.57726490e-10 3.95872690e-01 2.12027780e-01 6.04059860e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.75801220e-02 4.39287540e-02 2.36448170e-02 2.98089770e-02 7.57726490e-01 2.42809190e-01 1.27246010e+01 1.34443340e+02 9.83915732e+01 4.31693330e-02 1.34047300e+01 1.63236820e+03 6.48161230e-01 6.48161230e-01 1.64577290e+03 1.34047300e+01 1.63236820e+03
17 8.23077220e+02 2.32956180e+00 9.45042150e-01 -9.60416920e-02 7.06442500e+01 6.43679980e-02 1.26463670e-01 5.64046050e-01 1.02734380e-09 3.83673610e-01 1.91476530e-01 6.16254000e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.56647520e-02 5.43303740e-02 2.82853830e-02 3.59394630e-02 1.02734380e+00 3.32500000e-01 1.32045380e+01 1.39623110e+02 9.86356989e+01 5.16418080e-02 1.32070730e+01 1.63165100e+03 6.48161230e-01 6.48161230e-01 1.64485810e+03 1.32070730e+01 1.63165100e+03
21 8.22856780e+02 1.77529680e+00 1.05358500e+00 -1.02814220e-01 7.66971480e+01 7.84974670e-02 1.41425490e-01 5.75590100e-01 5.90203260e-10 3.74958960e-01 2.20567830e-01 6.24979630e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.41424030e-02 3.89856230e-02 2.09067220e-02 2.67171430e-02 5.90203260e-01 1.86659630e-01 1.22653400e+01 1.29465750e+02 9.92965379e+01 3.81702780e-02 1.34475810e+01 1.63096970e+03 6.48161230e-01 6.48161230e-01 1.64441720e+03 1.34475810e+01 1.63096970e+03
4 8.22738700e+02 3.12397520e+00 1.09870060e+00 -9.99527720e-02 7.54832060e+01 7.53492910e-02 1.37578450e-01 5.31790340e-01 2.27365830e-09 3.74839090e-01 2.13572600e-01 6.25097510e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.73019750e-02 7.74644850e-02 4.12050310e-02 5.26609910e-02 2.27365830e+00 7.84906590e-01 1.24479530e+01 1.31455660e+02 9.92269466e+01 7.52297500e-02 1.31739760e+01 1.63100710e+03 6.48161230e-01 6.48161230e-01 1.64418110e+03 1.31739760e+01 1.63100710e+03
3 8.22324040e+02 3.15713490e+00 1.09992940e+00 -5.97089300e-02 7.96235040e+01 7.43578490e-02 1.45211310e-01 6.77191600e-01 2.35031600e-09 3.47346080e-01 2.20214020e-01 6.52596940e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.27719450e-01 1.43131890e-01 7.52728300e-02 9.80500110e-02 2.35031600e+00 6.06631710e-01 1.17961180e+01 1.26183120e+02 1.00471422e+02 1.37428760e-01 1.21225610e+01 1.63122920e+03 6.48161230e-01 6.48161230e-01 1.64335170e+03 1.21225610e+01 1.63122920e+03
2 8.23668510e+02 3.24131310e+00 1.09845210e+00 -6.22197870e-02 8.42822820e+01 8.49387920e-02 1.60068590e-01 5.92329510e-01 2.55672720e-09 3.45818460e-01 2.45652250e-01 6.54130680e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.29352970e-01 1.40899110e-01 7.60677350e-02 9.91946940e-02 2.55672720e+00 7.81976160e-01 1.11698260e+01 1.19639570e+02 1.00834960e+02 1.38880050e-01 1.46904610e+01 1.63135020e+03 6.48161230e-01 6.48161230e-01 1.64604070e+03 1.46904610e+01 1.63135020e+03
9 8.21996490e+02 2.50836480e+00 1.08542900e+00 -8.81261070e-02 8.37462980e+01 9.16653340e-02 1.62660040e-01 6.96980670e-01 1.22848250e-09 3.63545070e-01 2.54970240e-01 6.36403420e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.82345090e-02 6.36352290e-02 3.51123220e-02 4.52188990e-02 1.22848250e+00 3.04774940e-01 1.12377120e+01 1.19581590e+02 1.00145155e+02 6.41060360e-02 1.17368940e+01 1.63095980e+03 6.48161230e-01 6.48161230e-01 1.64269670e+03 1.17368940e+01 1.63095980e+03
19 8.21925780e+02 2.14663260e+00 1.10694870e+00 -8.74475110e-02 8.56113670e+01 9.58895140e-02 1.66393050e-01 6.65303510e-01 8.55599880e-10 3.58734410e-01 2.62927440e-01 6.41216300e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.95369490e-02 5.35381720e-02 2.96698790e-02 3.83373870e-02 8.55599880e-01 2.26149390e-01 1.10255630e+01 1.17161710e+02 1.00303742e+02 5.41695400e-02 1.15020610e+01 1.63105320e+03 6.48161230e-01 6.48161230e-01 1.64255520e+03 1.15020610e+01 1.63105320e+03
9 8.21645280e+02 3.08386250e+00 1.11631360e+00 -8.32667850e-02 8.48853110e+01 9.35417580e-02 1.63048060e-01 5.97046280e-01 2.18426060e-09 3.56996900e-01 2.57234690e-01 6.42952960e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.28952270e-02 8.99732170e-02 4.95292490e-02 6.40760360e-02 2.18426060e+00 6.61784580e-01 1.11102770e+01 1.18020120e+02 1.00181746e+02 9.04276240e-02 1.09195160e+01 1.63107470e+03 6.48161230e-01 6.48161230e-01 1.64199420e+03 1.09195160e+01 1.63107470e+03
1 8.21743240e+02 3.38115300e+00 1.15395080e+00 -8.49239200e-02 8.46362440e+01 9.35023540e-02 1.61743890e-01 5.96096000e-01 2.94046550e-09 3.57225490e-01 2.55891110e-01 6.42724080e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.41421400e-02 1.02330680e-01 5.62671980e-02 7.27812780e-02 2.94046550e+00 8.92593440e-01 1.11494780e+01 1.18269420e+02 1.00098795e+02 1.02729380e-01 1.11086360e+01 1.63108150e+03 6.48161230e-01 6.48161230e-01 1.64219010e+03 1.11086360e+01 1.63108150e+03
2 8.22996880e+02 3.80883940e+00 1.17193330e+00 -7.16775060e-02 8.65960700e+01 9.32611310e-02 1.65278000e-01 4.89777240e-01 4.50980690e-09 3.45630310e-01 2.59184000e-01 6.54321510e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.43938080e-01 1.54677310e-01 8.46216760e-02 1.10364310e-01 4.50980690e+00 1.69333480e+00 1.09231700e+01 1.16564960e+02 1.00940674e+02 1.54497340e-01 1.31244460e+01 1.63157300e+03 6.48161230e-01 6.48161230e-01 1.64469740e+03 1.31244460e+01 1.63157300e+03
1 8.23828950e+02 3.49993560e+00 1.12726580e+00 -4.64394290e-02 7.99130570e+01 6.91127190e-02 1.44447430e-01 6.37979000e-01 3.31133210e-09 3.35424010e-01 2.14205010e-01 6.64519420e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.17094870e-01 2.42851440e-01 1.25732230e-01 1.65214470e-01 3.31133210e+00 9.24402740e-01 1.17824060e+01 1.26464290e+02 1.01061480e+02 2.29554600e-01 1.45167310e+01 1.63184480e+03 6.48161230e-01 6.48161230e-01 1.64636160e+03 1.45167310e+01 1.63184480e+03
18 8.22054830e+02 2.34588400e+00 8.59756880e-01 -2.74742590e-02 7.17123170e+01 4.55302240e-02 1.19917760e-01 6.14373550e-01 1.04425000e-09 3.22970930e-01 1.66092850e-01 6.76958820e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.95945870e-01 2.31387150e-01 1.11357080e-01 1.47715810e-01 1.04425000e+00 3.05609180e-01 1.31260460e+01 1.40198820e+02 1.00539822e+02 2.03309280e-01 1.01026090e+01 1.63271070e+03 6.48161230e-01 6.48161230e-01 1.64281330e+03 1.01026090e+01 1.63271070e+03
17 8.22134190e+02 3.73719350e+00 1.12994560e+00 -2.93463050e-02 7.21131390e+01 4.64623980e-02 1.21353500e-01 6.15354790e-01 4.19800080e-09 3.23944020e-01 1.68460760e-01 6.75986510e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.99934730e-01 4.70957720e-01 2.27627170e-01 3.01721750e-01 4.19800080e+00 1.22617410e+00 1.30586440e+01 1.39957070e+02 1.00927436e+02 4.15588460e-01 1.03089510e+01 1.63266310e+03 6.48161230e-01 6.48161230e-01 1.64297200e+03 1.03089510e+01 1.63266310e+03
5 8.22469370e+02 3.11209150e+00 9.01223780e-01 -2.63536660e-02 7.09881900e+01 4.39039590e-02 1.17994090e-01 5.54011070e-01 2.24679870e-09 3.22549110e-01 1.62542920e-01 6.77379200e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.99858730e-01 3.55896440e-01 1.70299990e-01 2.25977740e-01 2.24679870e+00 7.41918610e-01 1.32556710e+01 1.41431850e+02 1.00399910e+02 3.10923820e-01 1.09223600e+01 1.63272010e+03 6.48161230e-01 6.48161230e-01 1.64364240e+03 1.09223600e+01 1.63272010e+03
11 8.22072390e+02 3.19767320e+00 9.26949140e-01 -2.11296080e-02 7.54847890e+01 4.78671940e-02 1.33643690e-01 5.48112830e-01 2.44755140e-09 3.19686270e-01 1.82155750e-01 6.80250320e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.96635570e-01 4.56522240e-01 2.24260950e-01 2.98244650e-01 2.44755140e+00 8.17799940e-01 1.24536070e+01 1.33504620e+02 1.00775681e+02 4.09442600e-01 9.96084230e+00 1.63288760e+03 6.48161230e-01 6.48161230e-01 1.64284850e+03 9.96084230e+00 1.63288760e+03
40 8.22956660e+02 2.93028840e+00 1.11297030e+00 -2.69912830e-02 9.30892610e+01 8.35732970e-02 2.03773200e-01 6.26387780e-01 1.87330320e-09 3.32338220e-01 2.87991360e-01 6.67620090e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.58116380e-01 3.71171300e-01 2.06449740e-01 2.71906290e-01 1.87330320e+00 5.35222750e-01 1.00241700e+01 1.07822560e+02 1.00371224e+02 3.76923920e-01 1.30379530e+01 1.63157900e+03 6.48161230e-01 6.48161230e-01 1.64461700e+03 1.30379530e+01 1.63157900e+03
1 8.22911080e+02 2.94036770e+00 1.11283510e+00 -3.00600190e-02 9.45142440e+01 8.99534010e-02 2.13699340e-01 6.05732330e-01 1.89228030e-09 3.40646560e-01 3.04297600e-01 6.59313000e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.29055690e-01 3.38470460e-01 1.92053140e-01 2.51388500e-01 1.89228030e+00 5.63446960e-01 9.82318660e+00 1.05470450e+02 9.96845985e+01 3.50639450e-01 1.32914980e+01 1.63123430e+03 6.48161230e-01 6.48161230e-01 1.64452580e+03 1.32914980e+01 1.63123430e+03
50 8.24273850e+02 3.55246350e+00 9.40376760e-01 -2.62083840e-02 9.34904170e+01 8.59509520e-02 2.11540480e-01 6.22966800e-01 3.48991870e-09 3.41099170e-01 2.98136300e-01 6.58859500e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.73723240e-01 4.89938020e-01 2.76671880e-01 3.62030250e-01 3.48991870e+00 1.00395260e+00 9.90274240e+00 1.05910470e+02 9.90161400e+01 5.05131430e-01 1.60121600e+01 1.63123920e+03 6.48161230e-01 6.48161230e-01 1.64725140e+03 1.60121600e+01 1.63123920e+03
14 8.23902600e+02 1.70760790e+00 1.19517440e+00 -2.67682300e-02 9.44438600e+01 8.82716730e-02 2.14066380e-01 6.31396290e-01 5.51575120e-10 3.39680550e-01 3.02982910e-01 6.60278940e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.07515370e-01 2.13532210e-01 1.20944360e-01 1.58422890e-01 5.51575120e-01 1.56020200e-01 9.81744860e+00 1.04961060e+02 9.91292766e+01 2.20813170e-01 1.52603620e+01 1.63124850e+03 6.48161230e-01 6.48161230e-01 1.64650890e+03 1.52603620e+01 1.63124850e+03
4 8.23690680e+02 3.28740230e+00 1.14745520e+00 -3.04802750e-02 9.58723240e+01 9.31184690e-02 2.23429190e-01 7.01313540e-01 2.67732240e-09 3.45093230e-01 3.17192530e-01 6.54867460e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.00872540e-01 4.09411170e-01 2.35491120e-01 3.07248960e-01 2.67732240e+00 6.58487400e-01 9.65176160e+00 1.03674500e+02 9.93951525e+01 4.29945990e-01 1.48533190e+01 1.63123170e+03 6.48161230e-01 6.48161230e-01 1.64608500e+03 1.48533190e+01 1.63123170e+03
34 8.23467430e+02 3.47658000e+00 1.17595410e+00 -2.67280550e-02 9.73574040e+01 9.34999360e-02 2.27093570e-01 7.79428650e-01 3.23488990e-09 3.38913960e-01 3.21238380e-01 6.61047930e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.12891680e-01 5.19805850e-01 2.98586650e-01 3.91334390e-01 3.23488990e+00 6.80544270e-01 9.52972790e+00 1.01948230e+02 9.92541502e+01 5.45142140e-01 1.43768650e+01 1.63126170e+03 6.48161230e-01 6.48161230e-01 1.64563850e+03 1.43768650e+01 1.63126170e+03
4 8.23056590e+02 2.85036480e+00 1.18284400e+00 -2.67033700e-02 9.78377350e+01 9.39682660e-02 2.29446760e-01 7.42076190e-01 1.72940900e-09 3.38541960e-01 3.24059900e-01 6.61420300e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.79121930e-01 3.83288430e-01 2.20589660e-01 2.89189170e-01 1.72940900e+00 3.92047360e-01 9.48605410e+00 1.01601420e+02 9.94045281e+01 4.02739780e-01 1.35470250e+01 1.63126980e+03 6.48161230e-01 6.48161230e-01 1.64481690e+03 1.35470250e+01 1.63126980e+03
56 8.22861880e+02 3.76105240e+00 1.12402380e+00 -3.00857550e-02 9.79107470e+01 9.63172570e-02 2.28373050e-01 7.01465010e-01 4.29936480e-09 3.39367530e-01 3.25335170e-01 6.60594780e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.12629280e-01 5.18069740e-01 2.98633520e-01 3.91264980e-01 4.29936480e+00 1.05710840e+00 9.49278920e+00 1.01970310e+02 9.98398922e+01 5.45227720e-01 1.31648320e+01 1.63126260e+03 6.48161230e-01 6.48161230e-01 1.64442740e+03 1.31648320e+01 1.63126260e+03
32 8.22724090e+02 1.65439550e+00 8.24054520e-01 -2.96703230e-02 9.79007590e+01 9.61254990e-02 2.28362160e-01 7.03938970e-01 5.22991730e-10 3.39225350e-01 3.25132520e-01 6.60736960e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.59642340e-01 1.61344830e-01 9.29805750e-02 1.21834460e-01 5.22991730e-01 1.27956160e-01 9.49231030e+00 1.01901240e+02 9.97620874e+01 1.69758530e-01 1.28874630e+01 1.63126440e+03 6.48161230e-01 6.48161230e-01 1.64415190e+03 1.28874630e+01 1.63126440e+03
26 8.23149170e+02 3.75974230e+00 9.57605870e-01 -2.83488470e-02 9.82943350e+01 9.67079000e-02 2.31141710e-01 7.58555340e-01 4.29373590e-09 3.39993880e-01 3.28494480e-01 6.59968730e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.07076440e-01 5.11457070e-01 2.95671170e-01 3.87205220e-01 4.29373590e+00 9.41808340e-01 9.44002670e+00 1.01042010e+02 9.93185718e+01 5.39819230e-01 1.37580420e+01 1.63124400e+03 6.48161230e-01 6.48161230e-01 1.64500200e+03 1.37580420e+01 1.63124400e+03
4 8.23300420e+02 1.74118750e+00 8.03046160e-01 -2.82731910e-02 9.82063230e+01 9.65931870e-02 2.30834390e-01 7.62124830e-01 5.70411320e-10 3.40165970e-01 3.28072450e-01 6.59796570e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.73831200e-01 1.75411470e-01 1.01384870e-01 1.32754860e-01 5.70411320e-01 1.24226690e-01 9.44662190e+00 1.01078160e+02 9.92651443e+01 1.85102600e-01 1.40632630e+01 1.63124120e+03 6.48161230e-01 6.48161230e-01 1.64530450e+03 1.40632630e+01 1.63124120e+03
6 8.22616760e+02 1.73980810e+00 8.02217300e-01 -2.86681220e-02 9.93110620e+01 9.85846230e-02 2.34384300e-01 7.72751550e-01 5.69625030e-10 3.38258520e-01 3.33613790e-01 6.61704850e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.72152890e-01 1.72748990e-01 1.00124120e-01 1.31288450e-01 5.69625030e-01 1.21446670e-01 9.35879130e+00 1.00250840e+02 9.95601739e+01 1.82800790e-01 1.26504210e+01 1.63128680e+03 6.48161230e-01 6.48161230e-01 1.64393720e+03 1.26504210e+01 1.63128680e+03
9 8.23164300e+02 1.62290680e+00 8.26563770e-01 -2.53491910e-02 9.74274380e+01 9.09375830e-02 2.29599200e-01 7.32719800e-01 5.06779990e-10 3.38367120e-01 3.21181650e-01 6.61594820e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.84342590e-01 1.86760510e-01 1.07230860e-01 1.40595930e-01 5.06779990e-01 1.17054230e-01 9.52016020e+00 1.02257610e+02 9.96269696e+01 1.95775860e-01 1.37618580e+01 1.63127040e+03 6.48161230e-01 6.48161230e-01 1.64503230e+03 1.37618580e+01 1.63127040e+03
3 8.23157770e+02 1.62284010e+00 8.26504950e-01 -2.54424290e-02 9.74844600e+01 9.10901100e-02 2.29750070e-01 7.33607110e-01 5.06746220e-10 3.38290650e-01 3.21485040e-01 6.61671340e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.83789690e-01 1.86145890e-01 1.06897150e-01 1.40166310e-01 5.06746220e-01 1.16838910e-01 9.51577600e+00 1.02223020e+02 9.96515590e+01 1.95166610e-01 1.37469300e+01 1.63127230e+03 6.48161230e-01 6.48161230e-01 1.64501920e+03 1.37469300e+01 1.63127230e+03
78 8.23169860e+02 2.61980420e+00 9.90165490e-01 -2.54899530e-02 9.74821120e+01 9.11080120e-02 2.29745890e-01 7.33400920e-01 1.37330340e-09 3.38321390e-01 3.21498770e-01 6.61640590e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.24327080e-01 3.28488940e-01 1.88646150e-01 2.47352080e-01 1.37330340e+00 3.16768920e-01 9.51606490e+00 1.02234320e+02 9.96601743e+01 3.44419170e-01 1.37716520e+01 1.63127170e+03 6.48161230e-01 6.48161230e-01 1.64504340e+03 1.37716520e+01 1.63127170e+03
16 8.23201970e+02 3.83618710e+00 9.42779000e-01 -2.29881540e-02 9.86927850e+01 9.15499440e-02 2.34567170e-01 6.92111970e-01 4.63484160e-09 3.35475420e-01 3.26761980e-01 6.64487490e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.42506940e-01 6.46748040e-01 3.72141560e-01 4.88982140e-01 4.63484160e+00 1.16111190e+00 9.40619550e+00 1.00766620e+02 9.94493836e+01 6.79434420e-01 1.37664680e+01 1.63134110e+03 6.48161230e-01 6.48161230e-01 1.64510760e+03 1.37664680e+01 1.63134110e+03
43 8.23698330e+02 1.98591270e+00 8.27882140e-01 -2.25814450e-02 9.82895390e+01 9.07143520e-02 2.33206830e-01 6.91899950e-01 7.28569420e-10 3.35960720e-01 3.24566050e-01 6.64001890e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.44860250e-01 2.46981630e-01 1.41926190e-01 1.86419110e-01 7.28569420e-01 1.82597270e-01 9.43832870e+00 1.01020030e+02 9.92921218e+01 2.59120590e-01 1.47789000e+01 1.63132140e+03 6.48161230e-01 6.48161230e-01 1.64610030e+03 1.47789000e+01 1.63132140e+03
4 8.23620160e+02 1.98477860e+00 8.28183180e-01 -2.50516310e-02 9.75313230e+01 9.01372710e-02 2.30344420e-01 6.71949940e-01 7.27743610e-10 3.37588770e-01 3.21126560e-01 6.62373250e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.24345800e-01 2.27167340e-01 1.30350270e-01 1.71007420e-01 7.27743610e-01 1.89814810e-01 9.51487960e+00 1.02405170e+02 9.98771171e+01 2.37985950e-01 1.46558450e+01 1.63128820e+03 6.48161230e-01 6.48161230e-01 1.64594400e+03 1.46558450e+01 1.63128820e+03
6 8.24737000e+02 1.98117200e+00 8.28650100e-01 -2.47760240e-02 9.57153310e+01 8.59025270e-02 2.22798990e-01 6.95615060e-01 7.25123630e-10 3.37661880e-01 3.09346380e-01 6.62298690e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.24183520e-01 2.29146340e-01 1.30270080e-01 1.70892960e-01 7.25123630e-01 1.80388350e-01 9.69358990e+00 1.04544270e+02 1.00064894e+02 2.37839540e-01 1.68922770e+01 1.63128540e+03 6.48161230e-01 6.48161230e-01 1.64817770e+03 1.68922770e+01 1.63128540e+03
3 8.24781730e+02 3.45724350e+00 9.40008220e-01 -2.09084910e-02 9.31624980e+01 7.92317210e-02 2.16344420e-01 6.49227000e-01 3.17293940e-09 3.41297890e-01 2.96221010e-01 6.58660490e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.60583270e-01 5.80790590e-01 3.27496700e-01 4.28473070e-01 3.17293940e+00 8.66064770e-01 9.90378850e+00 1.06298360e+02 9.90302075e+01 5.97924440e-01 1.69804840e+01 1.63128670e+03 6.48161230e-01 6.48161230e-01 1.64826710e+03 1.69804840e+01 1.63128670e+03
16 8.25808630e+02 2.88824800e+00 9.01239820e-01 -1.96171970e-02 9.11997300e+01 7.43108150e-02 2.11065050e-01 7.27673880e-01 1.79618120e-09 3.43882760e-01 2.86020730e-01 6.56073800e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.33159600e-01 4.53577150e-01 2.54011370e-01 3.31703880e-01 1.79618120e+00 4.19083590e-01 1.00872690e+01 1.08387000e+02 9.88486514e+01 4.63759180e-01 1.89378600e+01 1.63138310e+03 6.48161230e-01 6.48161230e-01 1.65032090e+03 1.89378600e+01 1.63138310e+03
9 8.24108910e+02 1.69435760e+00 8.28944880e-01 -6.97655910e-02 8.34970610e+01 8.97413160e-02 1.72216180e-01 4.66009090e-01 5.44314810e-10 3.76665860e-01 2.62602370e-01 6.23282320e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.17408360e-02 5.66236480e-02 3.17549600e-02 4.05342840e-02 5.44314810e-01 2.14328440e-01 1.10549370e+01 1.17824220e+02 9.83797608e+01 5.79763590e-02 1.46196040e+01 1.63230190e+03 6.48161230e-01 6.48161230e-01 1.64692150e+03 1.46196040e+01 1.63230190e+03
4 8.25125910e+02 1.78801670e+00 8.07359750e-01 -9.91898400e-02 7.63820390e+01 7.96540230e-02 1.50758040e-01 4.43046930e-01 5.97758560e-10 3.96037670e-01 2.31056930e-01 6.03900410e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.67901100e-02 4.20954800e-02 2.31525770e-02 2.91853700e-02 5.97758560e-01 2.46433720e-01 1.21130010e+01 1.28148900e+02 9.78827428e+01 4.22706290e-02 1.57477060e+01 1.63320780e+03 6.48161230e-01 6.48161230e-01 1.64895550e+03 1.57477060e+01 1.63320780e+03
