# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau A_planck calib_100T calib_217T A_cib_217 xi_sz_cib A_sz ksz_norm gal545_A_100 gal545_A_143 gal545_A_143_217 gal545_A_217 ps_A_100_100 ps_A_143_143 ps_A_143_217 ps_A_217_217 galf_TE_A_100 galf_TE_A_100_143 galf_TE_A_100_217 galf_TE_A_143 galf_TE_A_143_217 galf_TE_A_217 As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__CMB chi2__SN minuslogprior minuslogprior__0 minuslogprior__SZ chi2 chi2__planck_2018_lowl.TT chi2__planck_2018_lowl.EE chi2__planck_2018_highl_plik.TTTEEE chi2__planck_2018_lensing.clik chi2__bao.desi_dr2 chi2__sn.desdovekie
5 2.24290600e+03 3.04748870e+00 9.71434590e-01 6.18373410e-04 6.86180680e+01 2.23434090e-02 1.18417480e-01 5.48039710e-02 1.00163010e+00 9.99282550e-01 9.98137130e-01 4.25552780e+01 3.13006980e-01 6.12058520e+00 5.64199280e+00 1.22686560e+01 1.30099040e+01 2.25393260e+01 1.00862120e+02 2.28901690e+02 3.09099690e+01 2.56510880e+01 1.12043100e+02 1.57588070e-01 1.30869910e-01 5.17176810e-01 1.35192450e-01 6.16015140e-01 2.19063940e+00 2.10623840e-09 3.00324040e-01 1.41405750e-01 6.99599230e-01 2.45384820e-01 2.46714760e-01 2.59057510e+00 7.72369680e+00 8.28166960e-01 9.99766670e-01 4.53850640e-01 6.13077560e-01 2.10623840e+00 1.88758020e+00 1.37217420e+01 1.47097270e+02 1.00935305e+02 8.28614100e-01 1.19497720e+01 2.78608860e+03 1.63536020e+03 2.62067200e+01 2.22323140e+01 3.97440550e+00 4.43339860e+03 2.23699360e+01 3.96046950e+02 2.35839540e+03 9.27632630e+00 1.19497720e+01 1.63536020e+03
1 2.24261890e+03 3.04821330e+00 9.66120060e-01 6.18373410e-04 6.86180680e+01 2.23434090e-02 1.18417480e-01 5.48039710e-02 1.00154040e+00 9.99529350e-01 9.97881510e-01 3.89060280e+01 2.48962780e-01 8.48019530e+00 5.25219050e+00 1.03114670e+01 1.02889970e+01 1.97793480e+01 1.00530150e+02 1.96064780e+02 2.54372060e+01 3.06742080e+01 1.16291380e+02 1.45817690e-01 1.29365410e-01 4.73187410e-01 1.35341800e-01 6.82428290e-01 2.00514020e+00 2.10776510e-09 3.00324040e-01 1.41405750e-01 6.99599230e-01 2.45384820e-01 2.46714760e-01 2.59057510e+00 7.72369680e+00 8.26769220e-01 9.98079320e-01 4.53084650e-01 6.12042850e-01 2.10776510e+00 1.88894840e+00 1.37217420e+01 1.47097270e+02 1.00935305e+02 8.27215610e-01 1.19497720e+01 2.78601600e+03 1.63536020e+03 2.59558580e+01 1.91120970e+01 6.84376050e+00 4.43332600e+03 2.35234840e+01 3.96158500e+02 2.35730530e+03 9.02868730e+00 1.19497720e+01 1.63536020e+03
9 2.24348110e+03 3.05517850e+00 9.66067640e-01 6.18373410e-04 6.86180680e+01 2.23434090e-02 1.18417480e-01 5.48039710e-02 1.00479950e+00 9.99170330e-01 9.98995090e-01 5.01600120e+01 5.19963380e-01 8.89805990e+00 3.39051660e-01 9.64666430e+00 1.15868080e+01 2.32221770e+01 9.86338650e+01 2.06215940e+02 3.60882710e+01 4.71232710e+01 1.14604360e+02 8.73354800e-02 1.28370290e-01 4.18159380e-01 2.26501750e-01 6.00824330e-01 2.19802930e+00 2.12249730e-09 3.00324040e-01 1.41405750e-01 6.99599230e-01 2.45384820e-01 2.46714760e-01 2.59057510e+00 7.72369680e+00 8.29636780e-01 1.00154100e+00 4.54656130e-01 6.14165650e-01 2.12249730e+00 1.90215120e+00 1.37217420e+01 1.47097270e+02 1.00935305e+02 8.30084720e-01 1.19497720e+01 2.78707350e+03 1.63536020e+03 2.62893420e+01 2.28403880e+01 3.44895320e+00 4.43438350e+03 2.35716330e+01 3.96149230e+02 2.35824110e+03 9.11158580e+00 1.19497720e+01 1.63536020e+03
5 2.24259930e+03 3.05525810e+00 9.66370240e-01 6.18373410e-04 6.86180680e+01 2.23434090e-02 1.18417480e-01 5.48039710e-02 1.00485940e+00 9.99347670e-01 9.98137930e-01 5.39873030e+01 1.78318150e-01 7.37239500e+00 1.43583140e+00 7.26006690e+00 8.07572490e+00 1.72697420e+01 8.85042290e+01 2.33447250e+02 3.82033840e+01 3.77864690e+01 1.07245440e+02 9.70378620e-02 1.53582000e-01 4.33277030e-01 2.49542950e-01 6.27278390e-01 2.09941660e+00 2.12266640e-09 3.00324040e-01 1.41405750e-01 6.99599230e-01 2.45384820e-01 2.46714760e-01 2.59057510e+00 7.72369680e+00 8.29766610e-01 1.00169780e+00 4.54727280e-01 6.14261760e-01 2.12266640e+00 1.90230270e+00 1.37217420e+01 1.47097270e+02 1.00935305e+02 8.30214620e-01 1.19497720e+01 2.78781330e+03 1.63536020e+03 2.50376180e+01 2.22464390e+01 2.79117930e+00 4.43512330e+03 2.35011120e+01 3.96142690e+02 2.35904320e+03 9.12629550e+00 1.19497720e+01 1.63536020e+03
6 2.24264440e+03 3.07269640e+00 9.68269020e-01 5.77839620e-04 6.86601720e+01 2.24936120e-02 1.17828420e-01 6.42493820e-02 1.00511010e+00 9.99465910e-01 9.98371610e-01 4.96153050e+01 4.19480540e-01 8.04740810e+00 1.29134840e+00 7.15907220e+00 6.83727490e+00 1.78016770e+01 9.35868240e+01 2.44356980e+02 4.41838100e+01 4.67270260e+01 1.12615090e+02 1.18083470e-01 1.52782650e-01 4.12188240e-01 2.79741910e-01 6.73296080e-01 2.35961000e+00 2.16000660e-09 2.99024910e-01 1.40966900e-01 7.00898460e-01 2.45442090e-01 2.46772240e-01 2.56297070e+00 8.60743940e+00 8.32923440e-01 1.00520040e+00 4.55468940e-01 6.15930810e-01 2.16000660e+00 1.89954140e+00 1.37304190e+01 1.47117960e+02 1.01011444e+02 8.31568710e-01 1.20823300e+01 2.78400930e+03 1.63572730e+03 2.67348920e+01 2.35071880e+01 3.22770460e+00 4.43181890e+03 2.33776540e+01 3.99112900e+02 2.35212920e+03 9.38956160e+00 1.20823300e+01 1.63572730e+03
3 2.24272440e+03 3.06142000e+00 9.68145430e-01 5.77839620e-04 6.86601720e+01 2.24936120e-02 1.17828420e-01 6.42493820e-02 9.99988830e-01 9.99456140e-01 9.98145940e-01 5.01329090e+01 1.67465200e-01 6.26574020e+00 1.25114290e+00 7.53541780e+00 5.76487770e+00 1.45905190e+01 8.86028260e+01 2.64875100e+02 4.60464990e+01 3.93715410e+01 1.11761590e+02 1.11178370e-01 1.71585690e-01 3.73856000e-01 2.89167510e-01 7.26999170e-01 2.33299850e+00 2.13578640e-09 2.99024910e-01 1.40966900e-01 7.00898460e-01 2.45442090e-01 2.46772240e-01 2.56297070e+00 8.60743940e+00 8.28201060e-01 9.99501250e-01 4.52886590e-01 6.12438700e-01 2.13578640e+00 1.87824190e+00 1.37304190e+01 1.47117960e+02 1.01011444e+02 8.26854010e-01 1.20823300e+01 2.78584230e+03 1.63572730e+03 2.58984210e+01 2.37055740e+01 2.19284740e+00 4.43365190e+03 2.33246090e+01 3.99099430e+02 2.35453870e+03 8.87961520e+00 1.20823300e+01 1.63572730e+03
11 2.24205000e+03 3.06007150e+00 9.69483400e-01 5.80950930e-04 6.88636890e+01 2.25248980e-02 1.17218170e-01 6.41343410e-02 9.98794090e-01 9.99586680e-01 9.98132360e-01 4.84130810e+01 2.29137560e-01 5.84476840e+00 9.65650160e-01 7.54666490e+00 5.31071400e+00 1.37379810e+01 8.77614690e+01 2.51338920e+02 4.27653100e+01 3.75749820e+01 1.12872710e+02 1.12844860e-01 1.64329410e-01 4.18156840e-01 2.77531560e-01 7.15577970e-01 2.36335500e+00 2.13290820e-09 2.96039210e-01 1.40387940e-01 7.03884610e-01 2.45453190e-01 2.46783380e-01 2.55742750e+00 8.57729790e+00 8.25718780e-01 9.95031940e-01 4.49269330e-01 6.09073170e-01 2.13290820e+00 1.87614240e+00 1.37282090e+01 1.47244700e+02 1.01398132e+02 8.20249830e-01 1.08878680e+01 2.78532780e+03 1.63662350e+03 2.56303800e+01 2.35757210e+01 2.05465890e+00 4.43283920e+03 2.32244230e+01 3.98923820e+02 2.35444320e+03 8.73641430e+00 1.08878680e+01 1.63662350e+03
6 2.24810220e+03 3.05711860e+00 9.67247670e-01 5.80950930e-04 6.88636890e+01 2.25248980e-02 1.17218170e-01 6.41343410e-02 9.96981040e-01 9.99309930e-01 9.98141410e-01 5.24531440e+01 3.56655240e-01 5.45076280e+00 3.61522050e+00 1.12689860e+01 6.71764590e+00 1.40533100e+01 8.53845000e+01 2.43948680e+02 4.04399070e+01 3.55936490e+01 1.05227180e+02 1.09594280e-01 1.48096820e-01 2.97303410e-01 3.11770190e-01 7.26967620e-01 1.85607400e+00 2.12661930e-09 2.96039210e-01 1.40387940e-01 7.03884610e-01 2.45453190e-01 2.46783380e-01 2.55742750e+00 8.57729790e+00 8.23789580e-01 9.92707160e-01 4.48219670e-01 6.07650140e-01 2.12661930e+00 1.87061050e+00 1.37282090e+01 1.47244700e+02 1.01398132e+02 8.18333410e-01 1.08878680e+01 2.79316440e+03 1.63662350e+03 2.77642710e+01 2.52997540e+01 2.46451740e+00 4.44067590e+03 2.37804900e+01 3.99042360e+02 2.36170720e+03 8.63441750e+00 1.08878680e+01 1.63662350e+03
2 2.25368480e+03 3.05591950e+00 9.65140610e-01 5.81830270e-04 6.88625920e+01 2.24195990e-02 1.18117300e-01 6.27893330e-02 9.97829000e-01 9.99434050e-01 9.97338570e-01 4.86906850e+01 3.30735300e-01 2.78088340e+00 4.70489950e+00 1.19838120e+01 7.63736070e+00 9.10117680e+00 7.82898520e+01 2.56142770e+02 4.40322180e+01 3.83135490e+01 1.16587500e+02 5.38066230e-02 8.76376490e-02 3.44584690e-01 2.52645690e-01 8.39307910e-01 2.08517810e+00 2.12407070e-09 2.97722640e-01 1.41181760e-01 7.02201170e-01 2.45414720e-01 2.46744770e-01 2.57636980e+00 8.49231920e+00 8.27429800e-01 9.97101740e-01 4.51478520e-01 6.11201100e-01 2.12407070e+00 1.87340150e+00 1.37067170e+01 1.47119860e+02 1.01310549e+02 8.24283230e-01 1.06811840e+01 2.80089710e+03 1.63610700e+03 2.98422330e+01 2.78180430e+01 2.02418970e+00 4.44768520e+03 2.41075940e+01 3.98617940e+02 2.36930090e+03 8.87058860e+00 1.06811840e+01 1.63610700e+03
1 2.25412130e+03 3.05566260e+00 9.65126390e-01 5.81508020e-04 6.88467250e+01 2.24195990e-02 1.18120590e-01 6.26499330e-02 9.97833430e-01 1.00022700e+00 9.98060350e-01 5.01837070e+01 1.53906540e-01 2.55236040e+00 5.02160240e+00 9.63280960e+00 6.71381460e+00 9.03914530e+00 8.08963410e+01 2.63146130e+02 4.26811310e+01 3.01298640e+01 1.06171000e+02 4.53610430e-02 8.95983610e-02 3.26493750e-01 2.56032300e-01 7.43043710e-01 1.96547480e+00 2.12352500e-09 2.97866830e-01 1.41185050e-01 7.02056950e-01 2.45414720e-01 2.46744770e-01 2.57636980e+00 8.47877980e+00 8.27282220e-01 9.97038780e-01 4.51507290e-01 6.11166060e-01 2.12352500e+00 1.87344240e+00 1.37080260e+01 1.47119180e+02 1.01286737e+02 8.24335760e-01 1.07409670e+01 2.80650980e+03 1.63606410e+03 2.74639110e+01 2.54377080e+01 2.02620230e+00 4.45331490e+03 2.41018660e+01 3.98566110e+02 2.37497460e+03 8.86727750e+00 1.07409670e+01 1.63606410e+03
8 2.24461440e+03 3.05552650e+00 9.70257700e-01 5.81508020e-04 6.88467250e+01 2.24195990e-02 1.18120590e-01 6.26499330e-02 9.98175530e-01 1.00011710e+00 9.98440160e-01 3.22742010e+01 7.96501210e-01 5.78030520e+00 1.21196880e+00 9.87541310e+00 1.30056630e+01 2.23451560e+01 1.03366420e+02 2.47460600e+02 5.02233060e+01 5.20282220e+01 1.40208040e+02 9.65170800e-02 1.42150970e-01 3.45940030e-01 2.88455680e-01 6.77709810e-01 2.25952020e+00 2.12323620e-09 2.97866830e-01 1.41185050e-01 7.02056950e-01 2.45414720e-01 2.46744770e-01 2.57636980e+00 8.47877980e+00 8.28868640e-01 9.98950730e-01 4.52373110e-01 6.12338050e-01 2.12323620e+00 1.87318760e+00 1.37080260e+01 1.47119180e+02 1.01286737e+02 8.25916530e-01 1.07409670e+01 2.79662150e+03 1.63606410e+03 2.29011750e+01 2.08323750e+01 2.06879960e+00 4.44342650e+03 2.28886200e+01 3.98351930e+02 2.36629210e+03 9.08887130e+00 1.07409670e+01 1.63606410e+03
2 2.24343750e+03 3.05617730e+00 9.67750440e-01 5.81508020e-04 6.88467250e+01 2.24195990e-02 1.18120590e-01 6.26499330e-02 9.97530050e-01 9.99649880e-01 9.97514720e-01 3.39324970e+01 8.41104220e-01 5.82955990e+00 5.34257370e+00 7.84994830e+00 8.54868350e+00 1.47046450e+01 9.28165970e+01 1.99945410e+02 4.14188390e+01 4.95489970e+01 1.34119390e+02 1.08888310e-01 1.39510020e-01 4.96313460e-01 2.61446270e-01 7.40774900e-01 1.99895010e+00 2.12461840e-09 2.97866830e-01 1.41185050e-01 7.02056950e-01 2.45414720e-01 2.46744770e-01 2.57636980e+00 8.47877980e+00 8.28334510e-01 9.98306990e-01 4.52081600e-01 6.11943450e-01 2.12461840e+00 1.87440700e+00 1.37080260e+01 1.47119180e+02 1.01286737e+02 8.25384290e-01 1.07409670e+01 2.79259120e+03 1.63606410e+03 2.37393740e+01 2.02369590e+01 3.50241480e+00 4.43939620e+03 2.35745300e+01 3.98442750e+02 2.36158350e+03 8.99040840e+00 1.07409670e+01 1.63606410e+03
3 2.24354770e+03 3.05415460e+00 9.68049370e-01 5.85269740e-04 6.87872940e+01 2.24086920e-02 1.17956390e-01 6.17972370e-02 9.97331410e-01 1.00081820e+00 9.98452170e-01 3.82866330e+01 6.42831630e-01 4.74798180e+00 3.67180170e+00 1.08394180e+01 8.29805910e+00 1.76021540e+01 9.51126040e+01 2.25305770e+02 4.75327670e+01 4.22928400e+01 1.23172610e+02 8.34887940e-02 1.24000680e-01 5.01752510e-01 3.06517910e-01 5.91657020e-01 2.20659510e+00 2.12032530e-09 2.98011700e-01 1.41009950e-01 7.01911950e-01 2.45410530e-01 2.46740570e-01 2.57838100e+00 8.39505390e+00 8.26866390e-01 9.96968020e-01 4.51390070e-01 6.10933120e-01 2.12032530e+00 1.87381240e+00 1.37179590e+01 1.47172530e+02 1.01236001e+02 8.24121740e-01 1.09455540e+01 2.79098900e+03 1.63602070e+03 2.45701610e+01 2.23788400e+01 2.19132020e+00 4.43795520e+03 2.34798310e+01 3.98150300e+02 2.36041920e+03 8.93958080e+00 1.09455540e+01 1.63602070e+03
1 2.24641610e+03 3.05413820e+00 9.68002910e-01 5.86879440e-04 6.87939420e+01 2.24057980e-02 1.17976130e-01 6.17745990e-02 9.97328150e-01 9.99598380e-01 9.99413750e-01 4.57725410e+01 8.77661300e-01 5.40566790e+00 2.20329790e+00 1.13380130e+01 1.27065920e+01 2.44067990e+01 1.03897630e+02 2.44033000e+02 5.03022370e+01 4.50353220e+01 1.08610600e+02 5.43782790e-02 8.26042430e-02 5.98605860e-01 2.43016200e-01 4.62264940e-01 1.76384110e+00 2.12029050e-09 2.97989680e-01 1.41026790e-01 7.01933980e-01 2.45409410e-01 2.46739450e-01 2.57891600e+00 8.39401460e+00 8.27015990e-01 9.97100210e-01 4.51455060e-01 6.11032360e-01 2.12029050e+00 1.87386640e+00 1.37168980e+01 1.47169280e+02 1.01243549e+02 8.24240390e-01 1.09123940e+01 2.78336430e+03 1.63602700e+03 3.12642810e+01 2.91451250e+01 2.11915610e+00 4.43030370e+03 2.34912860e+01 3.98132820e+02 2.35279230e+03 8.94788570e+00 1.09123940e+01 1.63602700e+03
2 2.24355670e+03 3.05698660e+00 9.62401400e-01 5.86879440e-04 6.87939420e+01 2.24057980e-02 1.17976130e-01 6.17745990e-02 9.97969940e-01 9.99864260e-01 9.99626210e-01 4.20402430e+01 6.73791130e-01 5.98595320e+00 2.16315990e+00 9.53905660e+00 1.32082280e+01 2.62939010e+01 1.07818070e+02 2.59006380e+02 4.86878080e+01 4.63048400e+01 1.20799950e+02 7.82064890e-02 1.27945590e-01 3.40178610e-01 2.93318260e-01 6.44319760e-01 1.71280220e+00 2.12633860e-09 2.97989680e-01 1.41026790e-01 7.01933980e-01 2.45409410e-01 2.46739450e-01 2.57891600e+00 8.39401460e+00 8.26407430e-01 9.96366490e-01 4.51122850e-01 6.10582730e-01 2.12633860e+00 1.87921160e+00 1.37168980e+01 1.47169280e+02 1.01243549e+02 8.23633870e-01 1.09123940e+01 2.78643470e+03 1.63602700e+03 2.68696060e+01 2.45731290e+01 2.29647690e+00 4.43337410e+03 2.49961220e+01 3.98311060e+02 2.35432250e+03 8.80506890e+00 1.09123940e+01 1.63602700e+03
16 2.24293850e+03 3.06267800e+00 9.63146930e-01 5.86879440e-04 6.87939420e+01 2.24057980e-02 1.17976130e-01 6.17745990e-02 1.00183620e+00 9.99623340e-01 9.98965190e-01 4.32878340e+01 4.25804930e-01 6.20846820e+00 3.96557730e+00 9.25376470e+00 1.27648980e+01 2.60989200e+01 1.04400780e+02 2.57298210e+02 4.43212850e+01 3.78723060e+01 1.18818960e+02 7.71948590e-02 1.41160400e-01 3.73884090e-01 2.84247130e-01 6.18404470e-01 1.95443020e+00 2.13847480e-09 2.97989680e-01 1.41026790e-01 7.01933980e-01 2.45409410e-01 2.46739450e-01 2.57891600e+00 8.39401460e+00 8.29000470e-01 9.99492820e-01 4.52538350e-01 6.12498580e-01 2.13847480e+00 1.88993730e+00 1.37168980e+01 1.47169280e+02 1.01243549e+02 8.26218210e-01 1.09123940e+01 2.78886340e+03 1.63602700e+03 2.50371680e+01 2.19444890e+01 3.09267930e+00 4.43580280e+03 2.46207730e+01 3.98270850e+02 2.35710410e+03 8.86763160e+00 1.09123940e+01 1.63602700e+03
8 2.24300390e+03 3.06046890e+00 9.67318650e-01 5.86879440e-04 6.87939420e+01 2.24057980e-02 1.17976130e-01 6.17745990e-02 1.00243400e+00 9.98747280e-01 9.98780110e-01 4.72162590e+01 7.87620940e-01 4.38387560e+00 6.03581130e+00 9.34070910e+00 1.34557770e+01 2.67898050e+01 1.08214680e+02 2.54582670e+02 5.14931470e+01 3.78104880e+01 1.02745960e+02 1.33540950e-01 1.56890010e-01 6.12231690e-01 2.82221650e-01 6.01214310e-01 2.16573690e+00 2.13375600e-09 2.97989680e-01 1.41026790e-01 7.01933980e-01 2.45409410e-01 2.46739450e-01 2.57891600e+00 8.39401460e+00 8.29418750e-01 9.99997120e-01 4.52766680e-01 6.12807620e-01 2.13375600e+00 1.88576700e+00 1.37168980e+01 1.47169280e+02 1.01243549e+02 8.26635080e-01 1.09123940e+01 2.78390800e+03 1.63602700e+03 2.75801620e+01 2.48624670e+01 2.71769450e+00 4.43084740e+03 2.33468410e+01 3.98114930e+02 2.35352320e+03 8.92304610e+00 1.09123940e+01 1.63602700e+03
12 2.24258750e+03 3.05925710e+00 9.69225190e-01 5.86879440e-04 6.87939420e+01 2.24057980e-02 1.17976130e-01 6.17745990e-02 1.00199010e+00 9.99132560e-01 9.98561550e-01 4.73268250e+01 5.77437030e-01 4.85021080e+00 7.10355200e+00 8.18820060e+00 1.26349450e+01 2.48508420e+01 1.04383040e+02 2.59888100e+02 4.52751170e+01 3.31075940e+01 1.01959460e+02 1.19068250e-01 1.48345770e-01 5.62280180e-01 2.57729160e-01 5.02625900e-01 1.99919080e+00 2.13117190e-09 2.97989680e-01 1.41026790e-01 7.01933980e-01 2.45409410e-01 2.46739450e-01 2.57891600e+00 8.39401460e+00 8.29527070e-01 1.00012770e+00 4.52825820e-01 6.12887650e-01 2.13117190e+00 1.88348320e+00 1.37168980e+01 1.47169280e+02 1.01243549e+02 8.26743050e-01 1.09123940e+01 2.78492170e+03 1.63602700e+03 2.66569900e+01 2.30410330e+01 3.61595680e+00 4.43186100e+03 2.29167470e+01 3.98037690e+02 2.35496140e+03 9.00584560e+00 1.09123940e+01 1.63602700e+03
15 2.24081710e+03 3.05945110e+00 9.66647200e-01 5.86879440e-04 6.87939420e+01 2.24057980e-02 1.17976130e-01 6.17745990e-02 1.00012650e+00 9.98917850e-01 9.97825220e-01 5.07662310e+01 6.72938980e-01 4.81271630e+00 4.95903880e+00 1.05103980e+01 1.45406660e+01 2.32372940e+01 9.62555130e+01 2.67774490e+02 4.67254340e+01 3.83867810e+01 1.02329800e+02 1.34416340e-01 1.65477870e-01 4.78858390e-01 2.23948670e-01 5.75614780e-01 1.74266380e+00 2.13158530e-09 2.97989680e-01 1.41026790e-01 7.01933980e-01 2.45409410e-01 2.46739450e-01 2.57891600e+00 8.39401460e+00 8.28781890e-01 9.99229280e-01 4.52419030e-01 6.12337080e-01 2.13158530e+00 1.88384850e+00 1.37168980e+01 1.47169280e+02 1.01243549e+02 8.26000360e-01 1.09123940e+01 2.78385430e+03 1.63602700e+03 2.54202480e+01 2.28481570e+01 2.57209040e+00 4.43079370e+03 2.37795400e+01 3.98151430e+02 2.35296530e+03 8.95804400e+00 1.09123940e+01 1.63602700e+03
11 2.24321020e+03 3.06084350e+00 9.67052050e-01 5.45604420e-04 6.87573460e+01 2.25053600e-02 1.17847640e-01 6.23716380e-02 1.00013050e+00 9.99042440e-01 9.97680180e-01 5.82067920e+01 6.42947430e-01 4.79559400e+00 4.81055690e+00 1.11201670e+01 1.43276060e+01 1.97796460e+01 8.64744210e+01 2.73589390e+02 4.03315420e+01 3.48159920e+01 9.22502630e+01 1.45183930e-01 1.70491710e-01 5.63937690e-01 2.25883990e-01 6.16779110e-01 1.89487170e+00 2.13455540e-09 2.98245790e-01 1.40997870e-01 7.01677790e-01 2.45446280e-01 2.46776450e-01 2.56088240e+00 8.42413870e+00 8.26995970e-01 9.97341380e-01 4.51638080e-01 6.11148820e-01 2.13455540e+00 1.88422220e+00 1.37213820e+01 1.47123390e+02 1.01158138e+02 8.24574550e-01 1.13428050e+01 2.78769400e+03 1.63595660e+03 2.57135040e+01 2.32014350e+01 2.51206840e+00 4.43499340e+03 2.37442270e+01 3.98329460e+02 2.35672800e+03 8.89227740e+00 1.13428050e+01 1.63595660e+03
2 2.24238000e+03 3.06034450e+00 9.65523920e-01 5.45604420e-04 6.87573460e+01 2.25053600e-02 1.17847640e-01 6.23716380e-02 9.99784010e-01 9.98774920e-01 9.97675490e-01 5.72526730e+01 6.92141600e-01 3.25500880e+00 6.97555810e+00 8.64206570e+00 1.22937680e+01 1.39852870e+01 7.70145900e+01 2.80261270e+02 4.06332030e+01 3.18403060e+01 9.26444560e+01 1.31383240e-01 1.49101480e-01 6.26074580e-01 2.40796740e-01 6.49034230e-01 2.15401220e+00 2.13349050e-09 2.98245790e-01 1.40997870e-01 7.01677790e-01 2.45446280e-01 2.46776450e-01 2.56088240e+00 8.42413870e+00 8.26302930e-01 9.96505590e-01 4.51259600e-01 6.10636660e-01 2.13349050e+00 1.88328220e+00 1.37213820e+01 1.47123390e+02 1.01158138e+02 8.23883540e-01 1.13428050e+01 2.78679290e+03 1.63595660e+03 2.53338120e+01 2.29161740e+01 2.41763750e+00 4.43409230e+03 2.41239640e+01 3.98385410e+02 2.35545930e+03 8.82420070e+00 1.13428050e+01 1.63595660e+03
12 2.24140990e+03 3.05863700e+00 9.67988220e-01 5.45604420e-04 6.87573460e+01 2.25053600e-02 1.17847640e-01 6.23716380e-02 9.99203930e-01 9.98873830e-01 9.97197310e-01 5.15188090e+01 8.34847670e-01 2.99239020e+00 4.33345110e+00 6.93181840e+00 1.20461090e+01 1.49148760e+01 7.95635790e+01 3.06876160e+02 4.70013970e+01 3.98820950e+01 1.09801070e+02 1.31080500e-01 1.24072540e-01 3.93702510e-01 2.14724020e-01 6.83087540e-01 1.85786790e+00 2.12985080e-09 2.98245790e-01 1.40997870e-01 7.01677790e-01 2.45446280e-01 2.46776450e-01 2.56088240e+00 8.42413870e+00 8.26382370e-01 9.96601390e-01 4.51302980e-01 6.10695370e-01 2.12985080e+00 1.88006930e+00 1.37213820e+01 1.47123390e+02 1.01158138e+02 8.23962750e-01 1.13428050e+01 2.78828030e+03 1.63595660e+03 2.36200310e+01 2.15945120e+01 2.02551930e+00 4.43557970e+03 2.35027130e+01 3.98324240e+02 2.35758840e+03 8.86501600e+00 1.13428050e+01 1.63595660e+03
7 2.24030330e+03 3.06018760e+00 9.65227110e-01 5.45604420e-04 6.87573460e+01 2.25053600e-02 1.17847640e-01 6.23716380e-02 9.99687050e-01 9.98980280e-01 9.97914720e-01 4.58558580e+01 8.08836050e-01 2.60097080e+00 4.90993250e+00 5.87208360e+00 1.04424560e+01 1.32956490e+01 8.48368230e+01 3.13173410e+02 5.03405910e+01 4.48707150e+01 1.16240220e+02 1.41050080e-01 1.49131590e-01 4.31306000e-01 2.65532860e-01 7.00158010e-01 2.04158380e+00 2.13315590e-09 2.98245790e-01 1.40997870e-01 7.01677790e-01 2.45446280e-01 2.46776450e-01 2.56088240e+00 8.42413870e+00 8.26143680e-01 9.96313540e-01 4.51172630e-01 6.10518980e-01 2.13315590e+00 1.88298680e+00 1.37213820e+01 1.47123390e+02 1.01158138e+02 8.23724760e-01 1.13428050e+01 2.78701170e+03 1.63595660e+03 2.31477200e+01 2.11199680e+01 2.02775220e+00 4.43431110e+03 2.41969780e+01 3.98384320e+02 2.35562050e+03 8.80983660e+00 1.13428050e+01 1.63595660e+03
1 2.24167100e+03 3.06021240e+00 9.65056800e-01 5.51791690e-04 6.87423570e+01 2.24582880e-02 1.17907200e-01 6.24514820e-02 9.99672130e-01 9.99629810e-01 9.98064010e-01 4.38367910e+01 4.00887800e-01 2.71993600e+00 3.19042050e+00 7.88400110e+00 1.09015010e+01 1.30584020e+01 8.63910940e+01 3.07434170e+02 5.07883350e+01 4.21203580e+01 1.24765230e+02 1.50764620e-01 1.87341400e-01 5.24720930e-01 3.38400420e-01 7.73730340e-01 1.95524050e+00 2.13320880e-09 2.98402300e-01 1.41010350e-01 7.01521250e-01 2.45429260e-01 2.46759370e-01 2.56930950e+00 8.44468530e+00 8.26814530e-01 9.97231270e-01 4.51657450e-01 6.11094870e-01 2.13320880e+00 1.88273280e+00 1.37222900e+01 1.47155190e+02 1.01157946e+02 8.24609920e-01 1.12636730e+01 2.78724600e+03 1.63591000e+03 2.44611140e+01 2.22306460e+01 2.23046850e+00 4.43441970e+03 2.42184950e+01 3.98451490e+02 2.35573090e+03 8.84514690e+00 1.12636730e+01 1.63591000e+03
6 2.24309730e+03 3.06042650e+00 9.65040480e-01 5.51791690e-04 6.87423570e+01 2.24582880e-02 1.17907200e-01 6.24514820e-02 9.99594480e-01 9.99823030e-01 9.97667290e-01 4.42523830e+01 5.17031610e-01 3.60413290e+00 3.22567090e+00 7.22920090e+00 1.16301080e+01 1.33500000e+01 8.71250080e+01 2.88833250e+02 4.63011780e+01 4.38778240e+01 1.20443570e+02 1.83466240e-01 2.02244450e-01 4.96044170e-01 3.56002620e-01 7.36910160e-01 1.87024280e+00 2.13366550e-09 2.98402300e-01 1.41010350e-01 7.01521250e-01 2.45429260e-01 2.46759370e-01 2.56930950e+00 8.44468530e+00 8.26897830e-01 9.97331740e-01 4.51702960e-01 6.11156440e-01 2.13366550e+00 1.88313590e+00 1.37222900e+01 1.47155190e+02 1.01157946e+02 8.24693000e-01 1.12636730e+01 2.78714930e+03 1.63591000e+03 2.59357690e+01 2.39038970e+01 2.03187170e+00 4.43432300e+03 2.42534140e+01 3.98451490e+02 2.35557330e+03 8.87116010e+00 1.12636730e+01 1.63591000e+03
