# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau A_planck calib_100T calib_217T A_cib_217 xi_sz_cib A_sz ksz_norm gal545_A_100 gal545_A_143 gal545_A_143_217 gal545_A_217 ps_A_100_100 ps_A_143_143 ps_A_143_217 ps_A_217_217 galf_TE_A_100 galf_TE_A_100_143 galf_TE_A_100_217 galf_TE_A_143 galf_TE_A_143_217 galf_TE_A_217 As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__CMB chi2__SN minuslogprior minuslogprior__0 minuslogprior__SZ chi2 chi2__planck_2018_lowl.TT chi2__planck_2018_lowl.EE chi2__planck_2018_highl_plik.TTTEEE chi2__planck_2018_lensing.clik chi2__bao.desi_dr2 chi2__sn.desdovekie
1 2.24095010e+03 3.03640970e+00 9.69650470e-01 6.24718630e-04 6.86593520e+01 2.23184420e-02 1.17797550e-01 5.44155810e-02 9.97326490e-01 9.99311130e-01 9.97283690e-01 4.86052190e+01 9.32897720e-01 6.05024980e+00 8.41135990e+00 8.22779880e+00 1.02413730e+01 1.65983990e+01 8.59344920e+01 2.24655140e+02 3.63194020e+01 3.96811540e+01 1.03186640e+02 9.34001130e-02 1.49237990e-01 5.43998240e-01 1.92716370e-01 7.04481280e-01 2.12422810e+00 2.08303220e-09 2.98594970e-01 1.40760860e-01 7.01328390e-01 2.45374750e-01 2.46704660e-01 2.59529600e+00 7.67898380e+00 8.20696730e-01 9.90450680e-01 4.48460250e-01 6.06671130e-01 2.08303220e+00 1.86823380e+00 1.37355530e+01 1.47286670e+02 1.01126073e+02 8.18772640e-01 1.13737470e+01 2.78083450e+03 1.63584520e+03 2.69234230e+01 2.08048540e+01 6.11856930e+00 4.42805340e+03 2.26395490e+01 3.96021710e+02 2.35277290e+03 9.40028740e+00 1.13737470e+01 1.63584520e+03
8 2.23995240e+03 3.03411600e+00 9.68177560e-01 6.96021930e-04 6.84623010e+01 2.22149190e-02 1.18183900e-01 5.28876410e-02 9.97149300e-01 9.98634580e-01 9.97585070e-01 5.11078310e+01 7.04242090e-01 4.50817210e+00 6.42791710e+00 1.01606470e+01 1.14054600e+01 1.47519230e+01 8.15040630e+01 2.31259580e+02 4.33292620e+01 4.06932170e+01 1.05589140e+02 9.10578890e-02 9.83037890e-02 4.81645240e-01 2.13729780e-01 6.00059530e-01 1.79998080e+00 2.07825970e-09 3.00919730e-01 1.41043680e-01 6.99003190e-01 2.45332280e-01 2.46662040e-01 2.61505770e+00 7.55264530e+00 8.23132090e-01 9.94818360e-01 4.51538580e-01 6.09652280e-01 2.07825970e+00 1.86965810e+00 1.37444340e+01 1.47245760e+02 1.00807835e+02 8.24392890e-01 1.27743330e+01 2.77977150e+03 1.63519110e+03 2.60839350e+01 2.31137280e+01 2.97020740e+00 4.42773690e+03 2.28746780e+01 3.95840440e+02 2.35170690e+03 9.34944680e+00 1.27743330e+01 1.63519110e+03
3 2.24075340e+03 3.03592750e+00 9.70341620e-01 3.26486430e-04 6.83287400e+01 2.23973390e-02 1.18099410e-01 5.48251910e-02 9.97467080e-01 9.98533340e-01 9.97931540e-01 5.37440650e+01 7.84027830e-01 4.89957800e+00 5.39615370e+00 1.04015160e+01 1.20143230e+01 1.58704950e+01 8.09346650e+01 2.40449350e+02 4.13345620e+01 4.12414470e+01 1.02320740e+02 1.30340150e-01 1.13048530e-01 3.57790120e-01 1.47392320e-01 6.66744220e-01 2.01072010e+00 2.08202790e-09 3.02307030e-01 1.41141610e-01 6.97615590e-01 2.45406140e-01 2.46736160e-01 2.58048300e+00 7.70283690e+00 8.12510590e-01 9.82940720e-01 4.46738270e-01 6.02477860e-01 2.08202790e+00 1.86580390e+00 1.37578390e+01 1.47337050e+02 1.00673550e+02 8.15628760e-01 1.33871190e+01 2.78168770e+03 1.63486980e+03 2.57811080e+01 2.29883460e+01 2.79276190e+00 4.42994460e+03 2.23678320e+01 3.96045180e+02 2.35378530e+03 9.48937150e+00 1.33871190e+01 1.63486980e+03
4 2.24759300e+03 3.05419040e+00 9.71400960e-01 3.57818980e-04 6.85408450e+01 2.24497050e-02 1.17822610e-01 6.44682370e-02 9.97146090e-01 9.98028640e-01 9.97608130e-01 4.94258470e+01 4.05672530e-01 8.14646920e-01 7.60478640e+00 7.77750410e+00 8.58015230e+00 5.25869760e+00 7.28934900e+01 2.68648340e+02 3.90709200e+01 3.19235190e+01 1.08254190e+02 1.34827300e-01 1.09588000e-01 3.79369220e-01 2.01427450e-01 7.25052610e-01 2.26439680e+00 2.12040120e-09 2.99961170e-01 1.40917190e-01 6.99961920e-01 2.45426080e-01 2.46756170e-01 2.57086530e+00 8.63589140e+00 8.20136670e-01 9.90630060e-01 4.49178290e-01 6.06949410e-01 2.12040120e+00 1.86389580e+00 1.37448250e+01 1.47329920e+02 1.00981172e+02 8.20083600e-01 1.18352850e+01 2.78949340e+03 1.63548930e+03 2.91839320e+01 2.71469250e+01 2.03700650e+00 4.43681800e+03 2.25129890e+01 3.99065190e+02 2.35901810e+03 8.89715820e+00 1.18352850e+01 1.63548930e+03
7 2.24005200e+03 3.04031340e+00 9.68805790e-01 9.23485140e-04 6.90176370e+01 2.22772030e-02 1.17728790e-01 5.53596720e-02 9.97097120e-01 9.99220730e-01 9.97553090e-01 4.85232670e+01 6.08652750e-01 7.25149580e+00 1.70860690e+00 6.56446450e+00 1.13079350e+01 1.55154330e+01 8.40371920e+01 2.56163060e+02 4.48971100e+01 5.45325500e+01 1.23818530e+02 1.07662510e-01 8.94517500e-02 3.80742590e-01 1.92222020e-01 6.14517050e-01 1.84411210e+00 2.09117950e-09 2.95271980e-01 1.40650860e-01 7.04652180e-01 2.45357930e-01 2.46687780e-01 2.60314240e+00 7.78838000e+00 8.31231750e-01 1.00055760e+00 4.51682470e-01 6.12742040e-01 2.09117950e+00 1.87200290e+00 1.37035840e+01 1.47130940e+02 1.01546298e+02 8.24655590e-01 1.04890200e+01 2.78340370e+03 1.63682320e+03 2.46940310e+01 2.18696070e+01 2.82442430e+00 4.43071580e+03 2.30583360e+01 3.96196310e+02 2.35481460e+03 9.33441960e+00 1.04890200e+01 1.63682320e+03
9 2.24254670e+03 3.04141950e+00 9.69226260e-01 8.99685370e-04 6.90515310e+01 2.23404700e-02 1.17532870e-01 5.60814260e-02 9.96913890e-01 9.99809920e-01 9.97354050e-01 4.90459300e+01 7.60864220e-01 5.63197020e+00 2.39345300e-01 8.12071880e+00 7.86451860e+00 1.18096580e+01 7.77457930e+01 2.58775390e+02 5.54617290e+01 6.08673190e+01 1.30182550e+02 8.63524490e-02 1.13582130e-01 3.63577670e-01 1.90199630e-01 6.18674390e-01 1.77224020e+00 2.09349390e-09 2.94703960e-01 1.40518210e-01 7.05220270e-01 2.45383640e-01 2.46713580e-01 2.59112950e+00 7.84286610e+00 8.29935670e-01 9.98752250e-01 4.50544210e-01 6.11492200e-01 2.09349390e+00 1.87137140e+00 1.37044890e+01 1.47130890e+02 1.01596132e+02 8.22577430e-01 1.04992120e+01 2.78847910e+03 1.63701070e+03 2.45521870e+01 2.25311780e+01 2.02100920e+00 4.43598910e+03 2.30294500e+01 3.96312820e+02 2.35992350e+03 9.21333850e+00 1.04992120e+01 1.63701070e+03
3 2.24292160e+03 3.04310850e+00 9.68933570e-01 9.93118540e-04 6.91611000e+01 2.23007610e-02 1.17580090e-01 5.66145770e-02 9.96785760e-01 9.99743850e-01 9.97778690e-01 4.78257490e+01 9.81579900e-01 4.90452960e+00 2.13486300e+00 6.94164920e+00 6.71856290e+00 1.19726090e+01 8.02041060e+01 2.58060550e+02 5.85038300e+01 6.21178920e+01 1.27861750e+02 8.57826500e-02 1.15115590e-01 3.76963100e-01 1.89230530e-01 6.29849180e-01 1.84294550e+00 2.09703280e-09 2.93786630e-01 1.40525720e-01 7.06137850e-01 2.45367560e-01 2.46697450e-01 2.59865390e+00 7.90830180e+00 8.33928140e-01 1.00276160e+00 4.52006460e-01 6.13955130e-01 2.09703280e+00 1.87253710e+00 1.36936040e+01 1.47093440e+02 1.01731441e+02 8.25247110e-01 1.04267340e+01 2.78794830e+03 1.63730260e+03 2.50827790e+01 2.30523160e+01 2.03046360e+00 4.43567760e+03 2.31807410e+01 3.96468530e+02 2.35900070e+03 9.29838280e+00 1.04267340e+01 1.63730260e+03
5 2.24309610e+03 3.05224640e+00 9.70671090e-01 4.41189790e-04 6.85599430e+01 2.23988380e-02 1.18016710e-01 6.30110450e-02 9.96780810e-01 1.00015260e+00 9.97754670e-01 4.85768660e+01 7.42891440e-01 6.34211660e+00 4.69344350e-01 8.39398130e+00 9.12329920e+00 1.50175300e+01 8.35058760e+01 2.55145360e+02 5.65302940e+01 6.15579470e+01 1.27964750e+02 6.27405900e-02 1.15619090e-01 2.73599140e-01 2.08929880e-01 6.51981280e-01 1.82451150e+00 2.11628320e-09 3.00098800e-01 1.41060420e-01 6.99824340e-01 2.45406720e-01 2.46736740e-01 2.58020510e+00 8.51344090e+00 8.22660370e-01 9.93539990e-01 4.50663830e-01 6.08886910e-01 2.11628320e+00 1.86570550e+00 1.37382810e+01 1.47273240e+02 1.00970449e+02 8.22795820e-01 1.18248090e+01 2.78936940e+03 1.63544190e+03 2.47780520e+01 2.26912180e+01 2.08683350e+00 4.43663610e+03 2.26951580e+01 3.98491850e+02 2.35922770e+03 8.95469570e+00 1.18248090e+01 1.63544190e+03
1 2.24549050e+03 3.04410800e+00 9.71358630e-01 3.89365690e-04 6.85876940e+01 2.24044220e-02 1.17653370e-01 5.93348110e-02 9.97366070e-01 9.99415670e-01 9.98101980e-01 4.73962710e+01 7.82505870e-01 6.94938710e+00 9.29874580e-01 7.95884940e+00 1.14069990e+01 1.87737520e+01 9.14711510e+01 2.36310970e+02 5.23842110e+01 5.93426000e+01 1.27300480e+02 8.66208490e-02 1.16362460e-01 2.10909770e-01 1.95237860e-01 7.25183730e-01 2.01643970e+00 2.09912980e-09 2.99095520e-01 1.40702660e-01 7.00827680e-01 2.45408880e-01 2.46738910e-01 2.57917070e+00 8.14540950e+00 8.16530850e-01 9.85937750e-01 4.46557670e-01 6.03844440e-01 2.09912980e+00 1.86423960e+00 1.37461690e+01 1.47402580e+02 1.01100031e+02 8.15299020e-01 1.13638070e+01 2.79256460e+03 1.63572910e+03 2.56617280e+01 2.32832400e+01 2.37848750e+00 4.43965750e+03 2.23487800e+01 3.97131220e+02 2.36379410e+03 9.29051630e+00 1.13638070e+01 1.63572910e+03
3 2.24814020e+03 3.04249920e+00 9.70312680e-01 3.89365690e-04 6.85876940e+01 2.24044220e-02 1.17653370e-01 5.93348110e-02 9.96527700e-01 9.98409050e-01 9.97665180e-01 4.71891030e+01 2.50652520e-02 5.18471370e+00 3.65381300e+00 1.08899880e+01 1.31892280e+01 1.85425370e+01 9.72670350e+01 2.37523600e+02 3.05568740e+01 2.77985940e+01 1.06399530e+02 3.48490370e-02 9.37223460e-02 2.53473590e-01 2.30548420e-01 6.54174980e-01 1.72419520e+00 2.09575550e-09 2.99095520e-01 1.40702660e-01 7.00827680e-01 2.45408880e-01 2.46738910e-01 2.57917070e+00 8.14540950e+00 8.15546190e-01 9.84748800e-01 4.46019160e-01 6.03116260e-01 2.09575550e+00 1.86124290e+00 1.37461690e+01 1.47402580e+02 1.01100031e+02 8.14315850e-01 1.13638070e+01 2.78587650e+03 1.63572910e+03 3.16554580e+01 2.93046110e+01 2.35084750e+00 4.43296940e+03 2.25522000e+01 3.97132820e+02 2.35685420e+03 9.33725460e+00 1.13638070e+01 1.63572910e+03
4 2.24913730e+03 3.04093590e+00 9.69468270e-01 3.99146240e-04 6.84269050e+01 2.23698530e-02 1.17903920e-01 5.83597060e-02 9.96464460e-01 9.98928990e-01 9.96992750e-01 4.96201720e+01 9.88676790e-02 4.97932880e+00 4.32438020e+00 9.74757270e+00 7.92769600e+00 1.32053880e+01 8.74297640e+01 2.51997780e+02 3.71641320e+01 2.86874360e+01 1.00551820e+02 8.43321660e-03 1.28609940e-01 3.82182060e-01 2.93309790e-01 6.95455970e-01 1.71696650e+00 2.09248180e-09 3.00964060e-01 1.40918640e-01 6.98958780e-01 2.45395360e-01 2.46725340e-01 2.58560640e+00 8.06121700e+00 8.15827170e-01 9.86244770e-01 4.47564350e-01 6.04264140e-01 2.09248180e+00 1.86196320e+00 1.37543890e+01 1.47366670e+02 1.00838451e+02 8.17136970e-01 1.25231510e+01 2.78878130e+03 1.63521190e+03 3.08791480e+01 2.84287420e+01 2.45040590e+00 4.43651640e+03 2.26657260e+01 3.96855010e+02 2.36002140e+03 9.23919030e+00 1.25231510e+01 1.63521190e+03
11 2.24657160e+03 3.04269810e+00 9.65928600e-01 3.99146240e-04 6.84269050e+01 2.23698530e-02 1.17903920e-01 5.83597060e-02 9.96952560e-01 9.99404430e-01 9.96565730e-01 5.03368330e+01 4.61100810e-02 5.41409580e+00 6.87454220e+00 8.09815770e+00 8.54956370e+00 1.10431720e+01 8.08987540e+01 2.53365310e+02 3.55322320e+01 2.97757630e+01 1.04810300e+02 1.44046950e-03 1.12602190e-01 3.80693400e-01 2.97760480e-01 7.17818890e-01 2.15831050e+00 2.09617230e-09 3.00964060e-01 1.40918640e-01 6.98958780e-01 2.45395360e-01 2.46725340e-01 2.58560640e+00 8.06121700e+00 8.15439140e-01 9.85775690e-01 4.47351480e-01 6.03976740e-01 2.09617230e+00 1.86524710e+00 1.37543890e+01 1.47366670e+02 1.00838451e+02 8.16748320e-01 1.25231510e+01 2.77898820e+03 1.63521190e+03 3.32099390e+01 2.91675810e+01 4.04235760e+00 4.42672330e+03 2.34672460e+01 3.96933680e+02 2.34959970e+03 8.98756500e+00 1.25231510e+01 1.63521190e+03
1 2.24638460e+03 3.05115220e+00 9.64798190e-01 5.96783790e-04 6.84931400e+01 2.22973080e-02 1.18056970e-01 6.21081170e-02 9.96475980e-01 9.99694920e-01 9.96437770e-01 4.85710570e+01 7.75860780e-02 4.52774800e+00 7.63528600e+00 8.74502720e+00 1.01925790e+01 1.14274580e+01 8.08741110e+01 2.67617930e+02 3.53363780e+01 2.84944030e+01 1.07824880e+02 2.40060220e-02 1.30616500e-01 3.30111110e-01 3.02746250e-01 7.36681300e-01 2.17455280e+00 2.11396870e-09 3.00553880e-01 1.40999150e-01 6.99369110e-01 2.45366160e-01 2.46696030e-01 2.59931070e+00 8.45345620e+00 8.25308580e-01 9.97224230e-01 4.52457230e-01 6.11078420e-01 2.11396870e+00 1.86703350e+00 1.37440640e+01 1.47261140e+02 1.00863779e+02 8.26070100e-01 1.24814610e+01 2.78147920e+03 1.63530020e+03 3.17541900e+01 2.81288070e+01 3.62538340e+00 4.42926090e+03 2.40036200e+01 3.98409780e+02 2.35021480e+03 8.85104580e+00 1.24814610e+01 1.63530020e+03
4 2.24670220e+03 3.04634880e+00 9.64076870e-01 5.76840070e-04 6.83274020e+01 2.22287190e-02 1.18372080e-01 5.95356940e-02 9.96448030e-01 9.99816550e-01 9.96517920e-01 5.03910750e+01 9.14475710e-02 4.27911040e+00 8.02004830e+00 8.92307160e+00 1.03658140e+01 1.14515000e+01 8.02870730e+01 2.74088550e+02 3.57841500e+01 2.78177120e+01 1.04794770e+02 2.31576410e-02 1.31514090e-01 3.30674800e-01 3.04370050e-01 7.24373120e-01 2.12709330e+00 2.10383890e-09 3.02541750e-01 1.41245670e-01 6.97380870e-01 2.45337970e-01 2.46667750e-01 2.61241450e+00 8.22243600e+00 8.23970000e-01 9.96813580e-01 4.53214770e-01 6.11093590e-01 2.10383890e+00 1.86767120e+00 1.37522410e+01 1.47267810e+02 1.00624269e+02 8.27453180e-01 1.37053860e+01 2.78223510e+03 1.63478450e+03 3.13397110e+01 2.77221230e+01 3.61758760e+00 4.43072490e+03 2.40248550e+01 3.97515390e+02 2.35177730e+03 8.91751720e+00 1.37053860e+01 1.63478450e+03
1 2.24989970e+03 3.04985570e+00 9.67602200e-01 5.76840070e-04 6.83274020e+01 2.22287190e-02 1.18372080e-01 5.95356940e-02 9.98389890e-01 9.98854250e-01 9.97066710e-01 5.58418210e+01 4.05904690e-01 9.80336170e-01 7.69560140e+00 1.17237950e+01 8.72595060e+00 1.06425270e+01 7.54593020e+01 2.74489610e+02 3.54462230e+01 2.24754910e+01 9.96916430e+01 6.47202470e-02 8.17645690e-02 5.37012800e-01 1.84511410e-01 7.39631810e-01 2.46271150e+00 2.11122980e-09 3.02541750e-01 1.41245670e-01 6.97380870e-01 2.45337970e-01 2.46667750e-01 2.61241450e+00 8.22243600e+00 8.26533030e-01 9.99914250e-01 4.54624540e-01 6.12994450e-01 2.11122980e+00 1.87423250e+00 1.37522410e+01 1.47267810e+02 1.00624269e+02 8.30027040e-01 1.37053860e+01 2.79375000e+03 1.63478450e+03 2.87797470e+01 2.67591050e+01 2.02064140e+00 4.44223980e+03 2.31916880e+01 3.97376870e+02 2.36410370e+03 9.07770490e+00 1.37053860e+01 1.63478450e+03
1 2.25185950e+03 3.04687830e+00 9.68690280e-01 5.79757250e-04 6.85368320e+01 2.22830010e-02 1.17834810e-01 5.83506370e-02 9.98641470e-01 9.99151340e-01 9.97344970e-01 5.76471040e+01 5.83188860e-01 8.79019410e-01 9.73418970e+00 1.06620750e+01 1.03289910e+01 1.10149150e+01 7.52190670e+01 2.96482240e+02 2.74800290e+01 1.99720800e+01 9.26769150e+01 3.02781510e-02 5.29807440e-02 5.60178820e-01 1.44606430e-01 7.29504260e-01 2.32495500e+00 2.10495310e-09 2.99667390e-01 1.40762680e-01 7.00255700e-01 2.45360310e-01 2.46690160e-01 2.60203640e+00 8.08247660e+00 8.23528590e-01 9.94756230e-01 4.50815070e-01 6.09310350e-01 2.10495310e+00 1.87309450e+00 1.37468410e+01 1.47349300e+02 1.00988542e+02 8.23071940e-01 1.18828690e+01 2.79684680e+03 1.63554560e+03 2.97219510e+01 2.75548650e+01 2.16708620e+00 4.44427520e+03 2.29335020e+01 3.96928800e+02 2.36798240e+03 9.00202740e+00 1.18828690e+01 1.63554560e+03
3 2.24652700e+03 3.05108130e+00 9.68588910e-01 6.96096870e-04 6.87798970e+01 2.23721020e-02 1.17804210e-01 5.97405850e-02 9.99258330e-01 9.99685060e-01 9.97929450e-01 5.50635710e+01 6.60510330e-01 2.63238020e+00 8.86330840e+00 1.17913320e+01 1.13036380e+01 1.51148300e+01 8.33724350e+01 2.77058040e+02 3.29071970e+01 2.63687760e+01 9.56624680e+01 5.46797650e-02 3.73638520e-02 5.97304200e-01 1.01583040e-01 6.84072120e-01 2.37517630e+00 2.11381880e-09 2.97676760e-01 1.40821180e-01 7.02246870e-01 2.45396240e-01 2.46726230e-01 2.58518540e+00 8.20085700e+00 8.28370480e-01 9.98835230e-01 4.51956960e-01 6.11872380e-01 2.11381880e+00 1.87576210e+00 1.37224690e+01 1.47172560e+02 1.01225135e+02 8.25156750e-01 1.11343310e+01 2.78635240e+03 1.63610660e+03 2.97303380e+01 2.70027060e+01 2.72763190e+00 4.43359330e+03 2.30687700e+01 3.97326390e+02 2.35694030e+03 9.01700770e+00 1.11343310e+01 1.63610660e+03
2 2.23962150e+03 3.04918830e+00 9.68481790e-01 7.24542960e-04 6.88128040e+01 2.23591760e-02 1.17787570e-01 5.86697620e-02 9.99282130e-01 9.98986030e-01 9.98172480e-01 4.89302090e+01 4.90915750e-01 6.06279660e-01 7.98025870e+00 1.12669200e+01 1.13885120e+01 1.54953640e+01 8.81040840e+01 2.73148550e+02 4.04050170e+01 2.07322860e+01 1.03131050e+02 8.70509600e-02 1.18284330e-01 5.79617220e-01 2.51637120e-01 7.44267000e-01 2.36443650e+00 2.10982120e-09 2.97329690e-01 1.40791620e-01 7.02594010e-01 2.45391120e-01 2.46721090e-01 2.58760810e+00 8.09834290e+00 8.28441730e-01 9.98682260e-01 4.51732260e-01 6.11746560e-01 2.10982120e+00 1.87622850e+00 1.37200490e+01 1.47170480e+02 1.01272134e+02 8.24746500e-01 1.09978350e+01 2.78314920e+03 1.63620720e+03 2.44443820e+01 2.24100440e+01 2.03433770e+00 4.43035430e+03 2.30710100e+01 3.96987230e+02 2.35403650e+03 9.05447730e+00 1.09978350e+01 1.63620720e+03
5 2.24009770e+03 3.04873620e+00 9.69697390e-01 7.24542960e-04 6.88128040e+01 2.23591760e-02 1.17787570e-01 5.86697620e-02 9.98377130e-01 9.99321290e-01 9.98490970e-01 4.36593390e+01 5.89191230e-01 2.98586430e+00 4.94557170e+00 1.02634960e+01 9.31601280e+00 1.66693970e+01 9.16192100e+01 2.25005820e+02 3.97911910e+01 3.51890770e+01 1.17689540e+02 1.38244570e-01 1.34097940e-01 5.46099120e-01 2.39101440e-01 8.06606540e-01 2.26074030e+00 2.10886760e-09 2.97329690e-01 1.40791620e-01 7.02594010e-01 2.45391120e-01 2.46721090e-01 2.58760810e+00 8.09834290e+00 8.28644170e-01 9.98926310e-01 4.51842650e-01 6.11896050e-01 2.10886760e+00 1.87538060e+00 1.37200490e+01 1.47170480e+02 1.01272134e+02 8.24948030e-01 1.09978350e+01 2.78699250e+03 1.63620720e+03 2.29989090e+01 2.09785970e+01 2.02031240e+00 4.43419750e+03 2.29152970e+01 3.96965820e+02 2.35803210e+03 9.07927880e+00 1.09978350e+01 1.63620720e+03
1 2.24316840e+03 3.04100970e+00 9.69210070e-01 7.63051910e-04 6.87457970e+01 2.23008410e-02 1.17704900e-01 5.47768860e-02 9.98496450e-01 9.99818410e-01 9.99411100e-01 4.19578020e+01 8.90516720e-01 4.28480900e+00 3.02278150e+00 1.12246630e+01 1.19393330e+01 1.92597550e+01 9.73913390e+01 2.59361500e+02 4.19879950e+01 4.94706670e+01 1.24502410e+02 6.47683790e-02 1.01806910e-01 5.24936950e-01 2.67495870e-01 8.08530340e-01 2.04868660e+00 2.09263610e-09 2.97611230e-01 1.40650610e-01 7.02312330e-01 2.45367600e-01 2.46697480e-01 2.59863860e+00 7.72003700e+00 8.26193470e-01 9.96457280e-01 4.50719570e-01 6.10230750e-01 2.09263610e+00 1.87549160e+00 1.37293450e+01 1.47229330e+02 1.01213976e+02 8.22897590e-01 1.12237240e+01 2.78682850e+03 1.63611790e+03 2.60833860e+01 2.40578770e+01 2.02550880e+00 4.43417010e+03 2.28528510e+01 3.96050780e+02 2.35877580e+03 9.14904340e+00 1.12237240e+01 1.63611790e+03
2 2.24169300e+03 3.04219720e+00 9.69561250e-01 7.39013570e-04 6.87731280e+01 2.23280050e-02 1.17611190e-01 5.55172860e-02 9.98528940e-01 1.00011320e+00 9.98566760e-01 3.12491660e+01 6.51796250e-01 5.17048120e+00 4.00606600e+00 1.03253730e+01 1.04898400e+01 2.12773320e+01 1.07860660e+02 2.54950110e+02 4.25644980e+01 4.38568220e+01 1.32529940e+02 5.90357090e-02 8.33880030e-02 4.39450310e-01 1.49148890e-01 8.22421790e-01 2.23825640e+00 2.09512270e-09 2.97234030e-01 1.40584060e-01 7.02689590e-01 2.45378620e-01 2.46708540e-01 2.59348480e+00 7.78691410e+00 8.25599070e-01 9.95542500e-01 4.50109790e-01 6.09598410e-01 2.09512270e+00 1.87494170e+00 1.37290250e+01 1.47242000e+02 1.01262929e+02 8.21784280e-01 1.10940460e+01 2.78646680e+03 1.63623430e+03 2.47954220e+01 2.23488750e+01 2.44654690e+00 4.43379510e+03 2.27997360e+01 3.96202970e+02 2.35834930e+03 9.11477160e+00 1.10940460e+01 1.63623430e+03
1 2.24366000e+03 3.04761910e+00 9.69581360e-01 6.21334970e-04 6.86233070e+01 2.23891160e-02 1.17971770e-01 5.82493110e-02 9.98432520e-01 1.00004270e+00 9.98678310e-01 3.84729090e+01 6.46000580e-01 6.43457220e+00 1.13855010e+00 1.13073960e+01 1.28196580e+01 2.50226130e+01 1.05808010e+02 2.24737950e+02 4.69231760e+01 4.99513990e+01 1.27283250e+02 4.32114840e-02 1.08620800e-01 4.50476500e-01 1.67768760e-01 7.43495840e-01 2.27441970e+00 2.10651310e-09 2.99428780e-01 1.41005750e-01 7.00494510e-01 2.45402930e-01 2.46732940e-01 2.58201110e+00 8.05070010e+00 8.25407420e-01 9.96397310e-01 4.51663640e-01 6.10578840e-01 2.10651310e+00 1.87486260e+00 1.37321110e+01 1.47163670e+02 1.00988577e+02 8.24621220e-01 1.20167270e+01 2.79006640e+03 1.63560770e+03 2.48146070e+01 2.25892870e+01 2.22531950e+00 4.43769090e+03 2.28570020e+01 3.96851420e+02 2.36135200e+03 9.00603520e+00 1.20167270e+01 1.63560770e+03
5 2.24167730e+03 3.05302470e+00 9.69904190e-01 6.71662150e-04 6.87385740e+01 2.23733710e-02 1.17802010e-01 6.11331880e-02 9.97894240e-01 9.99970280e-01 9.98746880e-01 4.03970160e+01 2.84491780e-01 5.02738130e+00 6.72491380e-01 1.13723400e+01 1.39454140e+01 2.42204470e+01 1.05267230e+02 2.52876650e+02 4.32752080e+01 3.85541030e+01 1.22291730e+02 9.43143730e-02 9.47511350e-02 4.94040060e-01 1.11712600e-01 6.92426460e-01 2.27165480e+00 2.11793090e-09 2.98032810e-01 1.40820250e-01 7.01890730e-01 2.45396750e-01 2.46726730e-01 2.58494810e+00 8.33666220e+00 8.28787530e-01 9.99638440e-01 4.52454850e-01 6.12363400e-01 2.11793090e+00 1.87418380e+00 1.37264150e+01 1.47189720e+02 1.01176115e+02 8.26065750e-01 1.12937310e+01 2.78630740e+03 1.63600390e+03 2.48747350e+01 2.28230630e+01 2.05167210e+00 4.43360500e+03 2.29741920e+01 3.97799640e+02 2.35648600e+03 9.04753840e+00 1.12937310e+01 1.63600390e+03
1 2.24248100e+03 3.05236570e+00 9.70106820e-01 6.44995510e-04 6.87475690e+01 2.23927610e-02 1.17784110e-01 6.08353200e-02 9.98186570e-01 9.99676130e-01 9.98599510e-01 4.20801650e+01 2.83160680e-01 4.54284290e+00 1.92839210e+00 1.00129760e+01 1.39120520e+01 2.34501820e+01 1.02487530e+02 2.50015050e+02 4.13634730e+01 3.51954790e+01 1.18927300e+02 6.72678560e-02 7.64128170e-02 5.32798140e-01 1.01890080e-01 6.99868240e-01 2.29389790e+00 2.11653570e-09 2.97957960e-01 1.40821730e-01 7.01965600e-01 2.45404350e-01 2.46734370e-01 2.58133330e+00 8.30214480e+00 8.27654310e-01 9.98206310e-01 4.51779460e-01 6.11487710e-01 2.11653570e+00 1.87406530e+00 1.37258880e+01 1.47192570e+02 1.01191314e+02 8.24832670e-01 1.12331380e+01 2.78610450e+03 1.63602930e+03 2.57975550e+01 2.37749010e+01 2.02265330e+00 4.43336690e+03 2.28837020e+01 3.97660240e+02 2.35655780e+03 9.00276150e+00 1.12331380e+01 1.63602930e+03
1 2.23984040e+03 3.05693230e+00 9.67755590e-01 6.44995510e-04 6.87475690e+01 2.23927610e-02 1.17784110e-01 6.08353200e-02 1.00007780e+00 9.99667870e-01 9.97702840e-01 4.55218630e+01 5.08724990e-01 3.00857550e+00 5.23749570e+00 1.07524760e+01 1.42864270e+01 1.76524470e+01 9.12762450e+01 2.60354840e+02 3.60952000e+01 3.48709760e+01 1.13747880e+02 5.36384280e-02 1.35060120e-01 4.98211890e-01 2.07262050e-01 7.14304630e-01 2.34791090e+00 2.12622320e-09 2.97957960e-01 1.40821730e-01 7.01965600e-01 2.45404350e-01 2.46734370e-01 2.58133330e+00 8.30214480e+00 8.28793310e-01 9.99580020e-01 4.52401190e-01 6.12329220e-01 2.12622320e+00 1.88264290e+00 1.37258880e+01 1.47192570e+02 1.01191314e+02 8.25967780e-01 1.12331380e+01 2.78375210e+03 1.63602930e+03 2.43331320e+01 2.22987010e+01 2.03443080e+00 4.43101450e+03 2.34447450e+01 3.97773070e+02 2.35357070e+03 8.96361080e+00 1.12331380e+01 1.63602930e+03
