# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau A_planck calib_100T calib_217T A_cib_217 xi_sz_cib A_sz ksz_norm gal545_A_100 gal545_A_143 gal545_A_143_217 gal545_A_217 ps_A_100_100 ps_A_143_143 ps_A_143_217 ps_A_217_217 galf_TE_A_100 galf_TE_A_100_143 galf_TE_A_100_217 galf_TE_A_143 galf_TE_A_143_217 galf_TE_A_217 As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__CMB chi2__SN minuslogprior minuslogprior__0 minuslogprior__SZ chi2 chi2__planck_2018_lowl.TT chi2__planck_2018_lowl.EE chi2__planck_2018_highl_plik.TTTEEE chi2__planck_2018_lensing.clik chi2__bao.desi_dr2 chi2__sn.desdovekie
1 2.24617120e+03 3.03946910e+00 9.64781040e-01 1.39618660e-03 6.90471210e+01 2.19488000e-02 1.17397120e-01 5.10817040e-02 9.98817760e-01 1.00012530e+00 9.97402880e-01 3.84760100e+01 7.15254110e-01 6.57916980e+00 4.09602110e+00 7.21338280e+00 1.07034880e+01 1.77939740e+01 9.23077230e+01 2.11744520e+02 4.41445730e+01 4.65555710e+01 1.25376440e+02 9.17731030e-02 1.58424730e-01 5.08520690e-01 3.08975790e-01 6.45751130e-01 2.23051660e+00 2.08941470e-09 2.93635340e-01 1.39990790e-01 7.06288880e-01 2.45215090e-01 2.46544420e-01 2.66616290e+00 7.42173870e+00 8.43610770e-01 1.01524140e+00 4.57136900e-01 6.21003710e-01 2.08941470e+00 1.88649490e+00 1.37135140e+01 1.47237410e+02 1.01663193e+02 8.34613970e-01 1.05376010e+01 2.79656350e+03 1.63729760e+03 2.39718120e+01 2.04963730e+01 3.47543860e+00 4.44439870e+03 2.40915660e+01 3.95766420e+02 2.36693110e+03 9.77439930e+00 1.05376010e+01 1.63729760e+03
2 2.24505660e+03 3.04044460e+00 9.64565650e-01 1.40045970e-03 6.89895480e+01 2.19189900e-02 1.17363570e-01 5.15973910e-02 9.98726620e-01 9.99867670e-01 9.98167520e-01 4.16908990e+01 4.92074110e-01 4.07343750e+00 4.55021080e+00 7.46983840e+00 1.02032670e+01 1.66881390e+01 9.32921120e+01 2.36103340e+02 4.52976660e+01 3.81082510e+01 1.18805230e+02 1.24304490e-01 1.45005750e-01 4.58102880e-01 2.62439650e-01 5.24568090e-01 1.99948850e+00 2.09145390e-09 2.93992510e-01 1.39927430e-01 7.05931590e-01 2.45199940e-01 2.46529210e-01 2.67192950e+00 7.48157480e+00 8.43961510e-01 1.01608720e+00 4.57605010e-01 6.21450740e-01 2.09145390e+00 1.88638950e+00 1.37202560e+01 1.47276750e+02 1.01605564e+02 8.35468620e-01 1.06019240e+01 2.79777660e+03 1.63717750e+03 2.22785730e+01 2.01244830e+01 2.15409070e+00 4.44555610e+03 2.41593890e+01 3.95786110e+02 2.36799110e+03 9.84005040e+00 1.06019240e+01 1.63717750e+03
1 2.24444570e+03 3.03740120e+00 9.64044130e-01 1.40045970e-03 6.89895480e+01 2.19189900e-02 1.17363570e-01 5.15973910e-02 9.97338670e-01 9.99245320e-01 9.98335000e-01 4.55166970e+01 6.79676690e-01 4.21576160e+00 3.09665890e+00 8.30916170e+00 8.93207520e+00 1.51282200e+01 9.00220960e+01 2.25885080e+02 5.02140630e+01 4.69819130e+01 1.18750340e+02 1.22568000e-01 1.59282300e-01 4.41868690e-01 3.13046190e-01 6.50413470e-01 2.23241170e+00 2.08509850e-09 2.93992510e-01 1.39927430e-01 7.05931590e-01 2.45199940e-01 2.46529210e-01 2.67192950e+00 7.48157480e+00 8.42507150e-01 1.01433630e+00 4.56816440e-01 6.20379820e-01 2.08509850e+00 1.88065720e+00 1.37202560e+01 1.47276750e+02 1.01605564e+02 8.34028900e-01 1.06019240e+01 2.79424080e+03 1.63717750e+03 2.34355890e+01 2.14115450e+01 2.02404420e+00 4.44202020e+03 2.42656770e+01 3.95814970e+02 2.36446960e+03 9.69050710e+00 1.06019240e+01 1.63717750e+03
2 2.25057530e+03 3.02506030e+00 9.65244400e-01 1.07414670e-03 6.86685870e+01 2.20122900e-02 1.17638900e-01 4.61791450e-02 9.97374360e-01 9.99649970e-01 9.97697920e-01 3.15405400e+01 9.41957070e-01 3.10376510e+00 3.03949110e+00 5.46959560e+00 9.21927080e+00 1.86738640e+01 1.00746870e+02 2.58669090e+02 5.67601780e+01 5.19006610e+01 1.38003440e+02 8.21573750e-02 6.38060600e-02 5.45345130e-01 1.51243700e-01 5.59557560e-01 2.40702370e+00 2.05952460e-09 2.97528960e-01 1.40296060e-01 7.02394420e-01 2.45245590e-01 2.46575030e-01 2.65392220e+00 6.88467980e+00 8.28366320e-01 9.99639420e-01 4.51842470e-01 6.11793340e-01 2.05952460e+00 1.87783000e+00 1.37422410e+01 1.47339640e+02 1.01176049e+02 8.24947720e-01 1.14569150e+01 2.80026710e+03 1.63610400e+03 2.66612850e+01 2.45196510e+01 2.14163330e+00 4.44782810e+03 2.36003180e+01 3.95914680e+02 2.37138930e+03 9.36289320e+00 1.14569150e+01 1.63610400e+03
5 2.24716120e+03 3.02563680e+00 9.64580240e-01 1.07414670e-03 6.86685870e+01 2.20122900e-02 1.17638900e-01 4.61791450e-02 9.97510470e-01 9.99473120e-01 9.97387580e-01 3.26439330e+01 7.58080390e-01 3.79795810e+00 2.93195810e+00 6.73726550e+00 1.06411510e+01 2.17160760e+01 1.03156590e+02 2.47345490e+02 5.45285970e+01 4.68710660e+01 1.35096720e+02 8.17844130e-02 8.81897220e-02 5.10226550e-01 2.01553600e-01 6.15303500e-01 2.43732580e+00 2.06071230e-09 2.97528960e-01 1.40296060e-01 7.02394420e-01 2.45245590e-01 2.46575030e-01 2.65392220e+00 6.88467980e+00 8.28392410e-01 9.99670910e-01 4.51856710e-01 6.11812610e-01 2.06071230e+00 1.87891300e+00 1.37422410e+01 1.47339640e+02 1.01176049e+02 8.24973700e-01 1.14569150e+01 2.79928610e+03 1.63610400e+03 2.37376940e+01 2.17067330e+01 2.03096110e+00 4.44684710e+03 2.37764500e+01 3.95882930e+02 2.37031720e+03 9.30957970e+00 1.14569150e+01 1.63610400e+03
5 2.24737400e+03 3.02668560e+00 9.64687560e-01 1.11378110e-03 6.87467780e+01 2.20077100e-02 1.17487250e-01 4.66390850e-02 9.98687860e-01 9.99334160e-01 9.97352910e-01 3.77077220e+01 5.38082380e-01 7.52543420e+00 6.13878190e-01 8.00626790e+00 1.44479430e+01 2.35393310e+01 1.01590880e+02 2.36052990e+02 4.64279740e+01 5.44833910e+01 1.35804710e+02 8.11506710e-02 1.13967600e-01 6.76396800e-01 2.30409740e-01 6.64012140e-01 2.28569600e+00 2.06287470e-09 2.96521960e-01 1.40139820e-01 7.03401600e-01 2.45243470e-01 2.46572900e-01 2.65480370e+00 6.93366280e+00 8.29516830e-01 1.00045840e+00 4.51703680e-01 6.12124010e-01 2.06287470e+00 1.87915520e+00 1.37391510e+01 1.47356520e+02 1.01302860e+02 8.24694320e-01 1.10956400e+01 2.79264230e+03 1.63640450e+03 2.73027200e+01 2.47323170e+01 2.57040250e+00 4.44014250e+03 2.36187160e+01 3.95844270e+02 2.36374800e+03 9.43136950e+00 1.10956400e+01 1.63640450e+03
2 2.24754320e+03 3.02633180e+00 9.65966120e-01 1.05763200e-03 6.88767510e+01 2.19682580e-02 1.17080760e-01 4.69594180e-02 9.99074770e-01 9.99359690e-01 9.97431150e-01 3.39233880e+01 7.76674610e-01 6.99424900e+00 7.90943650e-01 8.42406020e+00 1.38255630e+01 2.39643020e+01 1.04201780e+02 2.38457850e+02 5.06403720e+01 5.89808870e+01 1.41155480e+02 1.04888350e-01 1.45187630e-01 6.68479630e-01 2.67812520e-01 6.73298750e-01 2.25743520e+00 2.06214500e-09 2.94463910e-01 1.39693880e-01 7.05459940e-01 2.45224700e-01 2.46554060e-01 2.66240630e+00 6.97005040e+00 8.26995520e-01 9.96475970e-01 4.48765220e-01 6.09201800e-01 2.06214500e+00 1.87728740e+00 1.37405260e+01 1.47552860e+02 1.01629616e+02 8.19329450e-01 1.04574210e+01 2.79581930e+03 1.63706790e+03 2.58708400e+01 2.35111200e+01 2.35971990e+00 4.44334460e+03 2.32755350e+01 3.95820630e+02 2.36701370e+03 9.70948490e+00 1.04574210e+01 1.63706790e+03
1 2.24617670e+03 3.02519900e+00 9.66557180e-01 1.03324950e-03 6.89428170e+01 2.20187850e-02 1.16948000e-01 4.64391560e-02 9.99198920e-01 1.00031910e+00 9.97464990e-01 3.87689840e+01 8.56892860e-01 7.93846270e+00 1.03908000e-01 7.91260990e+00 1.33945740e+01 2.37723800e+01 1.01121540e+02 2.44776430e+02 5.10238590e+01 6.24404970e+01 1.33489080e+02 1.06034150e-01 1.48027410e-01 6.21414450e-01 2.66407090e-01 6.35859320e-01 2.11489450e+00 2.05981030e-09 2.93726830e-01 1.39611650e-01 7.06197160e-01 2.45248580e-01 2.46578030e-01 2.65267260e+00 6.90143670e+00 8.25275780e-01 9.93927230e-01 4.47271180e-01 6.07554170e-01 2.05981030e+00 1.87711420e+00 1.37372350e+01 1.47550320e+02 1.01725347e+02 8.16601710e-01 1.04396260e+01 2.79663070e+03 1.63731680e+03 2.39831880e+01 2.13586380e+01 2.62455020e+00 4.44438710e+03 2.31397620e+01 3.95914760e+02 2.36774340e+03 9.83274410e+00 1.04396260e+01 1.63731680e+03
1 2.24869590e+03 3.02526950e+00 9.66533400e-01 1.03745950e-03 6.89478260e+01 2.20198670e-02 1.16956660e-01 4.64566170e-02 9.99185060e-01 1.00053400e+00 9.98411400e-01 5.13482830e+01 8.68319440e-01 7.49002720e+00 8.80829680e-01 7.77034710e+00 1.17286160e+01 2.33387110e+01 9.56198700e+01 2.46106710e+02 5.94068140e+01 5.90976800e+01 1.14721160e+02 1.55587860e-01 1.58157010e-01 7.66288920e-01 2.35086790e-01 5.95133840e-01 2.50824940e+00 2.05995550e-09 2.93704650e-01 1.39621400e-01 7.06219350e-01 2.45249080e-01 2.46578520e-01 2.65246430e+00 6.90330290e+00 8.25459240e-01 9.94112070e-01 4.47353710e-01 6.07677760e-01 2.05995550e+00 1.87718090e+00 1.37364780e+01 1.47543630e+02 1.01728125e+02 8.16752400e-01 1.04395890e+01 2.79367510e+03 1.63732370e+03 2.79766830e+01 2.53301110e+01 2.64657150e+00 4.44143840e+03 2.31499850e+01 3.95885270e+02 2.36481590e+03 9.82392920e+00 1.04395890e+01 1.63732370e+03
7 2.24359190e+03 3.04151580e+00 9.68911100e-01 5.94737700e-04 6.85870270e+01 2.21405730e-02 1.17316820e-01 5.61761410e-02 9.99097240e-01 9.99459760e-01 9.98066600e-01 4.46083020e+01 8.34331930e-01 5.82437110e+00 7.06488110e+00 9.81106610e+00 1.44444520e+01 1.96421610e+01 9.66030400e+01 2.19732740e+02 4.05466850e+01 4.61934260e+01 1.09248270e+02 1.53543470e-01 1.35284160e-01 5.74892960e-01 1.69476930e-01 6.56535250e-01 2.17120840e+00 2.09369540e-09 2.97825010e-01 1.40102260e-01 7.02098190e-01 2.45301520e-01 2.46631160e-01 2.62929920e+00 7.88896610e+00 8.20558290e-01 9.90805590e-01 4.47806120e-01 6.06177390e-01 2.09369540e+00 1.87119710e+00 1.37602750e+01 1.47637320e+02 1.01260049e+02 8.17578380e-01 1.08856330e+01 2.78824060e+03 1.63607450e+03 2.59914960e+01 2.13412940e+01 4.65020260e+00 4.43520080e+03 2.27152110e+01 3.96351960e+02 2.35985150e+03 9.32193580e+00 1.08856330e+01 1.63607450e+03
2 2.24332840e+03 3.04109540e+00 9.68888890e-01 5.95828030e-04 6.85917500e+01 2.21529430e-02 1.17351780e-01 5.59238690e-02 9.99058350e-01 9.99471380e-01 9.98057290e-01 4.44549430e+01 8.28537930e-01 5.75854960e+00 6.81588560e+00 1.00821260e+01 1.47328830e+01 1.98052840e+01 9.69718790e+01 2.20228690e+02 4.04611290e+01 4.66166550e+01 1.09615560e+02 1.47020340e-01 1.34103870e-01 5.65063190e-01 1.81348390e-01 6.51727910e-01 2.15228230e+00 2.09281550e-09 2.97884600e-01 1.40149590e-01 7.02038610e-01 2.45306680e-01 2.46636330e-01 2.62692920e+00 7.86125730e+00 8.20496910e-01 9.90697370e-01 4.47817410e-01 6.06162360e-01 2.09281550e+00 1.87135460e+00 1.37585490e+01 1.47613190e+02 1.01250470e+02 8.17599000e-01 1.09138800e+01 2.78806210e+03 1.63605670e+03 2.58120670e+01 2.14258930e+01 4.38617410e+00 4.43503270e+03 2.27219180e+01 3.96305150e+02 2.35970910e+03 9.32598020e+00 1.09138800e+01 1.63605670e+03
1 2.24118050e+03 3.03342140e+00 9.68653070e-01 6.05962020e-04 6.86266750e+01 2.21818940e-02 1.17542310e-01 5.18509480e-02 9.99102800e-01 9.99988010e-01 9.97862320e-01 4.27085520e+01 5.55501340e-01 4.79317650e+00 6.64853660e+00 7.94090750e+00 1.17884020e+01 1.69667240e+01 9.23614430e+01 2.60922570e+02 3.95588580e+01 3.98128630e+01 1.18339590e+02 1.42418650e-01 1.78467980e-01 4.79458400e-01 1.80771730e-01 8.06367500e-01 2.54435910e+00 2.07681670e-09 2.98047510e-01 1.40369070e-01 7.01875780e-01 2.45318660e-01 2.46648370e-01 2.62138350e+00 7.44164320e+00 8.18317940e-01 9.87814940e-01 4.46750260e-01 6.04635220e-01 2.07681670e+00 1.87223780e+00 1.37493380e+01 1.47521830e+02 1.01239327e+02 8.15650660e-01 1.09092140e+01 2.78791300e+03 1.63600730e+03 2.37657280e+01 2.04587640e+01 3.30696480e+00 4.43482950e+03 2.26595490e+01 3.95752510e+02 2.35974400e+03 9.75690280e+00 1.09092140e+01 1.63600730e+03
3 2.24296310e+03 3.03503160e+00 9.65790310e-01 6.05962020e-04 6.86266750e+01 2.21818940e-02 1.17542310e-01 5.18509480e-02 9.99415010e-01 9.98818580e-01 9.98426400e-01 5.02874140e+01 2.24341430e-01 1.35049890e+00 9.11060850e+00 9.30540850e+00 1.38277110e+01 1.58808870e+01 8.98255240e+01 2.78252270e+02 3.49470290e+01 1.99928760e+01 9.45776760e+01 1.33062310e-01 1.72487670e-01 5.69849670e-01 2.62115570e-01 8.09525430e-01 2.54174840e+00 2.08016350e-09 2.98047510e-01 1.40369070e-01 7.01875780e-01 2.45318660e-01 2.46648370e-01 2.62138350e+00 7.44164320e+00 8.18075170e-01 9.87521900e-01 4.46617730e-01 6.04455850e-01 2.08016350e+00 1.87525490e+00 1.37493380e+01 1.47521830e+02 1.01239327e+02 8.15408690e-01 1.09092140e+01 2.78576190e+03 1.63600730e+03 2.66238920e+01 2.44320150e+01 2.19187760e+00 4.43267850e+03 2.33246090e+01 3.95759560e+02 2.35723180e+03 9.44592840e+00 1.09092140e+01 1.63600730e+03
4 2.24053720e+03 3.03717790e+00 9.65584560e-01 5.82543320e-04 6.85526280e+01 2.21753350e-02 1.17710050e-01 5.29917540e-02 9.99212710e-01 9.98900750e-01 9.98515150e-01 5.08178400e+01 2.43892750e-01 1.45460710e+00 8.73128060e+00 8.45835340e+00 1.35982880e+01 1.60335770e+01 8.90172210e+01 2.81714300e+02 3.76978770e+01 2.27619090e+01 9.64783780e+01 1.38863950e-01 1.59959160e-01 5.67397840e-01 2.45434560e-01 7.76426160e-01 2.48989850e+00 2.08463290e-09 2.99034700e-01 1.40530250e-01 7.00888420e-01 2.45315950e-01 2.46645650e-01 2.62263990e+00 7.56318290e+00 8.18844600e-01 9.88984390e-01 4.47777520e-01 6.05524730e-01 2.08463290e+00 1.87500120e+00 1.37517510e+01 1.47501220e+02 1.01115963e+02 8.17526160e-01 1.12411240e+01 2.78374220e+03 1.63572370e+03 2.51836970e+01 2.30311790e+01 2.15251730e+00 4.43070700e+03 2.34010710e+01 3.95851590e+02 2.35520250e+03 9.28697720e+00 1.12411240e+01 1.63572370e+03
1 2.24527610e+03 3.03621050e+00 9.60718810e-01 5.82543320e-04 6.85526280e+01 2.21753350e-02 1.17710050e-01 5.29917540e-02 9.98452470e-01 9.98884240e-01 9.99067530e-01 5.62530450e+01 1.26013070e-01 8.24611030e-01 7.75582990e+00 8.29285280e+00 1.48129640e+01 1.77938160e+01 8.79981910e+01 3.19277230e+02 4.40316400e+01 2.04509950e+01 9.19189570e+01 1.04883350e-01 1.45264710e-01 4.94863530e-01 2.23484050e-01 7.38125910e-01 2.54623570e+00 2.08261720e-09 2.99034700e-01 1.40530250e-01 7.00888420e-01 2.45315950e-01 2.46645650e-01 2.62263990e+00 7.56318290e+00 8.16922000e-01 9.86662310e-01 4.46726160e-01 6.04103000e-01 2.08261720e+00 1.87318820e+00 1.37517510e+01 1.47501220e+02 1.01115963e+02 8.15606660e-01 1.12411240e+01 2.79137280e+03 1.63572370e+03 2.61073040e+01 2.40797280e+01 2.02757570e+00 4.43833760e+03 2.46062650e+01 3.95909800e+02 2.36171650e+03 9.14024550e+00 1.12411240e+01 1.63572370e+03
1 2.24783120e+03 3.03756270e+00 9.61935160e-01 1.17488960e-03 6.97685660e+01 2.21414850e-02 1.15823380e-01 5.23746160e-02 9.99625770e-01 9.99271640e-01 9.99216660e-01 5.83545970e+01 1.16225530e-01 1.16379350e+00 7.83701010e+00 9.99135540e+00 1.44488320e+01 1.91923420e+01 9.04701800e+01 3.19736590e+02 4.45160000e+01 2.09455830e+01 8.93836540e+01 6.60037850e-02 1.38702740e-01 5.26888480e-01 2.47802680e-01 7.03362460e-01 2.32075950e+00 2.08543530e-09 2.84756820e-01 1.38609730e-01 7.15168960e-01 2.45301900e-01 2.46631550e-01 2.62912430e+00 7.48700550e+00 8.28985240e-01 9.92468890e-01 4.42368170e-01 6.05571370e-01 2.08543530e+00 1.87803950e+00 1.36905780e+01 1.47614940e+02 1.02988827e+02 8.07650080e-01 1.51409480e+01 2.78797290e+03 1.64073030e+03 2.59091360e+01 2.38893830e+01 2.01975260e+00 4.44384410e+03 2.47198550e+01 3.95767480e+02 2.35796000e+03 9.52554200e+00 1.51409480e+01 1.64073030e+03
2 2.24886550e+03 3.04025180e+00 9.62873690e-01 1.08867220e-03 6.97817940e+01 2.21854420e-02 1.15718670e-01 5.40675570e-02 9.99756190e-01 1.00008720e+00 9.98505140e-01 4.89939740e+01 7.91020000e-01 5.76807470e+00 3.97534650e+00 7.86569270e+00 1.45332450e+01 2.52416630e+01 1.00622710e+02 2.72028410e+02 6.03995840e+01 4.93372990e+01 1.08615090e+02 1.37162210e-01 1.35212370e-01 4.06403500e-01 1.91989860e-01 7.17783390e-01 2.24724600e+00 2.09105090e-09 2.84524100e-01 1.38548980e-01 7.15401700e-01 2.45320130e-01 2.46649840e-01 2.62070380e+00 7.64768160e+00 8.27253150e-01 9.90301340e-01 4.41263460e-01 6.04182580e-01 2.09105090e+00 1.87673140e+00 1.36920740e+01 1.47657790e+02 1.03038255e+02 8.05633160e-01 1.55639650e+01 2.79558140e+03 1.64084560e+03 2.28700310e+01 2.00901700e+01 2.77986120e+00 4.45199090e+03 2.44963290e+01 3.95971690e+02 2.36554470e+03 9.56868360e+00 1.55639650e+01 1.64084560e+03
2 2.25093710e+03 3.04636630e+00 9.62883070e-01 1.10846050e-03 6.97755780e+01 2.21565400e-02 1.15586230e-01 5.72158510e-02 1.00022520e+00 1.00016040e+00 9.98556770e-01 4.89668160e+01 8.56432250e-01 5.58002300e+00 3.45132230e+00 7.32506160e+00 1.29216210e+01 2.38927800e+01 1.01638960e+02 2.90157460e+02 6.87321840e+01 5.61376180e+01 1.09023820e+02 1.39069590e-01 1.27623770e-01 4.21832910e-01 2.11011820e-01 6.72298110e-01 2.26025090e+00 2.10387570e-09 2.84243400e-01 1.38387630e-01 7.15682400e-01 2.45308170e-01 2.46637830e-01 2.62624020e+00 7.96972150e+00 8.29898540e-01 9.93512360e-01 4.42456110e-01 6.05965080e-01 2.10387570e+00 1.87638960e+00 1.36968100e+01 1.47711990e+02 1.03066895e+02 8.07810630e-01 1.57349920e+01 2.80242950e+03 1.64096390e+03 2.13729200e+01 1.88947740e+01 2.47814580e+00 4.45912840e+03 2.45436330e+01 3.96662620e+02 2.37190820e+03 9.31499560e+00 1.57349920e+01 1.64096390e+03
2 2.25131750e+03 3.06446520e+00 9.62762380e-01 9.09667000e-04 6.93677410e+01 2.21462190e-02 1.16183230e-01 6.70395620e-02 9.99317720e-01 1.00045090e+00 9.98900160e-01 4.87602390e+01 9.12398930e-01 6.48293890e+00 1.94376060e+00 8.05752240e+00 1.11068980e+01 2.57559490e+01 1.05094220e+02 2.71717210e+02 6.86460450e+01 5.67634730e+01 1.09022920e+02 1.29582730e-01 1.12315450e-01 4.36384760e-01 1.41539830e-01 5.90645730e-01 2.23311140e+00 2.14230020e-09 2.88814790e-01 1.38974310e-01 7.11110130e-01 2.45303880e-01 2.46633530e-01 2.62821740e+00 8.93754730e+00 8.33634320e-01 1.00091410e+00 4.48007510e-01 6.11125550e-01 2.14230020e+00 1.87348630e+00 1.37187330e+01 1.47706760e+02 1.02460843e+02 8.17946070e-01 1.21164100e+01 2.80672720e+03 1.63911500e+03 2.23381520e+01 1.98799080e+01 2.45824320e+00 4.45795860e+03 2.49205400e+01 4.00716410e+02 2.37242150e+03 8.66878690e+00 1.21164100e+01 1.63911500e+03
3 2.24854070e+03 3.06443620e+00 9.62760620e-01 9.09667000e-04 6.93677410e+01 2.21462190e-02 1.16183230e-01 6.70395620e-02 9.98668110e-01 9.99934680e-01 9.98245070e-01 4.52762440e+01 8.55379660e-01 4.09434310e+00 3.07471200e+00 6.21835530e+00 1.13830210e+01 2.44467440e+01 1.04446670e+02 2.95218860e+02 6.65068350e+01 4.99775240e+01 1.14774340e+02 1.33988580e-01 1.03098420e-01 3.65895250e-01 1.29872640e-01 6.88013350e-01 1.99828060e+00 2.14223800e-09 2.88814790e-01 1.38974310e-01 7.11110130e-01 2.45303880e-01 2.46633530e-01 2.62821740e+00 8.93754730e+00 8.33621640e-01 1.00089890e+00 4.48000700e-01 6.11116260e-01 2.14223800e+00 1.87343190e+00 1.37187330e+01 1.47706760e+02 1.02460843e+02 8.17933630e-01 1.21164100e+01 2.80194850e+03 1.63911500e+03 2.19506980e+01 1.99322700e+01 2.01842810e+00 4.45317990e+03 2.50359210e+01 4.00737450e+02 2.36750710e+03 8.66799830e+00 1.21164100e+01 1.63911500e+03
3 2.24116370e+03 3.04704110e+00 9.62398690e-01 5.97824690e-04 6.88366390e+01 2.23850450e-02 1.17231760e-01 5.83334760e-02 9.98001440e-01 9.99508340e-01 9.98645120e-01 4.33877780e+01 6.16281180e-01 5.03386900e+00 3.68130240e+00 4.98480880e+00 9.61794420e+00 2.17167790e+01 1.01587930e+02 2.73870980e+02 5.85910890e+01 4.61421940e+01 1.16754310e+02 1.55238460e-01 1.04676910e-01 4.47363940e-01 1.24164580e-01 6.89465110e-01 2.18024380e+00 2.10529590e-09 2.96005450e-01 1.40261670e-01 7.03918310e-01 2.45401340e-01 2.46731340e-01 2.58276900e+00 8.04686370e+00 8.19505320e-01 9.87738420e-01 4.45863200e-01 6.04472710e-01 2.10529590e+00 1.87346390e+00 1.37338360e+01 1.47384430e+02 1.01454488e+02 8.14031100e-01 1.06317900e+01 2.78728360e+03 1.63663190e+03 2.38901250e+01 2.15949390e+01 2.29518570e+00 4.43454720e+03 2.46441330e+01 3.97002080e+02 2.35699270e+03 8.64462870e+00 1.06317900e+01 1.63663190e+03
3 2.24423270e+03 3.05017410e+00 9.62013580e-01 7.93172770e-04 6.91576550e+01 2.23915490e-02 1.17178300e-01 5.93168970e-02 9.97777310e-01 9.98737140e-01 9.98884180e-01 4.06127080e+01 7.37437740e-01 7.19171190e+00 3.71990810e+00 7.32451590e+00 9.61465290e+00 2.49719090e+01 1.08555700e+02 2.30689400e+02 5.44538590e+01 4.92423830e+01 1.18025630e+02 1.22246590e-01 9.87308400e-02 6.47977380e-01 1.51632880e-01 5.98605510e-01 2.22379220e+00 2.11190210e-09 2.93165650e-01 1.40214720e-01 7.06758810e-01 2.45403880e-01 2.46733900e-01 2.58155840e+00 8.14562610e+00 8.26609760e-01 9.93986300e-01 4.47565990e-01 6.08245350e-01 2.11190210e+00 1.87564990e+00 1.37046470e+01 1.47248060e+02 1.01833305e+02 8.17139950e-01 1.04618980e+01 2.78300330e+03 1.63754150e+03 2.87293810e+01 2.48899140e+01 3.83946680e+00 4.43100670e+03 2.50013730e+01 3.97347850e+02 2.35197500e+03 8.67907590e+00 1.04618980e+01 1.63754150e+03
1 2.24698390e+03 3.05313350e+00 9.60930250e-01 7.93172770e-04 6.91576550e+01 2.23915490e-02 1.17178300e-01 5.93168970e-02 9.99019010e-01 9.98469860e-01 9.98572990e-01 4.78294280e+01 6.75686930e-01 8.55248760e+00 3.35365030e+00 7.59142910e+00 1.13269380e+01 2.54612780e+01 1.02254330e+02 1.94987250e+02 4.58805110e+01 4.50331190e+01 1.09771380e+02 1.33107280e-01 1.52100410e-01 7.01523720e-01 2.10542730e-01 6.79927340e-01 2.37971980e+00 2.11816130e-09 2.93165650e-01 1.40214720e-01 7.06758810e-01 2.45403880e-01 2.46733900e-01 2.58155840e+00 8.14562610e+00 8.27486860e-01 9.95041000e-01 4.48040890e-01 6.08890750e-01 2.11816130e+00 1.88120890e+00 1.37046470e+01 1.47248060e+02 1.01833305e+02 8.18007010e-01 1.04618980e+01 2.78518180e+03 1.63754150e+03 3.03913080e+01 2.52173200e+01 5.17398830e+00 4.43318520e+03 2.53377110e+01 3.97419190e+02 2.35379740e+03 8.62748280e+00 1.04618980e+01 1.63754150e+03
2 2.24457740e+03 3.06059300e+00 9.67029020e-01 7.93172770e-04 6.91576550e+01 2.23915490e-02 1.17178300e-01 5.93168970e-02 1.00220890e+00 9.98554530e-01 9.98642670e-01 4.80457550e+01 3.77615320e-01 8.18933640e+00 6.98645500e-01 6.80720220e+00 1.06726580e+01 2.48248480e+01 1.02625550e+02 2.18234490e+02 4.49953460e+01 3.94428040e+01 1.12091890e+02 1.21252840e-01 1.17055740e-01 6.75038350e-01 1.55306690e-01 5.19633500e-01 1.97448310e+00 2.13402090e-09 2.93165650e-01 1.40214720e-01 7.06758810e-01 2.45403880e-01 2.46733900e-01 2.58155840e+00 8.14562610e+00 8.32543960e-01 1.00112210e+00 4.50779050e-01 6.12611930e-01 2.13402090e+00 1.89529430e+00 1.37046470e+01 1.47248060e+02 1.01833305e+02 8.23006170e-01 1.04618980e+01 2.78227260e+03 1.63754150e+03 2.94394160e+01 2.63938870e+01 3.04552980e+00 4.43027600e+03 2.38755730e+01 3.97220180e+02 2.35213250e+03 9.04433130e+00 1.04618980e+01 1.63754150e+03
2 2.24392320e+03 3.06056210e+00 9.67006640e-01 8.07086600e-04 6.91782680e+01 2.23900960e-02 1.17155960e-01 5.92619790e-02 1.00221710e+00 9.99251120e-01 9.99151560e-01 4.97135620e+01 4.84102530e-01 6.62671880e+00 2.03939430e+00 7.11193770e+00 9.77300640e+00 2.48234030e+01 1.03972290e+02 2.46738000e+02 4.64583310e+01 3.62262360e+01 1.03828390e+02 1.10117810e-01 1.14633010e-01 6.52225210e-01 1.62027200e-01 5.50464780e-01 1.90364990e+00 2.13395490e-09 2.92941230e-01 1.40190920e-01 7.06983280e-01 2.45403310e-01 2.46733330e-01 2.58182880e+00 8.14041290e+00 8.32873960e-01 1.00136970e+00 4.50785080e-01 6.12737430e-01 2.13395490e+00 1.89544390e+00 1.37033280e+01 1.47245480e+02 1.01861873e+02 8.23017200e-01 1.04845690e+01 2.78568920e+03 1.63761690e+03 2.70278910e+01 2.44618360e+01 2.56605480e+00 4.43379070e+03 2.38888490e+01 3.97195090e+02 2.35555210e+03 9.05317710e+00 1.04845690e+01 1.63761690e+03
