# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau A_planck calib_100T calib_217T A_cib_217 xi_sz_cib A_sz ksz_norm gal545_A_100 gal545_A_143 gal545_A_143_217 gal545_A_217 ps_A_100_100 ps_A_143_143 ps_A_143_217 ps_A_217_217 galf_TE_A_100 galf_TE_A_100_143 galf_TE_A_100_217 galf_TE_A_143 galf_TE_A_143_217 galf_TE_A_217 As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__CMB chi2__SN minuslogprior minuslogprior__0 minuslogprior__SZ chi2 chi2__planck_2018_lowl.TT chi2__planck_2018_lowl.EE chi2__planck_2018_highl_plik.TTTEEE chi2__planck_2018_lensing.clik chi2__bao.desi_dr2 chi2__sn.desdovekie
1 2.24281460e+03 3.06014150e+00 9.69982840e-01 3.20976600e-04 6.87827270e+01 2.25075380e-02 1.16999200e-01 5.96628070e-02 1.00516600e+00 9.99026280e-01 9.99076120e-01 5.72088940e+01 4.17628830e-01 5.76851250e-01 5.77065790e+00 1.04487310e+01 1.08807020e+01 1.25375580e+01 8.20586530e+01 2.68728890e+02 4.05626610e+01 2.38993460e+01 9.81180400e+01 8.77070380e-02 1.27220990e-01 4.69376070e-01 2.14528700e-01 6.59349870e-01 1.79108700e+00 2.13305740e-09 2.96237000e-01 1.40151610e-01 7.03686640e-01 2.45447060e-01 2.46777230e-01 2.56049630e+00 8.14064210e+00 8.17666040e-01 9.85907720e-01 4.45036480e-01 6.03233960e-01 2.13305740e+00 1.89312850e+00 1.37447720e+01 1.47513240e+02 1.01463629e+02 8.12521730e-01 1.05647720e+01 2.78542620e+03 1.63659460e+03 2.65217920e+01 2.40666990e+01 2.45509360e+00 4.43258560e+03 2.27164630e+01 3.97146320e+02 2.35693380e+03 8.62962250e+00 1.05647720e+01 1.63659460e+03
5 2.24547450e+03 3.05916130e+00 9.70287340e-01 2.93371120e-04 6.87893600e+01 2.25043730e-02 1.16917800e-01 5.93634550e-02 1.00447600e+00 9.98675910e-01 9.99257300e-01 6.07418570e+01 4.54942580e-01 8.50932700e-01 6.76944150e+00 8.58939910e+00 9.42702480e+00 1.14589960e+01 7.80799110e+01 2.57327520e+02 3.67969850e+01 2.23327240e+01 9.03602890e+01 7.36501810e-02 1.40413150e-01 4.23118550e-01 2.50677350e-01 5.61055110e-01 1.77379570e+00 2.13096780e-09 2.96001160e-01 1.40067040e-01 7.03922500e-01 2.45445930e-01 2.46776100e-01 2.56105750e+00 8.11020110e+00 8.16276400e-01 9.84184700e-01 4.44103240e-01 6.02088860e-01 2.13096780e+00 1.89240650e+00 1.37468140e+01 1.47558900e+02 1.01504823e+02 8.10817880e-01 1.04971510e+01 2.78619850e+03 1.63667260e+03 2.87903740e+01 2.66686930e+01 2.12168090e+00 4.43336830e+03 2.27236980e+01 3.97068270e+02 2.35781290e+03 8.59370930e+00 1.04971510e+01 1.63667260e+03
3 2.24762800e+03 3.07097050e+00 9.70697620e-01 5.39409810e-04 6.92111460e+01 2.24732450e-02 1.16365160e-01 6.52372110e-02 1.00421520e+00 9.98859180e-01 9.99441000e-01 6.28841010e+01 3.51461080e-01 3.13444420e+00 3.77550460e+00 9.18279970e+00 9.34765010e+00 1.34718900e+01 8.04384840e+01 2.35562210e+02 4.31698970e+01 3.36731130e+01 9.49184310e+01 8.15759270e-02 1.54622140e-01 3.30734760e-01 2.55017470e-01 5.86099850e-01 1.71229700e+00 2.15628180e-09 2.91185710e-01 1.39483270e-01 7.08738870e-01 2.45434740e-01 2.46764870e-01 2.56661350e+00 8.67944320e+00 8.26807770e-01 9.93840130e-01 4.46158910e-01 6.07361220e-01 2.15628180e+00 1.89252320e+00 1.37228060e+01 1.47562770e+02 1.02129884e+02 8.14571010e-01 1.09273390e+01 2.78830900e+03 1.63827930e+03 2.88702210e+01 2.68247130e+01 2.04550780e+00 4.43751560e+03 2.29977380e+01 3.99327390e+02 2.35739640e+03 8.58741690e+00 1.09273390e+01 1.63827930e+03
1 2.24865590e+03 3.07157300e+00 9.70318760e-01 5.61302210e-04 6.91842950e+01 2.24719750e-02 1.16505110e-01 6.53145270e-02 1.00396770e+00 9.99180050e-01 9.98680830e-01 6.42776840e+01 4.60281480e-01 3.81703310e+00 5.88830890e+00 7.53624370e+00 7.57106430e+00 1.21735880e+01 7.59683800e+01 2.49984000e+02 4.09516820e+01 3.00540990e+01 8.81632490e+01 5.44462890e-02 1.50946590e-01 3.02523040e-01 2.90216640e-01 6.08469530e-01 1.69491750e+00 2.15758140e-09 2.91701490e-01 1.39621950e-01 7.08223030e-01 2.45434280e-01 2.46764400e-01 2.56684180e+00 8.69015930e+00 8.28128080e-01 9.95620320e-01 4.47266980e-01 6.08600320e-01 2.15758140e+00 1.89337100e+00 1.37211240e+01 1.47510300e+02 1.02053961e+02 8.16594050e-01 1.07570310e+01 2.78962410e+03 1.63808930e+03 2.94206710e+01 2.70571300e+01 2.36354130e+00 4.43847040e+03 2.31287090e+01 3.99391500e+02 2.35843770e+03 8.66620030e+00 1.07570310e+01 1.63808930e+03
7 2.25048500e+03 3.07159990e+00 9.69937890e-01 5.61302210e-04 6.91842950e+01 2.24719750e-02 1.16505110e-01 6.53145270e-02 1.00585400e+00 9.98821890e-01 9.97356610e-01 5.74594520e+01 3.87993700e-01 9.13628030e-01 8.31029310e+00 4.30417020e+00 7.91004230e+00 8.73597880e+00 7.44887110e+01 3.07879950e+02 4.73111100e+01 2.91586990e+01 9.94455910e+01 1.13140290e-01 1.77134430e-01 3.41126010e-01 3.09316090e-01 5.85412140e-01 1.86913600e+00 2.15763940e-09 2.91701490e-01 1.39621950e-01 7.08223030e-01 2.45434280e-01 2.46764400e-01 2.56684180e+00 8.69015930e+00 8.28017080e-01 9.95486870e-01 4.47207030e-01 6.08518740e-01 2.15763940e+00 1.89342190e+00 1.37211240e+01 1.47510300e+02 1.02053961e+02 8.16484590e-01 1.07570310e+01 2.78583130e+03 1.63808930e+03 3.31461720e+01 3.11245080e+01 2.02166400e+00 4.43467760e+03 2.29397270e+01 3.99374650e+02 2.35490670e+03 8.61023370e+00 1.07570310e+01 1.63808930e+03
3 2.24235740e+03 3.07184440e+00 9.69977720e-01 4.41349620e-04 6.90255400e+01 2.25078830e-02 1.16794630e-01 6.55121280e-02 1.00498870e+00 9.99120410e-01 9.97291580e-01 4.81122090e+01 5.25280270e-01 2.18247640e+00 5.20281580e+00 6.64117340e+00 1.09850320e+01 1.55599860e+01 8.83834730e+01 2.83266670e+02 4.42809240e+01 3.32282080e+01 1.11465880e+02 9.68107770e-02 1.24521860e-01 4.20780750e-01 1.32088530e-01 7.29471810e-01 2.43079540e+00 2.15816720e-09 2.93727850e-01 1.39947380e-01 7.06196320e-01 2.45447180e-01 2.46777350e-01 2.56043520e+00 8.70338890e+00 8.25483160e-01 9.93581070e-01 4.47384350e-01 6.07707370e-01 2.15816720e+00 1.89313670e+00 1.37275690e+01 1.47479920e+02 1.01798811e+02 8.16808330e-01 1.04270040e+01 2.78566670e+03 1.63739840e+03 2.56112780e+01 2.35577060e+01 2.05357210e+00 4.43349220e+03 2.30099880e+01 3.99459820e+02 2.35462530e+03 8.57158050e+00 1.04270040e+01 1.63739840e+03
1 2.24320640e+03 3.06452620e+00 9.70909250e-01 2.13560120e-04 6.88242940e+01 2.25314500e-02 1.16707530e-01 6.26503430e-02 1.00470630e+00 9.99229720e-01 9.97513020e-01 4.16284690e+01 6.33588360e-01 3.92385870e+00 5.47713230e+00 4.37673780e+00 1.08765930e+01 1.69913840e+01 9.42680020e+01 2.96080600e+02 4.37084620e+01 3.87314830e+01 1.20173450e+02 8.54081440e-02 1.10088330e-01 3.62628000e-01 1.94174530e-01 6.99378410e-01 2.12858310e+00 2.14243080e-09 2.95314010e-01 1.39883850e-01 7.04609720e-01 2.45455490e-01 2.46785690e-01 2.55627350e+00 8.41806440e+00 8.15437230e-01 9.82923360e-01 4.43131440e-01 6.01120510e-01 2.14243080e+00 1.89012010e+00 1.37496560e+01 1.47643520e+02 1.01614610e+02 8.09043610e-01 1.03935160e+01 2.78597040e+03 1.63690320e+03 2.65728490e+01 2.42727200e+01 2.30012890e+00 4.43326710e+03 2.26340550e+01 3.98145560e+02 2.35664230e+03 8.54848600e+00 1.03935160e+01 1.63690320e+03
2 2.23934720e+03 3.04099380e+00 9.67006940e-01 6.31258940e-04 6.88158990e+01 2.23318860e-02 1.17304860e-01 4.85316360e-02 1.00469620e+00 9.99394980e-01 9.97563900e-01 5.06226670e+01 9.53205010e-01 6.70483640e+00 2.08888750e+00 8.61479830e+00 1.47106820e+01 2.36322580e+01 9.63029750e+01 2.49117070e+02 4.75007840e+01 5.42939190e+01 1.12542540e+02 9.37662410e-02 1.38618940e-01 4.23927860e-01 2.34639830e-01 6.85112510e-01 1.89479770e+00 2.09260290e-09 2.96225990e-01 1.40281610e-01 7.03697720e-01 2.45380190e-01 2.46710110e-01 2.59275070e+00 7.05988520e+00 8.20033670e-01 9.88524170e-01 4.46316830e-01 6.04975070e-01 2.09260290e+00 1.89903420e+00 1.37347360e+01 1.47399490e+02 1.01434284e+02 8.14859330e-01 1.06348440e+01 2.78089290e+03 1.63655820e+03 2.53042380e+01 2.26755760e+01 2.62866230e+00 4.42808600e+03 2.31787930e+01 3.95713680e+02 2.35303130e+03 8.96913980e+00 1.06348440e+01 1.63655820e+03
7 2.24145540e+03 3.04087240e+00 9.67925040e-01 4.18201710e-04 6.86504930e+01 2.24123840e-02 1.17254900e-01 4.91493820e-02 1.00524710e+00 9.99472610e-01 9.98262950e-01 4.27294200e+01 9.69093180e-01 6.77855630e+00 1.28986830e-01 9.99216700e+00 1.49436870e+01 2.44348090e+01 1.00892820e+02 2.62708850e+02 5.34874310e+01 5.69099580e+01 1.30306970e+02 9.76799990e-02 1.49588660e-01 4.46219540e-01 1.71468430e-01 7.09283150e-01 2.12471980e+00 2.09234890e-09 2.97719960e-01 1.40312150e-01 7.02203390e-01 2.45411950e-01 2.46741990e-01 2.57769930e+00 7.10384490e+00 8.13256280e-01 9.81534550e-01 4.43742880e-01 6.00730120e-01 2.09234890e+00 1.89645910e+00 1.37509510e+01 1.47479490e+02 1.01245397e+02 8.10159950e-01 1.10487930e+01 2.78458040e+03 1.63612760e+03 2.55769730e+01 2.34386080e+01 2.13836590e+00 4.43175680e+03 2.28341610e+01 3.95713020e+02 2.35690750e+03 9.12576770e+00 1.10487930e+01 1.63612760e+03
2 2.24249750e+03 3.04066680e+00 9.68033140e-01 4.23782110e-04 6.86813600e+01 2.24130100e-02 1.17202990e-01 4.90675910e-02 1.00526100e+00 9.99053260e-01 9.98157930e-01 4.77501300e+01 8.93160250e-01 6.65930190e+00 5.09549690e-01 1.16376840e+01 1.44820070e+01 2.24732820e+01 9.72041540e+01 2.54314680e+02 4.97654320e+01 5.47633030e+01 1.22208240e+02 1.23226930e-01 1.54105270e-01 4.61651860e-01 1.67268350e-01 7.20047620e-01 2.36543910e+00 2.09191880e-09 2.97343710e-01 1.40260870e-01 7.02579700e-01 2.45412190e-01 2.46742240e-01 2.57758390e+00 7.09453000e+00 8.13202700e-01 9.81249330e-01 4.43433190e-01 6.00500680e-01 2.09191880e+00 1.89637950e+00 1.37495610e+01 1.47488890e+02 1.01297376e+02 8.09594530e-01 1.09092270e+01 2.78413800e+03 1.63624020e+03 2.68538410e+01 2.46823820e+01 2.17145840e+00 4.43128730e+03 2.28147720e+01 3.95674030e+02 2.35648370e+03 9.16546520e+00 1.09092270e+01 1.63624020e+03
4 2.24774320e+03 3.04202120e+00 9.63750690e-01 4.23782110e-04 6.86813600e+01 2.24130100e-02 1.17202990e-01 4.90675910e-02 1.00538100e+00 9.99719660e-01 9.99083780e-01 5.36808380e+01 6.64586720e-01 4.40090710e+00 1.49767360e+00 1.09771080e+01 1.33886700e+01 2.10422370e+01 9.62532310e+01 2.75412060e+02 5.02157560e+01 4.10863840e+01 1.04336620e+02 1.43316650e-01 1.81047850e-01 4.62109280e-01 2.59431810e-01 6.71183860e-01 2.54060860e+00 2.09475390e-09 2.97343710e-01 1.40260870e-01 7.02579700e-01 2.45412190e-01 2.46742240e-01 2.57758390e+00 7.09453000e+00 8.12417370e-01 9.80301710e-01 4.43004950e-01 5.99920760e-01 2.09475390e+00 1.89894960e+00 1.37495610e+01 1.47488890e+02 1.01297376e+02 8.08812680e-01 1.09092270e+01 2.79459870e+03 1.63624020e+03 2.68691710e+01 2.48003270e+01 2.06884420e+00 4.44174810e+03 2.38257890e+01 3.95683810e+02 2.36620930e+03 8.87985540e+00 1.09092270e+01 1.63624020e+03
2 2.24548610e+03 3.04734970e+00 9.61855140e-01 8.27915730e-04 6.90994540e+01 2.25143010e-02 1.17220970e-01 4.97051980e-02 1.00509970e+00 1.00005400e+00 9.98136330e-01 4.44918450e+01 7.12730960e-01 5.47573660e+00 7.14471750e-01 1.02707540e+01 1.37620190e+01 2.09730110e+01 9.80265780e+01 2.88113820e+02 5.23349000e+01 5.09569700e+01 1.20725930e+02 1.88058790e-01 1.46331550e-01 4.40901940e-01 1.98014050e-01 7.67301290e-01 2.51300000e+00 2.10594570e-09 2.94006170e-01 1.40380140e-01 7.05918170e-01 2.45449450e-01 2.46779630e-01 2.55929880e+00 7.14642120e+00 8.25576590e-01 9.93161930e-01 4.47646910e-01 6.07920070e-01 2.10594570e+00 1.90666230e+00 1.37048690e+01 1.47074560e+02 1.01627718e+02 8.17287700e-01 1.06206180e+01 2.79286550e+03 1.63725170e+03 2.51172310e+01 2.30996480e+01 2.01758380e+00 4.44073780e+03 2.47682660e+01 3.95660060e+02 2.36382330e+03 8.61383680e+00 1.06206180e+01 1.63725170e+03
1 2.24016180e+03 3.04120410e+00 9.65266780e-01 8.27915730e-04 6.90994540e+01 2.25143010e-02 1.17220970e-01 4.97051980e-02 1.00259760e+00 9.99880270e-01 9.98103740e-01 4.73328020e+01 7.12482620e-01 3.97005270e+00 1.52357310e+00 9.55072910e+00 1.18753570e+01 1.73773060e+01 9.20189930e+01 2.94352600e+02 5.18751470e+01 4.54515390e+01 1.13606350e+02 1.73214800e-01 1.59950740e-01 4.84489870e-01 2.16457900e-01 7.22689730e-01 2.43533460e+00 2.09304310e-09 2.94006170e-01 1.40380140e-01 7.05918170e-01 2.45449450e-01 2.46779630e-01 2.55929880e+00 7.14642120e+00 8.24131500e-01 9.91423500e-01 4.46863350e-01 6.06855970e-01 2.09304310e+00 1.89498060e+00 1.37048690e+01 1.47074560e+02 1.01627718e+02 8.15857120e-01 1.06206180e+01 2.78830560e+03 1.63725170e+03 2.20728230e+01 1.99086900e+01 2.16413350e+00 4.43617790e+03 2.38318130e+01 3.95686670e+02 2.35999400e+03 8.79311610e+00 1.06206180e+01 1.63725170e+03
2 2.24121010e+03 3.04528650e+00 9.64353400e-01 8.71591870e-04 6.89167390e+01 2.24391990e-02 1.17428470e-01 5.17678580e-02 1.00237850e+00 1.00037240e+00 9.97844090e-01 5.07795040e+01 9.23110600e-01 3.77024740e+00 2.27328700e+00 8.82833580e+00 1.12516520e+01 1.81976180e+01 8.90035730e+01 3.03137760e+02 5.70041460e+01 4.81916820e+01 1.09552310e+02 1.47667570e-01 1.61109480e-01 3.97616190e-01 2.64294460e-01 7.35054090e-01 2.36487290e+00 2.10160520e-09 2.95845970e-01 1.40512540e-01 7.04077970e-01 2.45422150e-01 2.46752230e-01 2.57277810e+00 7.37879310e+00 8.27690830e-01 9.97024400e-01 4.50195310e-01 6.10428160e-01 2.10160520e+00 1.89489930e+00 1.37168190e+01 1.47069930e+02 1.01355800e+02 8.21940430e-01 1.11619930e+01 2.79136080e+03 1.63664700e+03 2.16252350e+01 1.95284400e+01 2.09679490e+00 4.43916980e+03 2.40834760e+01 3.95772470e+02 2.36269690e+03 8.80791420e+00 1.11619930e+01 1.63664700e+03
1 2.24082380e+03 3.05183200e+00 9.64647170e-01 8.39974280e-04 6.89015870e+01 2.24426940e-02 1.17485560e-01 5.52846440e-02 1.00174260e+00 1.00027500e+00 9.98114790e-01 4.85496880e+01 8.64336780e-01 4.74073770e+00 2.12079300e+00 9.54237830e+00 1.08618910e+01 1.94594880e+01 9.27448970e+01 2.74058420e+02 4.87606970e+01 4.49061750e+01 1.08390980e+02 1.34857880e-01 1.50370350e-01 4.05715830e-01 2.54847890e-01 7.64045020e-01 2.47771510e+00 2.11540630e-09 2.96103700e-01 1.40573120e-01 7.03820200e-01 2.45423460e-01 2.46753540e-01 2.57214080e+00 7.73668440e+00 8.29814710e-01 9.99692690e-01 4.51547090e-01 6.12127780e-01 2.11540630e+00 1.89397460e+00 1.37168650e+01 1.47074060e+02 1.01336361e+02 8.24408420e-01 1.11619120e+01 2.79153830e+03 1.63657000e+03 2.11886790e+01 1.91687720e+01 2.01990780e+00 4.43927020e+03 2.42108600e+01 3.96219370e+02 2.36216810e+03 8.93998380e+00 1.11619120e+01 1.63657000e+03
1 2.24317890e+03 3.05604200e+00 9.65784630e-01 7.93344820e-04 6.90175670e+01 2.24821290e-02 1.17082400e-01 5.79941590e-02 1.00182640e+00 1.00005440e+00 9.98091080e-01 5.16705390e+01 7.75413330e-01 6.02273510e+00 1.10409890e+00 8.81213790e+00 1.10792940e+01 1.89789090e+01 8.91529250e+01 2.75126730e+02 4.59244420e+01 4.57338400e+01 1.07651970e+02 1.45800950e-01 1.55873990e-01 3.98164910e-01 2.48258170e-01 8.26958740e-01 2.53432710e+00 2.12433100e-09 2.94345780e-01 1.40209390e-01 7.05578380e-01 2.45437960e-01 2.46768100e-01 2.56502070e+00 7.99080340e+00 8.28830970e-01 9.97668240e-01 4.49671000e-01 6.10492630e-01 2.12433100e+00 1.89168620e+00 1.37171030e+01 1.47173230e+02 1.01575383e+02 8.20983170e-01 1.07003800e+01 2.79381440e+03 1.63714320e+03 2.23498970e+01 2.02468590e+01 2.10303850e+00 4.44165800e+03 2.40108630e+01 3.96803020e+02 2.36421400e+03 8.78655910e+00 1.07003800e+01 1.63714320e+03
3 2.24333230e+03 3.05725200e+00 9.65921650e-01 7.87043140e-04 6.90145310e+01 2.24612970e-02 1.17071060e-01 5.87517820e-02 1.00146280e+00 1.00059650e+00 9.97745340e-01 5.24111070e+01 7.37370330e-01 5.42803700e+00 2.89227480e+00 8.92310010e+00 9.25515150e+00 1.70547870e+01 8.68161980e+01 2.72806640e+02 4.79924220e+01 4.47498490e+01 1.06402060e+02 1.46144230e-01 1.98976120e-01 3.66454500e-01 2.74926330e-01 7.88992710e-01 2.19247130e+00 2.12690290e-09 2.94304140e-01 1.40177220e-01 7.05620010e-01 2.45430370e-01 2.46760480e-01 2.56876570e+00 8.07028480e+00 8.29281240e-01 9.98232190e-01 4.49883460e-01 6.10802680e-01 2.12690290e+00 1.89110880e+00 1.37183170e+01 1.47203860e+02 1.01592054e+02 8.21371060e-01 1.06519970e+01 2.79056990e+03 1.63715780e+03 2.41424240e+01 2.18851790e+01 2.25724450e+00 4.43837970e+03 2.40425830e+01 3.97072930e+02 2.36061340e+03 8.84107150e+00 1.06519970e+01 1.63715780e+03
6 2.24223020e+03 3.03535840e+00 9.65090870e-01 9.61180390e-04 6.92944860e+01 2.24626290e-02 1.17031430e-01 4.64254960e-02 1.00180710e+00 1.00035100e+00 9.97637750e-01 4.34241130e+01 8.86912030e-01 7.39864550e+00 2.77059300e+00 8.31815460e+00 1.16032200e+01 2.11060730e+01 9.55461230e+01 2.57673330e+02 4.38906720e+01 5.18811740e+01 1.16946800e+02 1.47444930e-01 1.77609690e-01 5.49913890e-01 2.60356350e-01 7.94420050e-01 2.18649510e+00 2.08084340e-09 2.91851160e-01 1.40138930e-01 7.08073600e-01 2.45430860e-01 2.46760970e-01 2.56852510e+00 6.81152980e+00 8.25343850e-01 9.91483700e-01 4.45877580e-01 6.06631940e-01 2.08084340e+00 1.89633350e+00 1.36928040e+01 1.47085140e+02 1.01921892e+02 8.14057360e-01 1.05916490e+01 2.78802590e+03 1.63797770e+03 2.39325650e+01 2.04652360e+01 3.46732940e+00 4.43659530e+03 2.39787580e+01 3.95902910e+02 2.35925760e+03 8.88669690e+00 1.05916490e+01 1.63797770e+03
5 2.24358030e+03 3.04859570e+00 9.66414920e-01 5.66540380e-04 6.89353470e+01 2.25874240e-02 1.17612290e-01 5.40136470e-02 1.00159660e+00 9.99593700e-01 9.98665160e-01 4.60395460e+01 9.86278050e-01 8.93404970e+00 1.06082340e+00 8.50916290e+00 1.19586380e+01 1.98743290e+01 9.08831620e+01 2.32836730e+02 4.36544560e+01 5.91315720e+01 1.22303170e+02 1.28091240e-01 1.95810300e-01 6.05014790e-01 2.70663650e-01 8.60293550e-01 2.32604190e+00 2.10857130e-09 2.96384990e-01 1.40844580e-01 7.03538980e-01 2.45475050e-01 2.46805330e-01 2.54647500e+00 7.57536230e+00 8.21193570e-01 9.89064370e-01 4.47068060e-01 6.05912050e-01 2.10857130e+00 1.89266020e+00 1.37096510e+01 1.47080030e+02 1.01390129e+02 8.16230870e-01 1.07871820e+01 2.78394300e+03 1.63651710e+03 2.79567000e+01 2.40344510e+01 3.92224930e+00 4.43124730e+03 2.37508500e+01 3.95908120e+02 2.35562140e+03 8.66262400e+00 1.07871820e+01 1.63651710e+03
1 2.24241800e+03 3.04683280e+00 9.66599700e-01 5.85025890e-04 6.89883510e+01 2.25708380e-02 1.17458320e-01 5.32316710e-02 1.00172000e+00 1.00018990e+00 9.98758740e-01 4.81823380e+01 8.68684680e-01 8.70411870e+00 1.63108710e+00 1.06672640e+01 1.23853930e+01 1.74674860e+01 8.84303860e+01 2.31919770e+02 4.03838990e+01 5.58002220e+01 1.18946750e+02 1.25095170e-01 1.77177830e-01 5.50030970e-01 2.75966100e-01 7.43633350e-01 2.19364350e+00 2.10485740e-09 2.95571390e-01 1.40674030e-01 7.04352700e-01 2.45469260e-01 2.46799510e-01 2.54936990e+00 7.49756910e+00 8.20591090e-01 9.87958990e-01 4.46126470e-01 6.05051580e-01 2.10485740e+00 1.89228360e+00 1.37094130e+01 1.47126170e+02 1.01499919e+02 8.14511780e-01 1.06007630e+01 2.78651270e+03 1.63677170e+03 2.54754530e+01 2.14192660e+01 4.05618690e+00 4.43388520e+03 2.36658020e+01 3.95825030e+02 2.35834140e+03 8.68048860e+00 1.06007630e+01 1.63677170e+03
1 2.24089960e+03 3.04725820e+00 9.66832390e-01 5.85025890e-04 6.89883510e+01 2.25708380e-02 1.17458320e-01 5.32316710e-02 1.00193560e+00 9.99942860e-01 9.98392710e-01 4.78358580e+01 8.45054040e-01 7.82169200e+00 3.71695090e-01 1.08280550e+01 1.25554600e+01 1.90597960e+01 8.99825500e+01 2.08322550e+02 4.81759820e+01 5.68694660e+01 1.17257020e+02 1.06212230e-01 1.37797590e-01 4.58778810e-01 3.19899270e-01 6.23097080e-01 2.10845420e+00 2.10575300e-09 2.95571390e-01 1.40674030e-01 7.04352700e-01 2.45469260e-01 2.46799510e-01 2.54936990e+00 7.49756910e+00 8.20839460e-01 9.88258010e-01 4.46261500e-01 6.05234710e-01 2.10575300e+00 1.89308880e+00 1.37094130e+01 1.47126170e+02 1.01499919e+02 8.14758310e-01 1.06007630e+01 2.78759860e+03 1.63677170e+03 2.34140910e+01 2.07594450e+01 2.65464640e+00 4.43497110e+03 2.36125330e+01 3.95828330e+02 2.35947420e+03 8.68356330e+00 1.06007630e+01 1.63677170e+03
1 2.24058870e+03 3.04870770e+00 9.66013710e-01 6.90304080e-04 6.89485750e+01 2.24732180e-02 1.17605610e-01 5.37653230e-02 1.00182730e+00 1.00031660e+00 9.98152570e-01 5.09139260e+01 8.42796940e-01 6.46084820e+00 2.29368550e+00 1.02255680e+01 1.08590350e+01 1.43747380e+01 8.26670760e+01 2.22371770e+02 4.81094880e+01 5.61342620e+01 1.12286840e+02 9.14757210e-02 1.32225680e-01 4.98250690e-01 3.05764160e-01 6.51590840e-01 2.11469010e+00 2.10880750e-09 2.96016990e-01 1.40723690e-01 7.03907010e-01 2.45434730e-01 2.46764860e-01 2.56661830e+00 7.57693380e+00 8.25286410e-01 9.93898530e-01 4.49017240e-01 6.08742820e-01 2.10880750e+00 1.89381240e+00 1.37103510e+01 1.47117760e+02 1.01435599e+02 8.19789570e-01 1.06917690e+01 2.78836960e+03 1.63661650e+03 2.27497230e+01 2.01875380e+01 2.56218570e+00 4.43567790e+03 2.38230030e+01 3.95932210e+02 2.35982460e+03 8.78976270e+00 1.06917690e+01 1.63661650e+03
3 2.23971030e+03 3.04836490e+00 9.65777000e-01 7.61281590e-04 6.90318960e+01 2.24714480e-02 1.17570460e-01 5.33162230e-02 1.00122650e+00 1.00035510e+00 9.98585430e-01 4.96610210e+01 8.20138860e-01 6.05361420e+00 3.66800110e-01 8.68808700e+00 1.18353160e+01 1.70354550e+01 8.86882210e+01 2.43857720e+02 4.98012740e+01 5.62053030e+01 1.15553810e+02 8.88359420e-02 1.42908660e-01 4.55082460e-01 3.35151210e-01 7.12616470e-01 2.21211100e+00 2.10808470e-09 2.95225360e-01 1.40686770e-01 7.04698820e-01 2.45434090e-01 2.46764210e-01 2.56693650e+00 7.53226720e+00 8.27106390e-01 9.95489020e-01 4.49405320e-01 6.09676970e-01 2.10808470e+00 1.89486460e+00 1.37032250e+01 1.47077030e+02 1.01530062e+02 8.20498110e-01 1.05741640e+01 2.78683240e+03 1.63685970e+03 2.25772230e+01 2.05427090e+01 2.03451460e+00 4.43426620e+03 2.40178510e+01 3.95884250e+02 2.35806410e+03 8.86610820e+00 1.05741640e+01 1.63685970e+03
3 2.24018670e+03 3.04800040e+00 9.66007210e-01 7.61281590e-04 6.90318960e+01 2.24714480e-02 1.17570460e-01 5.33162230e-02 1.00108060e+00 1.00037820e+00 9.98718850e-01 4.73706920e+01 5.42185160e-01 6.45359080e+00 9.50404450e-01 7.91945910e+00 1.17171920e+01 1.80534590e+01 9.38345550e+01 2.55758160e+02 4.15378510e+01 4.85261480e+01 1.15467760e+02 9.18962990e-02 1.39121130e-01 4.01218570e-01 3.35972330e-01 6.97236700e-01 1.83958120e+00 2.10731650e-09 2.95225360e-01 1.40686770e-01 7.04698820e-01 2.45434090e-01 2.46764210e-01 2.56693650e+00 7.53226720e+00 8.27029410e-01 9.95396370e-01 4.49363500e-01 6.09620230e-01 2.10731650e+00 1.89417400e+00 1.37032250e+01 1.47077030e+02 1.01530062e+02 8.20421740e-01 1.05741640e+01 2.78728490e+03 1.63685970e+03 2.28272810e+01 2.06344680e+01 2.19281240e+00 4.43471880e+03 2.39571740e+01 3.95869130e+02 2.35859040e+03 8.86820990e+00 1.05741640e+01 1.63685970e+03
1 2.23995150e+03 3.04050860e+00 9.66167620e-01 8.06806960e-04 6.91648490e+01 2.24629670e-02 1.17359390e-01 4.94091080e-02 1.00195430e+00 1.00021880e+00 9.98125340e-01 4.90098790e+01 3.83906420e-01 6.20943030e+00 3.99019280e+00 9.57818220e+00 1.10960580e+01 1.79795520e+01 9.18569100e+01 2.40689740e+02 3.44948070e+01 3.87755750e+01 1.11376700e+02 1.19340100e-01 1.12819600e-01 3.63701690e-01 2.78480410e-01 6.22813630e-01 1.69760480e+00 2.09158780e-09 2.93632510e-01 1.40467230e-01 7.06291970e-01 2.45430980e-01 2.46761100e-01 2.56846410e+00 7.12895600e+00 8.24698630e-01 9.91636620e-01 4.46886610e-01 6.07080530e-01 2.09158780e+00 1.89478490e+00 1.36970030e+01 1.47109770e+02 1.01748250e+02 8.15899590e-01 1.04467790e+01 2.78679030e+03 1.63738040e+03 2.26426970e+01 1.95371960e+01 3.10550170e+00 4.43461750e+03 2.37047440e+01 3.95690820e+02 2.35849930e+03 8.89547290e+00 1.04467790e+01 1.63738040e+03
