# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__SN minuslogprior minuslogprior__0 chi2 chi2__bao.desi_dr2 chi2__sn.desdovekie
14 8.21734620e+02 2.96843330e+00 8.82419770e-01 -5.11197210e-02 8.21450000e+01 7.84655120e-02 1.54749460e-01 4.78193080e-01 1.94614060e-09 3.46571920e-01 2.33859840e-01 6.53374540e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.42171160e-01 1.56863150e-01 8.36966710e-02 1.09083690e-01 1.94614060e+00 7.47861160e-01 1.13824430e+01 1.21245220e+02 9.95968860e+01 1.52808520e-01 1.10038070e+01 1.63116910e+03 6.48161230e-01 6.48161230e-01 1.64217290e+03 1.10038070e+01 1.63116910e+03
7 8.21863200e+02 2.96829830e+00 8.81939330e-01 -5.17337250e-02 8.23359540e+01 7.92408200e-02 1.55077000e-01 5.03559650e-01 1.94587780e-09 3.46593050e-01 2.34962680e-01 6.53353660e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.39928980e-01 1.54210130e-01 8.23792030e-02 1.07364970e-01 1.94587780e+00 7.10770180e-01 1.13591390e+01 1.20925310e+02 9.95650076e+01 1.50403160e-01 1.12582350e+01 1.63117180e+03 6.48161230e-01 6.48161230e-01 1.64243010e+03 1.12582350e+01 1.63117180e+03
1 8.21804140e+02 1.94254520e+00 9.63032510e-01 -5.19300720e-02 8.23839000e+01 7.93875180e-02 1.55262250e-01 5.04234220e-01 6.97648480e-10 3.46678830e-01 2.35294630e-01 6.53267940e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.43631520e-02 9.29461970e-02 4.96725500e-02 6.47343260e-02 6.97648480e-01 2.54486280e-01 1.13530250e+01 1.20875550e+02 9.95819922e+01 9.06892550e-02 1.11414180e+01 1.63117050e+03 6.48161230e-01 6.48161230e-01 1.64231200e+03 1.11414180e+01 1.63117050e+03
2 8.21722810e+02 3.10682770e+00 1.12677800e+00 -5.29160790e-02 8.51721500e+01 8.41512390e-02 1.61266340e-01 4.43187970e-01 2.23500310e-09 3.39195520e-01 2.46062440e-01 6.60754680e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.53336740e-01 1.66148880e-01 8.93040780e-02 1.17019640e-01 2.23500310e+00 9.21149150e-01 1.10540510e+01 1.18109010e+02 1.00595983e+02 1.63046190e-01 1.05083710e+01 1.63164090e+03 6.48161230e-01 6.48161230e-01 1.64214930e+03 1.05083710e+01 1.63164090e+03
3 8.21380430e+02 3.18668220e+00 1.03535220e+00 -6.27298000e-02 8.40747270e+01 8.69667300e-02 1.61316940e-01 1.17145230e-01 2.42079760e-09 3.52163030e-01 2.48928540e-01 6.47785860e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.23825270e-01 1.35044390e-01 7.34820340e-02 9.53883270e-02 2.42079760e+00 1.91517040e+00 1.11401360e+01 1.18570510e+02 9.96878326e+01 1.34159230e-01 1.03808040e+01 1.63108370e+03 6.48161230e-01 6.48161230e-01 1.64146450e+03 1.03808040e+01 1.63108370e+03
5 8.22282730e+02 3.73289240e+00 9.63840860e-01 -6.65131310e-02 8.79387360e+01 9.83953250e-02 1.82411910e-01 8.73874730e-02 4.17998340e-09 3.63951960e-01 2.81452100e-01 6.36001330e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.55100370e-01 1.65395130e-01 9.35696170e-02 1.20468590e-01 4.17998340e+00 3.50970620e+00 1.05746710e+01 1.12567790e+02 9.89906917e+01 1.70833970e-01 1.20010920e+01 1.63126800e+03 6.48161230e-01 6.48161230e-01 1.64326910e+03 1.20010920e+01 1.63126800e+03
17 8.22669560e+02 3.11275950e+00 8.16850300e-01 -6.57221800e-02 8.78085870e+01 9.80165200e-02 1.83665390e-01 1.15015110e-01 2.24830010e-09 3.66166070e-01 2.82326780e-01 6.33787080e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.15115950e-01 1.22847700e-01 6.96585700e-02 8.95478220e-02 2.24830010e+00 1.78629600e+00 1.05687090e+01 1.12563610e+02 9.88405154e+01 1.27178570e-01 1.26122090e+01 1.63143060e+03 6.48161230e-01 6.48161230e-01 1.64404280e+03 1.26122090e+01 1.63143060e+03
4 8.22607530e+02 3.30524150e+00 1.06020970e+00 -6.51174890e-02 8.76726440e+01 9.73067130e-02 1.83461270e-01 1.14546540e-01 2.72551220e-09 3.66113480e-01 2.81412850e-01 6.33839520e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.30495060e-01 1.39367670e-01 7.89590540e-02 1.01507470e-01 2.72551220e+00 2.16747590e+00 1.05827190e+01 1.12803200e+02 9.88975480e+01 1.44158850e-01 1.24756650e+01 1.63144310e+03 6.48161230e-01 6.48161230e-01 1.64391870e+03 1.24756650e+01 1.63144310e+03
3 8.22605720e+02 3.46155030e+00 1.13000640e+00 -6.50574160e-02 8.76724050e+01 9.72797330e-02 1.83454260e-01 1.13979290e-01 3.18663410e-09 3.66071260e-01 2.81378860e-01 6.33881740e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.42742000e-01 1.52447510e-01 8.63643680e-02 1.11030730e-01 3.18663410e+00 2.53706180e+00 1.05827570e+01 1.12805830e+02 9.88995841e+01 1.57679040e-01 1.24732610e+01 1.63144180e+03 6.48161230e-01 6.48161230e-01 1.64391510e+03 1.24732610e+01 1.63144180e+03
10 8.23125540e+02 3.74978500e+00 9.92657620e-01 -6.75747240e-02 8.48965700e+01 9.14081950e-02 1.75199750e-01 6.69907590e-02 4.25119390e-09 3.70801930e-01 2.67252810e-01 6.29147940e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.51777950e-01 1.64726550e-01 9.24229190e-02 1.18438850e-01 4.25119390e+00 3.71812070e+00 1.09075500e+01 1.16469930e+02 9.88789757e+01 1.68740390e-01 1.32174610e+01 1.63173730e+03 6.48161230e-01 6.48161230e-01 1.64495480e+03 1.32174610e+01 1.63173730e+03
1 8.24064210e+02 2.26388980e+00 1.18030770e+00 -6.51044090e-02 8.60930980e+01 9.23082410e-02 1.79601770e-01 5.71945320e-02 9.62043850e-10 3.67720030e-01 2.72554880e-01 6.32231230e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.85866120e-02 8.46962920e-02 4.76548610e-02 6.11966840e-02 9.62043850e-01 8.58057370e-01 1.07684210e+01 1.15397820e+02 9.93495583e+01 8.70054750e-02 1.52874500e+01 1.63154460e+03 6.48161230e-01 6.48161230e-01 1.64683210e+03 1.52874500e+01 1.63154460e+03
3 8.22948490e+02 2.26795920e+00 1.18031530e+00 -6.34308210e-02 8.68057490e+01 9.36555310e-02 1.80595350e-01 3.01700080e-02 9.65966710e-10 3.64813620e-01 2.74895750e-01 6.35138440e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.19300750e-02 8.79364860e-02 4.94856040e-02 6.36738500e-02 9.65966710e-01 9.09403920e-01 1.06921060e+01 1.14383740e+02 9.92916622e+01 9.03479380e-02 1.32110230e+01 1.63138960e+03 6.48161230e-01 6.48161230e-01 1.64460070e+03 1.32110230e+01 1.63138960e+03
3 8.22625090e+02 2.50952440e+00 1.11302860e+00 -6.52307130e-02 8.88150310e+01 9.85999320e-02 1.86612010e-01 6.31031660e-02 1.22990790e-09 3.62389500e-01 2.85856810e-01 6.37564710e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.85227650e-02 9.39316030e-02 5.32896380e-02 6.86829390e-02 1.22990790e+00 1.08408140e+00 1.04787890e+01 1.12088860e+02 9.95517558e+01 9.72931230e-02 1.27475970e+01 1.63120630e+03 6.48161230e-01 6.48161230e-01 1.64395390e+03 1.27475970e+01 1.63120630e+03
6 8.25403240e+02 2.80361410e+00 1.12174450e+00 -6.24803680e-02 8.78605870e+01 9.45375830e-02 1.85331430e-01 1.75270800e-01 1.65041860e-09 3.63384300e-01 2.80513880e-01 6.36568900e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.09321940e-01 1.16630000e-01 6.59007580e-02 8.48787300e-02 1.65041860e+00 1.16240060e+00 1.05722630e+01 1.13573290e+02 9.97861593e+01 1.20317770e-01 1.81958280e+01 1.63131430e+03 6.48161230e-01 6.48161230e-01 1.64951020e+03 1.81958280e+01 1.63131430e+03
43 8.22460320e+02 2.89005880e+00 9.03331010e-01 -5.50776740e-02 8.92757410e+01 9.58859280e-02 1.88513730e-01 1.59864490e-01 1.79943670e-09 3.57639740e-01 2.85044520e-01 6.42314930e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.32127560e-01 1.39838480e-01 7.90162290e-02 1.02177400e-01 1.79943670e+00 1.30701340e+00 1.04052960e+01 1.11308430e+02 9.93714257e+01 1.44263240e-01 1.24135280e+01 1.63121080e+03 6.48161230e-01 6.48161230e-01 1.64362430e+03 1.24135280e+01 1.63121080e+03
11 8.22435740e+02 2.31598200e+00 8.15767830e-01 -5.61472790e-02 8.94711340e+01 9.66162810e-02 1.88827940e-01 1.52192750e-01 1.01348700e-09 3.57384250e-01 2.86089090e-01 6.42570620e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.55574030e-02 1.01023610e-01 5.71257670e-02 7.38836240e-02 1.01348700e+00 7.47524200e-01 1.03907780e+01 1.11182950e+02 9.94766462e+01 1.04296900e-01 1.23948780e+01 1.63118030e+03 6.48161230e-01 6.48161230e-01 1.64357520e+03 1.23948780e+01 1.63118030e+03
6 8.22387120e+02 2.31784920e+00 8.15872320e-01 -5.35433990e-02 8.97962440e+01 9.64907080e-02 1.90475300e-01 1.60432430e-01 1.01538120e-09 3.56688380e-01 2.87610870e-01 6.43266820e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.02129810e-01 1.07776350e-01 6.09953910e-02 7.89268520e-02 1.01538120e+00 7.36680660e-01 1.03436000e+01 1.10604990e+02 9.93191267e+01 1.11361840e-01 1.22741370e+01 1.63120380e+03 6.48161230e-01 6.48161230e-01 1.64347790e+03 1.22741370e+01 1.63120380e+03
23 8.21961810e+02 3.44798720e+00 1.01901890e+00 -5.13237240e-02 9.12162680e+01 9.85620310e-02 1.93999540e-01 1.78268900e-01 3.14370520e-09 3.52394320e-01 2.93206430e-01 6.47562260e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.98342620e-01 2.07672940e-01 1.17741750e-01 1.52817570e-01 3.14370520e+00 2.20089550e+00 1.02035660e+01 1.09013320e+02 9.94378821e+01 2.14966050e-01 1.15027070e+01 1.63112460e+03 6.48161230e-01 6.48161230e-01 1.64262730e+03 1.15027070e+01 1.63112460e+03
37 8.21908620e+02 3.80065020e+00 1.17117720e+00 -3.12444170e-02 9.77729600e+01 9.79381310e-02 2.12820290e-01 2.92497660e-01 4.47302610e-09 3.25750930e-01 3.11403290e-01 6.74211280e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.85954990e-01 4.91458290e-01 2.77356840e-01 3.67127960e-01 4.47302610e+00 2.49196070e+00 9.61910860e+00 1.02719770e+02 1.00432160e+02 5.06381990e-01 1.01044730e+01 1.63241640e+03 6.48161230e-01 6.48161230e-01 1.64252090e+03 1.01044730e+01 1.63241640e+03
4 8.22028900e+02 3.80123060e+00 1.17096810e+00 -3.12432620e-02 9.81638720e+01 9.88470680e-02 2.14112750e-01 2.94768990e-01 4.47562260e-09 3.25446180e-01 3.13604680e-01 6.74516330e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.86902890e-01 4.91435490e-01 2.77767830e-01 3.67758020e-01 4.47562260e+00 2.48210620e+00 9.58313650e+00 1.02286900e+02 1.00408782e+02 5.07132360e-01 1.03029140e+01 1.63245860e+03 6.48161230e-01 6.48161230e-01 1.64276150e+03 1.03029140e+01 1.63245860e+03
7 8.21840540e+02 2.02401790e+00 8.75480630e-01 -3.19901790e-02 9.74257160e+01 9.79738310e-02 2.12348360e-01 2.82895550e-01 7.56867440e-10 3.27617560e-01 3.10967050e-01 6.72344380e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.72414150e-01 1.74677150e-01 9.86862150e-02 1.30441170e-01 7.56867440e-01 4.29833110e-01 9.64236250e+00 1.02975020e+02 1.00324151e+02 1.80175550e-01 1.01868950e+01 1.63219790e+03 6.48161230e-01 6.48161230e-01 1.64238480e+03 1.01868950e+01 1.63219790e+03
8 8.21674160e+02 2.02427400e+00 8.74670420e-01 -3.47192070e-02 9.61364940e+01 9.76754140e-02 2.07787890e-01 3.55878100e-01 7.57061280e-10 3.31206130e-01 3.06108170e-01 6.68754780e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.56463360e-01 1.59576350e-01 9.00454640e-02 1.18696320e-01 7.57061280e-01 3.71551690e-01 9.75763840e+00 1.04228510e+02 1.00201635e+02 1.64399770e-01 1.01730740e+01 1.63187890e+03 6.48161230e-01 6.48161230e-01 1.64205200e+03 1.01730740e+01 1.63187890e+03
3 8.22382070e+02 2.15392800e+00 1.02984840e+00 -3.52771370e-02 9.44510340e+01 9.32852050e-02 2.03134610e-01 5.72966360e-01 8.61864590e-10 3.32994900e-01 2.97064680e-01 6.66964600e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.73188880e-01 1.78203670e-01 9.99398750e-02 1.31561680e-01 8.61864590e-01 2.74010230e-01 9.92198430e+00 1.06494460e+02 1.00585119e+02 1.82464410e-01 1.17400500e+01 1.63172780e+03 6.48161230e-01 6.48161230e-01 1.64346780e+03 1.17400500e+01 1.63172780e+03
5 8.24214070e+02 1.66273560e+00 8.52514980e-01 -2.92309000e-02 8.76054040e+01 7.45516600e-02 1.80506530e-01 4.28649240e-01 5.27371800e-10 3.33176320e-01 2.55703060e-01 6.66776610e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.51425120e-01 1.61782850e-01 8.74047430e-02 1.15044660e-01 5.27371800e-01 2.23767450e-01 1.06597210e+01 1.14857200e+02 1.00621114e+02 1.59578500e-01 1.55624950e+01 1.63156930e+03 6.48161230e-01 6.48161230e-01 1.64713180e+03 1.55624950e+01 1.63156930e+03
11 8.21998590e+02 1.64149980e+00 1.07940930e+00 -2.55991370e-02 8.92342620e+01 7.60904170e-02 1.85872400e-01 4.45295670e-01 5.16290680e-10 3.29795070e-01 2.62607690e-01 6.70159560e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.86275430e-01 1.97192210e-01 1.06973860e-01 1.41161620e-01 5.16290680e-01 2.11892400e-01 1.04698180e+01 1.12246480e+02 1.00162318e+02 1.95306650e-01 1.09481930e+01 1.63175270e+03 6.48161230e-01 6.48161230e-01 1.64270090e+03 1.09481930e+01 1.63175270e+03
9 8.22554670e+02 3.69465380e+00 1.15333390e+00 -2.46100040e-02 8.64117580e+01 7.07344910e-02 1.76961000e-01 4.55593160e-01 4.02316400e-09 3.32584210e-01 2.48340360e-01 6.67367400e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.45767360e-01 5.87112250e-01 3.14744660e-01 4.14460330e-01 4.02316400e+00 1.61750100e+00 1.07797660e+01 1.15389880e+02 9.97104239e+01 5.74642510e-01 1.23024780e+01 1.63151050e+03 6.48161230e-01 6.48161230e-01 1.64381300e+03 1.23024780e+01 1.63151050e+03
10 8.22528430e+02 2.92039870e+00 1.13424060e+00 -2.53827830e-02 8.91255900e+01 7.51878240e-02 1.87766280e-01 4.92743990e-01 1.85486820e-09 3.31847740e-01 2.63598970e-01 6.68106780e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.68237210e-01 3.90055560e-01 2.12127570e-01 2.79487500e-01 1.85486820e+00 6.92342610e-01 1.04638250e+01 1.12438300e+02 1.00211298e+02 3.87290180e-01 1.21805240e+01 1.63158000e+03 6.48161230e-01 6.48161230e-01 1.64376050e+03 1.21805240e+01 1.63158000e+03
2 8.22415550e+02 3.26600750e+00 1.18905290e+00 -3.35011700e-02 8.41001670e+01 7.31004410e-02 1.66941530e-01 4.63317890e-01 2.62065010e-09 3.40297390e-01 2.40686840e-01 6.59651530e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.16417230e-01 3.45033850e-01 1.84582040e-01 2.41671140e-01 2.62065010e+00 1.03747160e+00 1.10648670e+01 1.18314090e+02 9.95023473e+01 3.36999160e-01 1.22816360e+01 1.63125310e+03 6.48161230e-01 6.48161230e-01 1.64353480e+03 1.22816360e+01 1.63125310e+03
17 8.22550240e+02 3.36878730e+00 9.38081020e-01 -4.06057330e-02 9.24499320e+01 9.26339690e-02 1.87555310e-01 6.74144490e-01 2.90432850e-09 3.28576660e-01 2.80834140e-01 6.71381070e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.49683560e-01 2.59678900e-01 1.43122630e-01 1.89038010e-01 2.90432850e+00 7.54208250e-01 1.02039210e+01 1.09317240e+02 1.01063714e+02 2.61304980e-01 1.13690470e+01 1.63243510e+03 6.48161230e-01 6.48161230e-01 1.64380420e+03 1.13690470e+01 1.63243510e+03
11 8.22723700e+02 1.63468040e+00 1.05059340e+00 -3.83524370e-02 9.24262040e+01 9.09797710e-02 1.88949010e-01 6.80403470e-01 5.12781890e-10 3.28440460e-01 2.80573650e-01 6.71517250e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.17417640e-01 1.22133780e-01 6.72917280e-02 8.88888980e-02 5.12781890e-01 1.31504840e-01 1.01953290e+01 1.09332030e+02 1.01051445e+02 1.22857330e-01 1.17913050e+01 1.63235980e+03 6.48161230e-01 6.48161230e-01 1.64415110e+03 1.17913050e+01 1.63235980e+03
6 8.22038050e+02 2.07978370e+00 1.00685970e+00 -2.95212170e-02 9.24828860e+01 8.53378540e-02 1.88733050e-01 4.22334410e-01 8.00273750e-10 3.21189130e-01 2.74715770e-01 6.78768630e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.93668960e-01 2.01386030e-01 1.09759080e-01 1.45797550e-01 8.00273750e-01 3.43877340e-01 1.01991750e+01 1.09096390e+02 1.00895490e+02 2.00391740e-01 9.72535170e+00 1.63305440e+03 6.48161230e-01 6.48161230e-01 1.64277980e+03 9.72535170e+00 1.63305440e+03
36 8.22949190e+02 2.82989910e+00 9.40153600e-01 -3.16148270e-02 9.19136430e+01 8.48773640e-02 1.87394380e-01 4.41799790e-01 1.69437510e-09 3.23050200e-01 2.72916610e-01 6.76907040e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.56374250e-01 2.67414170e-01 1.45716730e-01 1.93282220e-01 1.69437510e+00 7.00272600e-01 1.02597740e+01 1.10114690e+02 1.01210423e+02 2.66041130e-01 1.17412860e+01 1.63286080e+03 6.48161230e-01 6.48161230e-01 1.64460210e+03 1.17412860e+01 1.63286080e+03
10 8.23349810e+02 3.81503960e+00 8.31474090e-01 -2.29829040e-02 9.31195350e+01 8.20030990e-02 1.93100000e-01 2.24301050e-01 4.53785520e-09 3.18002640e-01 2.75747970e-01 6.81955700e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.46814290e-01 5.66655960e-01 3.08358000e-01 4.10627030e-01 4.53785520e+00 2.89751180e+00 1.01167870e+01 1.07859110e+02 1.00437902e+02 5.62982110e-01 1.21599550e+01 1.63324330e+03 6.48161230e-01 6.48161230e-01 1.64540330e+03 1.21599550e+01 1.63324330e+03
2 8.23487380e+02 3.76154940e+00 8.49764410e-01 -2.30998360e-02 9.46515660e+01 8.48817960e-02 1.97718330e-01 2.82633920e-01 4.30150220e-09 3.16159790e-01 2.83244990e-01 6.83799880e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.37206270e-01 5.52175550e-01 3.02060820e-01 4.02826220e-01 4.30150220e+00 2.44414770e+00 9.96968620e+00 1.06266890e+02 1.00583276e+02 5.51485080e-01 1.20746810e+01 1.63360380e+03 6.48161230e-01 6.48161230e-01 1.64567840e+03 1.20746810e+01 1.63360380e+03
11 8.22659280e+02 3.74262190e+00 8.52827580e-01 -1.30553800e-02 9.04387060e+01 6.61841050e-02 1.88878690e-01 3.42381780e-01 4.22085110e-09 3.12633170e-01 2.55707660e-01 6.87322660e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.75414220e-01 8.15373490e-01 4.33562080e-01 5.79819110e-01 4.22085110e+00 2.12819290e+00 1.04005530e+01 1.11400590e+02 1.00749252e+02 7.91572430e-01 1.03709610e+01 1.63365130e+03 6.48161230e-01 6.48161230e-01 1.64402220e+03 1.03709610e+01 1.63365130e+03
22 8.22362030e+02 3.15454400e+00 1.12754500e+00 -1.59854780e-02 8.34645750e+01 5.70576840e-02 1.64673870e-01 3.20047150e-01 2.34423460e-09 3.19215800e-01 2.22376420e-01 6.80732340e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.55445570e-01 6.07981570e-01 3.13822220e-01 4.17505890e-01 2.34423460e+00 1.23598060e+00 1.12276310e+01 1.20623910e+02 1.00678234e+02 5.72958370e-01 1.07586120e+01 1.63266910e+03 6.48161230e-01 6.48161230e-01 1.64342770e+03 1.07586120e+01 1.63266910e+03
7 8.22204070e+02 3.50739820e+00 8.06202020e-01 -1.79938710e-02 8.93076660e+01 6.90179180e-02 1.83340560e-01 5.43536430e-01 3.33613540e-09 3.17211400e-01 2.53003340e-01 6.82743310e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.54841490e-01 5.87116870e-01 3.12495180e-01 4.16395590e-01 3.33613540e+00 1.12495180e+00 1.05244030e+01 1.12850660e+02 1.00784291e+02 5.70535530e-01 1.00074540e+01 1.63310440e+03 6.48161230e-01 6.48161230e-01 1.64311180e+03 1.00074540e+01 1.63310440e+03
1 8.22496530e+02 3.79833060e+00 8.18203680e-01 -1.37846140e-02 8.64500730e+01 6.04852070e-02 1.74127950e-01 6.17084680e-01 4.46266230e-09 3.14784770e-01 2.35258020e-01 6.85166900e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.41937180e-01 7.97966110e-01 4.16268920e-01 5.55738600e-01 4.46266230e+00 1.29897590e+00 1.08652520e+01 1.16420860e+02 1.00645918e+02 7.59999590e-01 1.04117120e+01 1.63328500e+03 6.48161230e-01 6.48161230e-01 1.64369670e+03 1.04117120e+01 1.63328500e+03
2 8.22820290e+02 2.50593970e+00 8.89260190e-01 -1.35816580e-02 8.74034000e+01 6.21341620e-02 1.77129690e-01 6.15485260e-01 1.22550690e-09 3.14043190e-01 2.39908720e-01 6.85909520e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.05188740e-01 4.33404290e-01 2.27065970e-01 3.03322560e-01 1.22550690e+00 3.57859110e-01 1.07520570e+01 1.15068080e+02 1.00573414e+02 4.14563850e-01 1.09350500e+01 1.63340920e+03 6.48161230e-01 6.48161230e-01 1.64434430e+03 1.09350500e+01 1.63340920e+03
5 8.22466070e+02 1.67645400e+00 1.05358520e+00 -2.13201790e-02 8.78104690e+01 6.99731900e-02 1.72537080e-01 4.64938070e-01 5.34656330e-10 3.15348560e-01 2.43155130e-01 6.84604590e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.09880990e-01 2.23975210e-01 1.17860570e-01 1.57279030e-01 5.34656330e-01 2.10976770e-01 1.07434660e+01 1.14887210e+02 1.00882998e+02 2.15182970e-01 9.97252400e+00 1.63366330e+03 6.48161230e-01 6.48161230e-01 1.64363580e+03 9.97252400e+00 1.63366330e+03
37 8.22790130e+02 3.09766480e+00 8.33122310e-01 -2.01949330e-02 8.88171260e+01 7.10872510e-02 1.76768350e-01 4.50692600e-01 2.21461750e-09 3.15016850e-01 2.48500470e-01 6.84937360e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.10817690e-01 4.35913960e-01 2.30577030e-01 3.07774470e-01 2.21461750e+00 8.99149930e-01 1.06169570e+01 1.13418760e+02 1.00735283e+02 4.20974130e-01 1.06319430e+01 1.63365200e+03 6.48161230e-01 6.48161230e-01 1.64428390e+03 1.06319430e+01 1.63365200e+03
1 8.21946100e+02 3.10226280e+00 8.31595340e-01 -2.65966250e-02 8.64606670e+01 7.17683860e-02 1.74444430e-01 5.45068050e-01 2.22482370e-09 3.30224650e-01 2.46857690e-01 6.69727020e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.31428540e-01 3.56435230e-01 1.90456000e-01 2.51242020e-01 2.22482370e+00 7.47920610e-01 1.08086660e+01 1.15862020e+02 1.00175075e+02 3.47723490e-01 1.08531790e+01 1.63174270e+03 6.48161230e-01 6.48161230e-01 1.64259590e+03 1.08531790e+01 1.63174270e+03
17 8.22279170e+02 3.39454660e+00 8.01403030e-01 -8.00776580e-02 7.46311270e+01 7.03245630e-02 1.32004280e-01 6.63761860e-01 2.98011380e-09 3.64417980e-01 2.02973710e-01 6.35517160e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.71796970e-02 1.12490420e-01 5.86645090e-02 7.55049620e-02 2.98011380e+00 7.90126480e-01 1.25567750e+01 1.32988630e+02 9.92509134e+01 1.07106250e-01 1.22524320e+01 1.63100960e+03 6.48161230e-01 6.48161230e-01 1.64326200e+03 1.22524320e+01 1.63100960e+03
9 8.22231760e+02 1.85985300e+00 1.16296610e+00 -8.00685530e-02 7.45698080e+01 7.01612050e-02 1.31844020e-01 6.62840050e-01 6.42279260e-10 3.64435570e-01 2.02650090e-01 6.35499460e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.38387000e-02 5.07663760e-02 2.64647650e-02 3.40614280e-02 6.42279260e-01 1.70603660e-01 1.25671230e+01 1.33111180e+02 9.92607514e+01 4.83178300e-02 1.21575550e+01 1.63100960e+03 6.48161230e-01 6.48161230e-01 1.64316720e+03 1.21575550e+01 1.63100960e+03
12 8.21996460e+02 1.76060650e+00 1.16726450e+00 -5.03207160e-02 8.06041290e+01 7.50035620e-02 1.51631250e-01 4.62403790e-01 5.81596360e-10 3.49821120e-01 2.27279680e-01 6.50123270e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.35657680e-02 9.30785840e-02 4.94255400e-02 6.42672800e-02 5.81596360e-01 2.30665610e-01 1.15666280e+01 1.23285320e+02 9.93730584e+01 9.02382780e-02 1.15817260e+01 1.63111490e+03 6.48161230e-01 6.48161230e-01 1.64269660e+03 1.15817260e+01 1.63111490e+03
8 8.22242570e+02 3.27706250e+00 8.71251650e-01 -8.35008390e-02 7.65495090e+01 7.56231610e-02 1.40030860e-01 3.57175640e-01 2.64978220e-09 3.69121610e-01 2.16298890e-01 6.30816740e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.81922060e-02 1.00799640e-01 5.35815090e-02 6.87420650e-02 2.64978220e+00 1.29709370e+00 1.22183340e+01 1.29449230e+02 9.90927500e+01 9.78260040e-02 1.20831680e+01 1.63110560e+03 6.48161230e-01 6.48161230e-01 1.64318880e+03 1.20831680e+01 1.63110560e+03
5 8.22427000e+02 2.01734490e+00 1.14353890e+00 -8.81947330e-02 7.58821110e+01 7.39566460e-02 1.41965320e-01 3.90296050e-01 7.51833660e-10 3.76108490e-01 2.16566840e-01 6.23828770e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.30202970e-02 4.93859830e-02 2.63833520e-02 3.36900530e-02 7.51833660e-01 3.44441060e-01 1.23021330e+01 1.31072140e+02 9.94603068e+01 4.81691910e-02 1.22082270e+01 1.63134940e+03 6.48161230e-01 6.48161230e-01 1.64355770e+03 1.22082270e+01 1.63134940e+03
