# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__SN minuslogprior minuslogprior__0 chi2 chi2__bao.desi_dr2 chi2__sn.desdovekie
16 8.22313540e+02 3.75327540e+00 8.11990580e-01 -2.83073430e-02 8.77475410e+01 7.61998690e-02 1.80936030e-01 2.08469510e-01 4.26605860e-09 3.34796260e-01 2.57780770e-01 6.65156820e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.35350280e-01 4.64752090e-01 2.51900560e-01 3.31157030e-01 4.26605860e+00 2.81159330e+00 1.06197880e+01 1.13642780e+02 9.97187450e+01 4.59905390e-01 1.18935830e+01 1.63143720e+03 6.48161230e-01 6.48161230e-01 1.64333080e+03 1.18935830e+01 1.63143720e+03
22 8.22399460e+02 3.28289120e+00 8.72299980e-01 -2.79203640e-02 8.76478900e+01 7.57814900e-02 1.80620750e-01 2.09620070e-01 2.66527200e-09 3.34602980e-01 2.57047110e-01 6.65350000e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.55497270e-01 3.79721810e-01 2.05636960e-01 2.70376360e-01 2.66527200e+00 1.75253970e+00 1.06310230e+01 1.13737150e+02 9.96882121e+01 3.75440010e-01 1.20604800e+01 1.63144210e+03 6.48161230e-01 6.48161230e-01 1.64350260e+03 1.20604800e+01 1.63144210e+03
10 8.24454070e+02 3.86969830e+00 9.07245700e-01 -2.42628120e-02 8.59443990e+01 7.05794920e-02 1.75533000e-01 2.33495670e-01 4.79279260e-09 3.34068060e-01 2.46757360e-01 6.65883030e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.42782890e-01 5.85487140e-01 3.13721030e-01 4.12652890e-01 4.79279260e+00 3.00453230e+00 1.08217090e+01 1.15469890e+02 9.92399030e+01 5.72773610e-01 1.61958700e+01 1.63141590e+03 6.48161230e-01 6.48161230e-01 1.64761180e+03 1.61958700e+01 1.63141590e+03
26 8.22113300e+02 3.32187400e+00 8.25367610e-01 -6.81638350e-02 8.51216480e+01 9.14135320e-02 1.62288280e-01 2.01768520e-01 2.77122340e-09 3.51031440e-01 2.54346670e-01 6.48918700e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.18271570e-01 1.28191830e-01 7.00734310e-02 9.10367780e-02 2.77122340e+00 1.85104780e+00 1.10409690e+01 1.17100850e+02 9.96781733e+01 1.27936000e-01 1.17833760e+01 1.63114690e+03 6.48161230e-01 6.48161230e-01 1.64293030e+03 1.17833760e+01 1.63114690e+03
12 8.24537660e+02 3.32583950e+00 8.44334470e-01 -7.85575210e-02 8.40677410e+01 9.28257870e-02 1.60353360e-01 7.64256260e-02 2.78223460e-09 3.59148410e-01 2.53824010e-01 6.40800470e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.01015650e-01 1.10172700e-01 6.05376620e-02 7.82000730e-02 2.78223460e+00 2.38787330e+00 1.11672160e+01 1.17911560e+02 9.91255849e+01 1.10526140e-01 1.67753430e+01 1.63100360e+03 6.48161230e-01 6.48161230e-01 1.64777900e+03 1.67753430e+01 1.63100360e+03
6 8.23848270e+02 3.63092230e+00 9.64296110e-01 -4.47784030e-02 7.32673330e+01 5.77482420e-02 1.24360010e-01 2.02678490e-01 3.77476170e-09 3.40442690e-01 1.82753110e-01 6.59490010e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.23123550e-01 2.60669500e-01 1.30186940e-01 1.70434070e-01 3.77476170e+00 2.51677990e+00 1.27863510e+01 1.35723620e+02 9.94410766e+01 2.37687740e-01 1.50165780e+01 1.63138360e+03 6.48161230e-01 6.48161230e-01 1.64640020e+03 1.50165780e+01 1.63138360e+03
5 8.21344110e+02 2.73293370e+00 1.11050890e+00 -5.15445240e-02 7.45237070e+01 6.16161750e-02 1.27771420e-01 1.20780110e-01 1.53779360e-09 3.42167610e-01 1.90032460e-01 6.57767340e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.22194790e-01 1.41548560e-01 7.14779560e-02 9.34571220e-02 1.53779360e+00 1.20778540e+00 1.26022720e+01 1.34286860e+02 1.00075546e+02 1.30500300e-01 9.99057410e+00 1.63140130e+03 6.48161230e-01 6.48161230e-01 1.64139190e+03 9.99057410e+00 1.63140130e+03
4 8.21550630e+02 2.58169850e+00 1.05798840e+00 -4.35059790e-02 7.50296780e+01 5.96002530e-02 1.28654860e-01 1.65802200e-01 1.32195730e-09 3.35556580e-01 1.88899980e-01 6.64379250e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.41051510e-01 1.62840040e-01 8.17072530e-02 1.07354230e-01 1.32195730e+00 9.48862890e-01 1.25276330e+01 1.33551720e+02 1.00203425e+02 1.49176350e-01 1.00626900e+01 1.63174220e+03 6.48161230e-01 6.48161230e-01 1.64180490e+03 1.00626900e+01 1.63174220e+03
19 8.22183290e+02 3.82715440e+00 9.26461480e-01 -3.96005480e-02 9.26286300e+01 9.34380420e-02 1.84469790e-01 1.77840630e-01 4.59316500e-09 3.24651100e-01 2.78552700e-01 6.75306790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.18210120e-01 3.30629320e-01 1.81310280e-01 2.40197350e-01 4.59316500e+00 3.21841200e+00 1.02099980e+01 1.08877630e+02 1.00851857e+02 3.31025770e-01 1.00842530e+01 1.63298600e+03 6.48161230e-01 6.48161230e-01 1.64307030e+03 1.00842530e+01 1.63298600e+03
5 8.22656200e+02 2.68558270e+00 8.84031330e-01 -4.04789560e-02 9.00829860e+01 8.94873210e-02 1.75324800e-01 1.02360570e-01 1.46667460e-09 3.27121140e-01 2.65456990e-01 6.72834340e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.70085550e-01 1.79203320e-01 9.72795920e-02 1.28630690e-01 1.46667460e+00 1.19515570e+00 1.04809360e+01 1.11500700e+02 1.00443160e+02 1.77607420e-01 1.13937700e+01 1.63262230e+03 6.48161230e-01 6.48161230e-01 1.64401610e+03 1.13937700e+01 1.63262230e+03
13 8.22149140e+02 2.07511150e+00 1.18094690e+00 -4.27911120e-02 9.10675230e+01 9.17731290e-02 1.78107930e-01 5.83676310e-02 7.96543440e-10 3.26198420e-01 2.70525930e-01 6.73758020e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.28557590e-01 1.34715010e-01 7.34241050e-02 9.71556800e-02 7.96543440e-01 7.08780860e-01 1.03901130e+01 1.10876220e+02 1.00972227e+02 1.34053460e-01 1.01077690e+01 1.63289420e+03 6.48161230e-01 6.48161230e-01 1.64300200e+03 1.01077690e+01 1.63289420e+03
4 8.22544810e+02 3.61127280e+00 1.10490330e+00 -4.22886770e-02 9.16477620e+01 9.20766780e-02 1.81336320e-01 6.96723260e-02 3.70131330e-09 3.26286080e-01 2.74057860e-01 6.73670910e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.77101370e-01 2.89452790e-01 1.58284340e-01 2.09429720e-01 3.70131330e+00 3.21987670e+00 1.03218390e+01 1.10406470e+02 1.01185059e+02 2.88986340e-01 1.09303670e+01 1.63286290e+03 6.48161230e-01 6.48161230e-01 1.64379330e+03 1.09303670e+01 1.63286290e+03
24 8.23554920e+02 2.01479280e+00 9.97495250e-01 -4.40205850e-02 9.21916830e+01 9.36800550e-02 1.83281100e-01 5.96185560e-02 7.49917340e-10 3.26621980e-01 2.77606030e-01 6.73335520e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.15055820e-01 1.19829220e-01 6.57553830e-02 8.69801110e-02 7.49917340e-01 6.65624620e-01 1.02684880e+01 1.10011090e+02 1.01421075e+02 1.20052350e-01 1.29114860e+01 1.63290200e+03 6.48161230e-01 6.48161230e-01 1.64581350e+03 1.29114860e+01 1.63290200e+03
5 8.23226850e+02 3.69488100e+00 1.16385210e+00 -3.47377300e-02 8.88183540e+01 8.38839730e-02 1.76637940e-01 2.26602090e-02 4.02407820e-09 3.31064410e-01 2.61166780e-01 6.68889790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.74432190e-01 3.97302970e-01 2.15441530e-01 2.84021560e-01 4.02407820e+00 3.84577620e+00 1.05617220e+01 1.12395490e+02 9.98278242e+01 3.93340620e-01 1.32685430e+01 1.63188880e+03 6.48161230e-01 6.48161230e-01 1.64515740e+03 1.32685430e+01 1.63188880e+03
23 8.23405600e+02 3.56948290e+00 8.47900770e-01 -5.62203580e-02 8.60861010e+01 9.00665130e-02 1.65673600e-01 4.67694960e-01 3.54982310e-09 3.45960490e-01 2.56384980e-01 6.53990770e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.71319980e-01 1.84646680e-01 1.00767680e-01 1.31390700e-01 3.54982310e+00 1.39306710e+00 1.08914550e+01 1.15492570e+02 9.94230505e+01 1.83975770e-01 1.42845230e+01 1.63123040e+03 6.48161230e-01 6.48161230e-01 1.64551490e+03 1.42845230e+01 1.63123040e+03
23 8.23331080e+02 3.42676640e+00 8.06983720e-01 -5.57410760e-02 8.62132130e+01 9.01222590e-02 1.66107460e-01 4.69440640e-01 3.07769620e-09 3.45599800e-01 2.56874580e-01 6.54351600e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.60893940e-01 1.73281730e-01 9.45859070e-02 1.23362470e-01 3.07769620e+00 1.20357950e+00 1.08757980e+01 1.15344900e+02 9.94425443e+01 1.72689450e-01 1.41244670e+01 1.63124140e+03 6.48161230e-01 6.48161230e-01 1.64536580e+03 1.41244670e+01 1.63124140e+03
2 8.23399830e+02 3.52182480e+00 1.04798460e+00 -5.57119140e-02 8.61676480e+01 9.00343710e-02 1.65949130e-01 4.67999990e-01 3.38461360e-09 3.45633790e-01 2.56628370e-01 6.54317560e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.73896870e-01 1.87335310e-01 1.02235060e-01 1.33335510e-01 3.38461360e+00 1.32742340e+00 1.08810520e+01 1.15391450e+02 9.94300985e+01 1.86654830e-01 1.42639590e+01 1.63123940e+03 6.48161230e-01 6.48161230e-01 1.64550330e+03 1.42639590e+01 1.63123940e+03
4 8.23316790e+02 3.86654500e+00 1.18353410e+00 -5.78381920e-02 8.70209310e+01 9.27288740e-02 1.68213330e-01 4.48349680e-01 4.77770330e-09 3.45436980e-01 2.61587070e-01 6.54515310e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.02072400e-01 2.16618300e-01 1.18765810e-01 1.54917050e-01 4.77770330e+00 1.94889120e+00 1.07875700e+01 1.14358270e+02 9.95156312e+01 2.16835700e-01 1.40612040e+01 1.63127610e+03 6.48161230e-01 6.48161230e-01 1.64533730e+03 1.40612040e+01 1.63127610e+03
3 8.22142780e+02 2.47506880e+00 1.13615950e+00 -5.98034340e-02 8.78838550e+01 9.46315120e-02 1.69738280e-01 4.73052940e-01 1.18825250e-09 3.43124480e-01 2.65014660e-01 6.56828750e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.53575810e-02 1.01718670e-01 5.58574460e-02 7.29824020e-02 1.18825250e+00 4.61339010e-01 1.07129730e+01 1.13728030e+02 9.99485770e+01 1.01981280e-01 1.15260110e+01 1.63146320e+03 6.48161230e-01 6.48161230e-01 1.64298920e+03 1.15260110e+01 1.63146320e+03
21 8.22055490e+02 1.68531980e+00 8.89809760e-01 -5.96567110e-02 8.82510360e+01 9.53068740e-02 1.70817070e-01 4.70359200e-01 5.39417580e-10 3.42527490e-01 2.66768810e-01 6.57426130e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.24584930e-02 6.64862130e-02 3.65543630e-02 4.77821140e-02 5.39417580e-01 2.10560200e-01 1.06726770e+01 1.13325380e+02 1.00010822e+02 6.67388300e-02 1.13081850e+01 1.63150650e+03 6.48161230e-01 6.48161230e-01 1.64281460e+03 1.13081850e+01 1.63150650e+03
9 8.22117150e+02 1.68540950e+00 8.89568790e-01 -5.93691020e-02 8.78101720e+01 9.42912970e-02 1.69557550e-01 4.74145410e-01 5.39465950e-10 3.43024940e-01 2.64493710e-01 6.56928210e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.27391200e-02 6.69523780e-02 3.67452550e-02 4.80142160e-02 5.39465950e-01 2.08990510e-01 1.07204780e+01 1.13820860e+02 9.99462929e+01 6.70873510e-02 1.14764850e+01 1.63146150e+03 6.48161230e-01 6.48161230e-01 1.64293800e+03 1.14764850e+01 1.63146150e+03
10 8.22171020e+02 2.33077490e+00 1.15398830e+00 -5.85470860e-02 8.82245520e+01 9.29270640e-02 1.68810660e-01 5.03014410e-01 1.02859090e-09 3.37097940e-01 2.62382590e-01 6.62855650e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.15866980e-02 9.75074210e-02 5.31753610e-02 6.97865010e-02 1.02859090e+00 3.76123030e-01 1.07195240e+01 1.14367710e+02 1.00900400e+02 9.70844830e-02 1.10141010e+01 1.63203160e+03 6.48161230e-01 6.48161230e-01 1.64304570e+03 1.10141010e+01 1.63203160e+03
5 8.22698530e+02 3.45228570e+00 9.23249100e-01 -5.59392770e-02 8.87963380e+01 9.37278440e-02 1.66523180e-01 4.52053100e-01 3.15724760e-09 3.30885030e-01 2.60895890e-01 6.69069150e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.63025890e-01 1.73005160e-01 9.37767440e-02 1.23644800e-01 3.15724760e+00 1.27838100e+00 1.06870040e+01 1.13585360e+02 1.00859640e+02 1.71212130e-01 1.13288030e+01 1.63277190e+03 6.48161230e-01 6.48161230e-01 1.64410070e+03 1.13288030e+01 1.63277190e+03
6 8.22709570e+02 2.10649450e+00 8.04719890e-01 -6.23091120e-02 8.70964230e+01 9.17477880e-02 1.61038020e-01 4.65636310e-01 8.21937750e-10 3.34086210e-01 2.53430680e-01 6.65866170e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.13852100e-02 7.64906020e-02 4.12607870e-02 5.42716310e-02 8.21937750e-01 3.23886140e-01 1.09046280e+01 1.16011390e+02 1.01041771e+02 7.53315470e-02 1.15320040e+01 1.63259080e+03 6.48161230e-01 6.48161230e-01 1.64412280e+03 1.15320040e+01 1.63259080e+03
12 8.24550420e+02 2.58403420e+00 8.38466520e-01 -6.63560450e-02 8.93597400e+01 9.71492200e-02 1.67846500e-01 3.97984770e-01 1.32504860e-09 3.32667700e-01 2.65640580e-01 6.67287060e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.47885100e-02 8.96945500e-02 4.89037680e-02 6.43931490e-02 1.32504860e+00 5.97787220e-01 1.06638040e+01 1.13714910e+02 1.01615348e+02 8.92856550e-02 1.47686750e+01 1.63303580e+03 6.48161230e-01 6.48161230e-01 1.64780450e+03 1.47686750e+01 1.63303580e+03
14 8.22226560e+02 2.60178830e+00 8.34463490e-01 -7.50009510e-02 8.09022420e+01 8.18418900e-02 1.43954670e-01 4.28574500e-01 1.34878360e-09 3.45967080e-01 2.26441430e-01 6.53977720e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.16786190e-02 7.96910140e-02 4.21606230e-02 5.49728590e-02 1.34878360e+00 5.72383630e-01 1.17087780e+01 1.24233900e+02 1.00508010e+02 7.69744140e-02 1.15185830e+01 1.63163820e+03 6.48161230e-01 6.48161230e-01 1.64315680e+03 1.15185830e+01 1.63163820e+03
3 8.22351040e+02 3.39682220e+00 1.11735300e+00 -7.19611180e-02 8.04149670e+01 7.95419710e-02 1.41527030e-01 4.17563850e-01 2.98690330e-09 3.42861780e-01 2.21713870e-01 6.57082350e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.10646150e-01 1.23386560e-01 6.47881880e-02 8.46673690e-02 2.98690330e+00 1.29577560e+00 1.17917770e+01 1.25297320e+02 1.00757799e+02 1.18286510e-01 1.15380900e+01 1.63186770e+03 6.48161230e-01 6.48161230e-01 1.64340580e+03 1.15380900e+01 1.63186770e+03
26 8.24499770e+02 3.40209640e+00 1.11765690e+00 -7.27077030e-02 8.08441490e+01 7.93778830e-02 1.41958480e-01 4.44900050e-01 3.00269840e-09 3.39640190e-01 2.21981230e-01 6.60304530e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.09395010e-01 1.21667120e-01 6.37539430e-02 8.35126530e-02 3.00269840e+00 1.23332190e+00 1.17669220e+01 1.25490200e+02 1.01451484e+02 1.16398240e-01 1.53853230e+01 1.63231790e+03 6.48161230e-01 6.48161230e-01 1.64770320e+03 1.53853230e+01 1.63231790e+03
2 8.24427860e+02 1.87337390e+00 9.79864100e-01 -7.88886790e-02 8.62171470e+01 9.42130150e-02 1.55955090e-01 3.01458860e-01 6.51022400e-10 3.37413680e-01 2.50812970e-01 6.62537720e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.79342310e-02 5.16236770e-02 2.78437100e-02 3.65330920e-02 6.51022400e-01 3.56247720e-01 1.10774240e+01 1.17374640e+02 1.01197066e+02 5.08354280e-02 1.46801700e+01 1.63287920e+03 6.48161230e-01 6.48161230e-01 1.64755940e+03 1.46801700e+01 1.63287920e+03
42 8.24672170e+02 3.27478440e+00 1.15690180e+00 -7.82301040e-02 8.62313070e+01 9.40280650e-02 1.55287000e-01 3.18547210e-01 2.64375240e-09 3.36155680e-01 2.49959930e-01 6.63795730e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.75236970e-02 1.05021370e-01 5.65432000e-02 7.42583460e-02 2.64375240e+00 1.39808700e+00 1.10828100e+01 1.17413050e+02 1.01246808e+02 1.03233290e-01 1.49926770e+01 1.63305530e+03 6.48161230e-01 6.48161230e-01 1.64804800e+03 1.49926770e+01 1.63305530e+03
2 8.24697710e+02 2.73342170e+00 9.60726150e-01 -7.84567970e-02 8.62893430e+01 9.42518820e-02 1.55472730e-01 3.21448670e-01 1.53854420e-09 3.36253690e-01 2.50369480e-01 6.63697790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.41679670e-02 7.98431740e-02 4.30080650e-02 5.64784980e-02 1.53854420e+00 8.08915600e-01 1.10755750e+01 1.17318030e+02 1.01232957e+02 7.85216250e-02 1.50497060e+01 1.63304940e+03 6.48161230e-01 6.48161230e-01 1.64809910e+03 1.50497060e+01 1.63304940e+03
1 8.22982370e+02 2.41031530e+00 1.07936230e+00 -8.18546050e-02 8.04572390e+01 8.27867220e-02 1.42950370e-01 4.03789670e-01 1.11374720e-09 3.49712830e-01 2.26381960e-01 6.50231360e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.83634170e-02 6.50666050e-02 3.45140950e-02 4.48816280e-02 1.11374720e+00 4.96660210e-01 1.17788050e+01 1.24594540e+02 1.00245327e+02 6.30138280e-02 1.31791760e+01 1.63148920e+03 6.48161230e-01 6.48161230e-01 1.64466840e+03 1.31791760e+01 1.63148920e+03
17 8.22100890e+02 3.62817070e+00 8.42295850e-01 -6.96770360e-02 8.70123850e+01 9.47870050e-02 1.63991160e-01 4.68705690e-01 3.76438920e-09 3.42646570e-01 2.59423030e-01 6.57305720e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.34461400e-01 1.44147490e-01 7.87083540e-02 1.02874850e-01 3.76438920e+00 1.47428660e+00 1.08807100e+01 1.15543220e+02 1.00536911e+02 1.43701140e-01 1.11247550e+01 1.63178070e+03 6.48161230e-01 6.48161230e-01 1.64290550e+03 1.11247550e+01 1.63178070e+03
11 8.22458940e+02 2.64806470e+00 8.66428330e-01 -8.13954880e-02 8.30344770e+01 8.99124060e-02 1.56194990e-01 6.17368340e-01 1.41266720e-09 3.57885610e-01 2.46752270e-01 6.42061990e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.86291300e-02 7.53146150e-02 4.10563760e-02 5.30816670e-02 1.41266720e+00 4.10960950e-01 1.13368840e+01 1.19971000e+02 9.96172924e+01 7.49583440e-02 1.25908370e+01 1.63103070e+03 6.48161230e-01 6.48161230e-01 1.64362150e+03 1.25908370e+01 1.63103070e+03
3 8.23256420e+02 2.42805580e+00 8.93299130e-01 -9.14797560e-02 7.79469240e+01 8.07009380e-02 1.54098590e-01 4.22164670e-01 1.13368190e-09 3.87516680e-01 2.35444400e-01 6.12423860e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.32937050e-02 6.03637790e-02 3.31757780e-02 4.20483070e-02 1.13368190e+00 4.87308130e-01 1.18948910e+01 1.26611330e+02 9.86896372e+01 6.05704060e-02 1.28002160e+01 1.63241630e+03 6.48161230e-01 6.48161230e-01 1.64521650e+03 1.28002160e+01 1.63241630e+03
7 8.23185560e+02 2.09150990e+00 1.10439720e+00 -9.58924570e-02 8.10049810e+01 8.77114400e-02 1.63469530e-01 3.62486160e-01 8.09713180e-10 3.83775140e-01 2.51825840e-01 6.16169800e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.29765710e-02 4.77502770e-02 2.66238080e-02 3.38260250e-02 8.09713180e-01 3.92174840e-01 1.15011040e+01 1.22573080e+02 9.92903002e+01 4.86082010e-02 1.33242770e+01 1.63175050e+03 6.48161230e-01 6.48161230e-01 1.64507480e+03 1.33242770e+01 1.63175050e+03
9 8.23041560e+02 2.83028390e+00 9.98060620e-01 -9.60746040e-02 8.08037480e+01 8.73707460e-02 1.62834120e-01 3.63219870e-01 1.69502720e-09 3.84194050e-01 2.50849730e-01 6.15750620e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.25865440e-02 6.96250020e-02 3.87932610e-02 4.92740920e-02 1.69502720e+00 8.19762240e-01 1.15272740e+01 1.22804590e+02 9.92307114e+01 7.08264800e-02 1.30006870e+01 1.63178610e+03 6.48161230e-01 6.48161230e-01 1.64478680e+03 1.30006870e+01 1.63178610e+03
4 8.23058090e+02 2.82259330e+00 1.05996980e+00 -8.97702640e-02 7.82483690e+01 8.10933660e-02 1.54271600e-01 4.18898960e-01 1.68204150e-09 3.85460170e-01 2.36009830e-01 6.14480830e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.50124200e-02 7.34951510e-02 4.03632460e-02 5.12260900e-02 1.68204150e+00 7.27755820e-01 1.18546390e+01 1.26171600e+02 9.87272191e+01 7.36928690e-02 1.25672040e+01 1.63225260e+03 6.48161230e-01 6.48161230e-01 1.64481990e+03 1.25672040e+01 1.63225260e+03
4 8.23768440e+02 1.75360170e+00 1.19145230e+00 -8.78906330e-02 7.75758550e+01 7.87276560e-02 1.52453740e-01 4.02159460e-01 5.77536650e-10 3.85220590e-01 2.31826260e-01 6.14719380e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.85349540e-02 4.37513600e-02 2.39171590e-02 3.03586330e-02 5.77536650e-01 2.58385590e-01 1.19509950e+01 1.27508970e+02 9.89161737e+01 4.36665580e-02 1.39377020e+01 1.63230290e+03 6.48161230e-01 6.48161230e-01 1.64624060e+03 1.39377020e+01 1.63230290e+03
6 8.23142150e+02 1.82585680e+00 1.18523230e+00 -8.80904920e-02 7.76364020e+01 7.92015780e-02 1.51924320e-01 3.93234800e-01 6.20811160e-10 3.84527910e-01 2.31770770e-01 6.15412160e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 3.99153650e-02 4.53009600e-02 2.47516430e-02 3.14320040e-02 6.20811160e-01 2.82748360e-01 1.19468520e+01 1.27247300e+02 9.87902254e+01 4.51901110e-02 1.27706060e+01 1.63221740e+03 6.48161230e-01 6.48161230e-01 1.64498800e+03 1.27706060e+01 1.63221740e+03
29 8.23221330e+02 2.32456150e+00 8.47672010e-01 -8.75460140e-02 7.69867070e+01 7.76516620e-02 1.49843040e-01 3.75851550e-01 1.02221970e-09 3.84918800e-01 2.28139570e-01 6.15020250e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.27270570e-02 6.00932450e-02 3.27128280e-02 4.15313270e-02 1.02221970e+00 4.82040710e-01 1.20417450e+01 1.28250770e+02 9.87360445e+01 5.97251800e-02 1.28547670e+01 1.63229160e+03 6.48161230e-01 6.48161230e-01 1.64514630e+03 1.28547670e+01 1.63229160e+03
11 8.23757700e+02 3.19273340e+00 8.57322240e-01 -7.43942970e-02 8.56342250e+01 9.44419630e-02 1.79007580e-01 3.85612300e-01 2.43549070e-09 3.73770850e-01 2.74094410e-01 6.26179880e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.01812770e-01 1.10021760e-01 6.22450720e-02 7.96074320e-02 2.43549070e+00 1.12628390e+00 1.08308640e+01 1.15860290e+02 9.92160614e+01 1.13643430e-01 1.44914510e+01 1.63172760e+03 6.48161230e-01 6.48161230e-01 1.64621910e+03 1.44914510e+01 1.63172760e+03
7 8.23026720e+02 3.53583530e+00 1.12094640e+00 -7.66938680e-02 8.70018810e+01 9.85309900e-02 1.83534040e-01 3.92406790e-01 3.43236720e-09 3.73494080e-01 2.82709900e-01 6.26458190e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.17723770e-01 1.26211770e-01 7.19458980e-02 9.20312040e-02 3.43236720e+00 1.56586220e+00 1.06740620e+01 1.14013130e+02 9.91935677e+01 1.31354640e-01 1.31391640e+01 1.63161790e+03 6.48161230e-01 6.48161230e-01 1.64475710e+03 1.31391640e+01 1.63161790e+03
3 8.23731470e+02 1.99119550e+00 1.09351770e+00 -6.93361250e-02 8.76531480e+01 9.60967230e-02 1.79695130e-01 3.08988510e-01 7.32428490e-10 3.59799610e-01 2.76436720e-01 6.40153370e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.17069770e-02 6.59098790e-02 3.70138810e-02 4.77913660e-02 7.32428490e-01 3.94803710e-01 1.06635360e+01 1.14235820e+02 1.00131292e+02 6.75777910e-02 1.51147650e+01 1.63105190e+03 6.48161230e-01 6.48161230e-01 1.64616660e+03 1.51147650e+01 1.63105190e+03
3 8.24469600e+02 1.96077980e+00 1.18737650e+00 -7.40640300e-02 8.39762300e+01 8.92020920e-02 1.69337320e-01 3.10853620e-01 7.10486520e-10 3.67532640e-01 2.59184280e-01 6.32416130e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.50217960e-02 6.00421970e-02 3.33566720e-02 4.28409150e-02 7.10486520e-01 3.81550320e-01 1.10963520e+01 1.18898290e+02 9.98463015e+01 6.09006730e-02 1.63989460e+01 1.63124390e+03 6.48161230e-01 6.48161230e-01 1.64764290e+03 1.63989460e+01 1.63124390e+03
3 8.22070800e+02 2.83568570e+00 1.12640900e+00 -6.58904300e-02 8.34488960e+01 8.56263950e-02 1.61606270e-01 2.69903210e-01 1.70420830e-09 3.55955720e-01 2.47877540e-01 6.43992400e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.82354880e-02 1.07537050e-01 5.86092810e-02 7.58782660e-02 1.70420830e+00 9.93316660e-01 1.12135010e+01 1.19848450e+02 1.00012208e+02 1.07005420e-01 1.18005440e+01 1.63104470e+03 6.48161230e-01 6.48161230e-01 1.64284530e+03 1.18005440e+01 1.63104470e+03
2 8.22326250e+02 3.27418700e+00 1.14504570e+00 -6.19975270e-02 8.57794290e+01 8.89817020e-02 1.66581960e-01 2.54744340e-01 2.64217350e-09 3.48198800e-01 2.56208520e-01 6.51752100e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.34934680e-01 1.45690760e-01 7.96227590e-02 1.03652650e-01 2.64217350e+00 1.58742500e+00 1.09510060e+01 1.17118830e+02 1.00463864e+02 1.45370600e-01 1.21472440e+01 1.63120890e+03 6.48161230e-01 6.48161230e-01 1.64335620e+03 1.21472440e+01 1.63120890e+03
